%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
72862.512,296.571,8.728,6.944,-236.610,80.061,1.000
72862.512,296.566,8.807,6.944,-236.626,80.061,1.000
72858.480,296.571,8.886,6.944,-236.610,80.061,1.000
72862.512,296.573,8.886,7.104,-236.610,80.061,1.000
72862.512,296.573,8.807,6.944,-236.610,80.050,1.000
72858.480,296.571,8.728,7.264,-236.610,80.039,1.000
72854.449,296.573,8.728,6.783,-236.626,80.071,1.000
72862.512,296.573,8.807,7.104,-236.577,80.061,1.000
72858.480,296.571,8.728,6.944,-236.594,80.071,1.000
72862.512,296.573,8.649,6.783,-236.577,80.050,1.000
72862.512,296.576,8.886,6.944,-236.610,80.050,1.000
72862.512,296.571,8.965,6.944,-236.610,80.082,1.000
72854.449,296.574,8.965,7.104,-236.643,80.061,1.000
72862.512,296.574,8.807,7.104,-236.577,80.061,1.000
72866.543,296.570,8.807,7.104,-236.594,80.039,1.000
72866.543,296.576,8.886,7.104,-236.577,80.050,1.000
72862.512,296.576,8.728,6.944,-236.594,80.050,1.000
72858.480,296.576,8.965,7.104,-236.610,80.061,1.000
72862.512,296.578,8.807,7.264,-236.577,80.039,1.000
72862.512,296.573,8.886,7.104,-236.610,80.039,1.000
72862.512,296.574,8.886,7.264,-236.594,80.039,1.000
72862.512,296.574,8.886,6.944,-236.610,80.061,1.000
72866.543,296.574,8.807,6.944,-236.626,80.039,1.000
72866.543,296.574,8.965,7.104,-236.594,80.061,1.000
72862.512,296.576,8.886,7.104,-236.594,80.050,1.000
72870.574,296.574,8.807,7.424,-236.594,80.039,1.000
72866.543,296.574,8.886,7.104,-236.594,80.061,1.000
72870.574,296.573,8.886,7.104,-236.610,80.039,1.000
72874.606,296.578,8.886,7.104,-236.594,80.061,1.000
72866.543,296.576,8.886,7.424,-236.626,80.082,1.000
72870.574,296.573,8.807,7.424,-236.594,80.050,1.000
72862.512,296.574,8.965,7.424,-236.577,80.061,1.000
72866.543,296.571,8.965,7.264,-236.561,80.050,1.000
72866.543,296.568,8.886,7.104,-236.594,80.061,1.000
72870.574,296.573,8.886,7.104,-236.626,80.071,1.000
72870.574,296.570,8.886,6.783,-236.577,80.050,1.000
72870.574,296.571,8.728,7.264,-236.594,80.061,1.000
72866.543,296.573,8.886,7.104,-236.610,80.071,1.000
72870.574,296.571,8.807,7.264,-236.594,80.050,1.000
72870.574,296.571,8.807,7.104,-236.594,80.061,1.000
72866.543,296.570,8.807,7.264,-236.594,80.050,1.000
72870.574,296.568,8.649,7.104,-236.610,80.061,1.000
72870.574,296.568,8.649,7.264,-236.577,80.061,1.000
72874.606,296.566,8.570,7.424,-236.626,80.061,1.000
72862.512,296.568,8.649,7.264,-236.594,80.050,1.000
72866.543,296.570,8.570,7.104,-236.610,80.061,1.000
72858.480,296.568,8.570,7.104,-236.610,80.061,1.000
72870.574,296.568,8.491,7.104,-236.610,80.061,1.000
72866.543,296.571,8.649,7.264,-236.610,80.050,1.000
72858.480,296.570,8.491,6.944,-236.561,80.050,1.000
72858.480,296.570,8.412,7.584,-236.594,80.050,1.000
72862.512,296.570,8.570,7.104,-236.610,80.061,1.000
72862.512,296.570,8.412,7.104,-236.594,80.050,1.000
72862.512,296.573,8.570,7.104,-236.594,80.050,1.000
72862.512,296.571,8.570,7.104,-236.594,80.050,1.000
72858.480,296.571,8.491,7.104,-236.594,80.071,1.000
72862.512,296.570,8.570,6.944,-236.594,80.061,1.000
72854.449,296.574,8.649,7.104,-236.594,80.050,1.000
72850.418,296.571,8.333,7.584,-236.594,80.061,1.000
72854.449,296.573,8.570,6.944,-236.610,80.061,1.000
72858.480,296.571,8.649,7.104,-236.577,80.050,1.000
72858.480,296.573,8.649,6.944,-236.594,80.061,1.000
72862.512,296.573,8.570,7.264,-236.577,80.039,1.000
72862.512,296.574,8.807,7.264,-236.594,80.061,1.000
72858.480,296.574,8.649,7.264,-236.594,80.039,1.000
72862.512,296.573,8.807,7.424,-236.610,80.061,1.000
72858.480,296.571,8.649,7.104,-236.577,80.061,1.000
72858.480,296.573,8.728,7.104,-236.577,80.050,1.000
72862.512,296.574,8.807,7.424,-236.577,80.061,1.000
72870.574,296.574,8.886,7.424,-236.577,80.050,1.000
72870.574,296.573,8.649,7.264,-236.594,80.050,1.000
72866.543,296.573,8.807,7.104,-236.610,80.061,1.000
72866.543,296.574,8.886,7.424,-236.594,80.071,1.000
72862.512,296.573,8.886,7.264,-236.610,80.050,1.000
72866.543,296.573,9.044,7.424,-236.594,80.071,1.000
72870.574,296.576,8.965,7.104,-236.626,80.061,1.000
72870.574,296.574,8.807,7.424,-236.594,80.050,1.000
72870.574,296.576,8.886,7.104,-236.610,80.061,1.000
72862.512,296.573,8.807,7.424,-236.577,80.071,1.000
72870.574,296.573,8.886,6.944,-236.594,80.039,1.000
72862.512,296.570,8.965,6.944,-236.626,80.039,1.000
72866.543,296.573,8.886,7.104,-236.610,80.050,1.000
72866.543,296.570,8.886,7.424,-236.577,80.039,1.000
72870.574,296.571,8.965,7.264,-236.594,80.039,1.000
72870.574,296.571,8.886,6.944,-236.594,80.039,1.000
72866.543,296.573,8.807,7.424,-236.577,80.050,1.000
72862.512,296.571,8.728,7.104,-236.610,80.050,1.000
72862.512,296.573,8.965,7.264,-236.610,80.061,1.000
72862.512,296.573,8.807,7.584,-236.594,80.050,1.000
72862.512,296.571,8.728,7.264,-236.594,80.050,1.000
72866.543,296.573,8.807,7.424,-236.610,80.061,1.000
72866.543,296.574,8.807,7.424,-236.610,80.071,1.000
72866.543,296.574,8.728,7.424,-236.594,80.071,1.000
72862.512,296.571,8.728,7.424,-236.594,80.061,1.000
72866.543,296.573,8.728,7.424,-236.594,80.050,1.000
72862.512,296.571,8.886,7.584,-236.577,80.061,1.000
72862.512,296.574,8.728,7.424,-236.594,80.061,1.000
72858.480,296.574,8.728,7.264,-236.610,80.050,1.000
72858.480,296.574,8.807,7.584,-236.594,80.061,1.000
72858.480,296.574,8.807,7.264,-236.561,80.050,1.000
72854.449,296.573,8.649,7.264,-236.610,80.050,1.000
72862.512,296.573,8.728,7.424,-236.594,80.061,1.000
72862.512,296.574,8.649,7.744,-236.594,80.061,1.000
72854.449,296.576,8.649,7.424,-236.594,80.061,1.000
72858.480,296.578,8.570,7.584,-236.577,80.050,1.000
72862.512,296.576,8.728,7.424,-236.594,80.039,1.000
72862.512,296.578,8.570,7.424,-236.594,80.061,1.000
72862.512,296.576,8.570,7.264,-236.610,80.039,1.000
72862.512,296.578,8.649,7.424,-236.594,80.071,1.000
72866.543,296.574,8.649,7.424,-236.594,80.050,1.000
72858.480,296.574,8.649,7.104,-236.577,80.061,1.000
72858.480,296.576,8.649,7.264,-236.594,80.050,1.000
72866.543,296.570,8.570,7.104,-236.626,80.061,1.000
72862.512,296.576,8.649,7.104,-236.561,80.061,1.000
72862.512,296.573,8.570,7.104,-236.594,80.050,1.000
72866.543,296.574,8.728,7.104,-236.610,80.071,1.000
72870.574,296.574,8.728,6.944,-236.594,80.061,1.000
72866.543,296.574,8.570,6.623,-236.610,80.061,1.000
72862.512,296.574,8.649,6.783,-236.577,80.050,1.000
72874.606,296.574,8.807,6.944,-236.610,80.061,1.000
72874.606,296.574,8.807,6.623,-236.610,80.061,1.000
72878.637,296.574,8.886,6.944,-236.594,80.050,1.000
72874.606,296.574,8.886,6.463,-236.610,80.061,1.000
72882.669,296.574,8.886,6.623,-236.594,80.061,1.000
72874.606,296.573,8.807,6.623,-236.610,80.061,1.000
72874.606,296.571,8.965,6.623,-236.610,80.071,1.000
72870.574,296.574,8.886,6.623,-236.610,80.061,1.000
72874.606,296.574,8.886,6.623,-236.594,80.071,1.000
72874.606,296.573,8.886,6.623,-236.577,80.061,1.000
72878.637,296.571,8.965,6.623,-236.610,80.050,1.000
72874.606,296.574,8.965,6.623,-236.594,80.061,1.000
72866.543,296.573,9.044,6.463,-236.610,80.050,1.000
72878.637,296.574,8.965,6.623,-236.610,80.061,1.000
72874.606,296.573,9.044,6.783,-236.577,80.061,1.000
72878.637,296.573,9.123,6.623,-236.594,80.050,1.000
72870.574,296.573,9.123,6.463,-236.594,80.061,1.000
72870.574,296.573,8.965,6.303,-236.610,80.071,1.000
72866.543,296.573,9.044,6.623,-236.594,80.071,1.000
72870.574,296.573,9.044,6.623,-236.594,80.050,1.000
72866.543,296.573,9.123,6.623,-236.594,80.061,1.000
72862.512,296.573,9.123,6.623,-236.577,80.050,1.000
72866.543,296.574,8.886,6.623,-236.577,80.061,1.000
72862.512,296.571,9.123,6.623,-236.577,80.061,1.000
72862.512,296.573,8.965,6.623,-236.577,80.039,1.000
72858.480,296.573,8.886,6.463,-236.594,80.050,1.000
72846.386,296.571,8.965,6.783,-236.594,80.039,1.000
72850.418,296.573,8.965,6.623,-236.577,80.061,1.000
72850.418,296.573,8.886,6.463,-236.594,80.039,1.000
72850.418,296.576,8.886,6.783,-236.577,80.061,1.000
72850.418,296.574,8.886,6.623,-236.610,80.061,1.000
72858.480,296.573,8.965,6.944,-236.577,80.061,1.000
72854.449,296.574,8.886,6.623,-236.577,80.061,1.000
72846.386,296.571,8.886,6.463,-236.594,80.050,1.000
72854.449,296.576,8.728,6.623,-236.594,80.050,1.000
72854.449,296.578,8.728,6.783,-236.594,80.039,1.000
72850.418,296.573,8.886,6.783,-236.610,80.039,1.000
72858.480,296.574,8.807,6.463,-236.577,80.061,1.000
72858.480,296.573,8.807,6.944,-236.577,80.061,1.000
72862.512,296.578,8.886,6.944,-236.610,80.050,1.000
72862.512,296.574,8.728,6.623,-236.610,80.071,1.000
72858.480,296.574,8.807,7.104,-236.594,80.061,1.000
72866.543,296.574,8.807,6.944,-236.577,80.050,1.000
72862.512,296.573,8.728,7.104,-236.626,80.050,1.000
72866.543,296.573,8.649,7.104,-236.594,80.071,1.000
72862.512,296.573,8.886,7.104,-236.594,80.061,1.000
72874.606,296.574,8.965,6.944,-236.577,80.082,1.000
72870.574,296.573,8.886,7.104,-236.610,80.061,1.000
72866.543,296.576,8.886,6.944,-236.594,80.050,1.000
72874.606,296.571,8.728,6.944,-236.594,80.071,1.000
72878.637,296.573,8.965,6.944,-236.577,80.050,1.000
72866.543,296.574,8.807,6.783,-236.626,80.071,1.000
72874.606,296.573,8.965,7.104,-236.594,80.050,1.000
72874.606,296.571,8.965,7.104,-236.594,80.061,1.000
72882.669,296.573,9.044,6.944,-236.610,80.071,1.000
72878.637,296.573,9.044,6.623,-236.594,80.061,1.000
72878.637,296.571,8.807,6.944,-236.610,80.061,1.000
72882.669,296.574,8.886,6.463,-236.610,80.061,1.000
72870.574,296.571,8.886,6.623,-236.594,80.061,1.000
72878.637,296.570,8.965,6.783,-236.610,80.061,1.000
72874.606,296.571,8.886,6.783,-236.594,80.050,1.000
72878.637,296.570,8.965,6.623,-236.610,80.061,1.000
72874.606,296.573,8.965,6.783,-236.610,80.050,1.000
72874.606,296.571,9.044,6.623,-236.594,80.061,1.000
72866.543,296.568,8.965,6.463,-236.610,80.071,1.000
72870.574,296.570,9.044,6.783,-236.594,80.050,1.000
72870.574,296.570,9.044,6.783,-236.577,80.061,1.000
72866.543,296.570,8.965,6.783,-236.610,80.050,1.000
72858.480,296.573,8.886,6.783,-236.594,80.061,1.000
72874.606,296.566,9.044,6.623,-236.577,80.050,1.000
72866.543,296.568,9.123,6.783,-236.594,80.071,1.000
72866.543,296.571,9.202,6.944,-236.594,80.050,1.000
72862.512,296.570,9.044,6.944,-236.577,80.039,1.000
72866.543,296.570,9.044,7.104,-236.626,80.061,1.000
72858.480,296.566,9.044,6.623,-236.594,80.050,1.000
72858.480,296.568,8.886,6.944,-236.594,80.061,1.000
72866.543,296.570,9.044,6.783,-236.626,80.061,1.000
72858.480,296.570,8.886,6.944,-236.610,80.039,1.000
72862.512,296.570,9.044,6.944,-236.626,80.071,1.000
72854.449,296.568,8.965,7.264,-236.577,80.039,1.000
72870.574,296.570,9.044,6.944,-236.610,80.050,1.000
72862.512,296.573,9.044,6.944,-236.594,80.061,1.000
72854.449,296.571,8.965,6.783,-236.594,80.071,1.000
72866.543,296.570,9.044,6.783,-236.626,80.050,1.000
72854.449,296.573,9.202,6.783,-236.610,80.061,1.000
72862.512,296.573,9.044,6.944,-236.610,80.050,1.000
72862.512,296.570,8.965,6.783,-236.594,80.061,1.000
72858.480,296.571,9.281,6.463,-236.577,80.050,1.000
72866.543,296.573,9.044,6.623,-236.577,80.050,1.000
72858.480,296.571,9.044,6.783,-236.610,80.082,1.000
72870.574,296.571,9.044,6.623,-236.577,80.028,1.000
72866.543,296.573,9.123,6.623,-236.594,80.061,1.000
72870.574,296.571,9.123,6.463,-236.594,80.050,1.000
72866.543,296.573,8.807,6.623,-236.594,80.050,1.000
72870.574,296.571,8.886,6.143,-236.626,80.050,1.000
72866.543,296.571,9.123,6.143,-236.594,80.050,1.000
72874.606,296.571,8.965,6.143,-236.594,80.061,1.000
72870.574,296.571,9.044,6.463,-236.610,80.039,1.000
72870.574,296.571,9.044,6.303,-236.594,80.061,1.000
72870.574,296.573,9.044,6.143,-236.610,80.050,1.000
72870.574,296.573,8.965,6.303,-236.594,80.061,1.000
72870.574,296.571,8.886,6.143,-236.610,80.061,1.000
72870.574,296.573,8.886,6.143,-236.610,80.039,1.000
72870.574,296.570,8.965,6.143,-236.610,80.050,1.000
72874.606,296.574,8.965,6.143,-236.594,80.050,1.000
72874.606,296.568,9.044,5.983,-236.594,80.082,1.000
72878.637,296.571,8.886,5.823,-236.594,80.061,1.000
72870.574,296.571,8.965,6.303,-236.594,80.039,1.000
72874.606,296.571,8.965,6.463,-236.594,80.050,1.000
72874.606,296.570,8.886,6.143,-236.594,80.061,1.000
72874.606,296.570,8.886,5.983,-236.594,80.039,1.000
72870.574,296.570,8.886,5.983,-236.610,80.061,1.000
72870.574,296.571,8.965,6.303,-236.626,80.050,1.000
72870.574,296.571,8.965,6.303,-236.577,80.071,1.000
72866.543,296.573,8.886,6.303,-236.610,80.061,1.000
72866.543,296.573,8.965,5.983,-236.594,80.050,1.000
72870.574,296.573,8.807,6.463,-236.594,80.050,1.000
72874.606,296.573,8.886,6.303,-236.594,80.061,1.000
72870.574,296.570,8.886,6.303,-236.577,80.028,1.000
72870.574,296.571,8.965,6.463,-236.577,80.039,1.000
72878.637,296.571,8.886,6.303,-236.577,80.061,1.000
72866.543,296.570,8.965,6.623,-236.577,80.050,1.000
72866.543,296.570,8.886,6.623,-236.610,80.050,1.000
72870.574,296.570,8.965,6.783,-236.610,80.050,1.000
72862.512,296.571,8.965,6.623,-236.594,80.050,1.000
72862.512,296.571,8.965,6.463,-236.594,80.071,1.000
72858.480,296.570,8.965,6.623,-236.594,80.050,1.000
72866.543,296.573,8.965,6.623,-236.610,80.061,1.000
72870.574,296.571,8.886,6.463,-236.626,80.061,1.000
72866.543,296.571,8.886,6.623,-236.577,80.039,1.000
72870.574,296.571,8.886,6.463,-236.594,80.039,1.000
72866.543,296.574,8.965,6.944,-236.594,80.061,1.000
72870.574,296.573,9.123,6.463,-236.626,80.050,1.000
72862.512,296.568,8.886,6.944,-236.626,80.061,1.000
72858.480,296.570,8.886,6.783,-236.594,80.061,1.000
72858.480,296.573,8.965,6.783,-236.594,80.050,1.000
72854.449,296.573,8.886,6.783,-236.594,80.061,1.000
72862.512,296.573,9.044,6.623,-236.594,80.061,1.000
72858.480,296.573,8.965,6.944,-236.594,80.050,1.000
72862.512,296.571,8.886,7.104,-236.626,80.061,1.000
72850.418,296.573,8.886,6.944,-236.610,80.050,1.000
72862.512,296.571,8.965,6.623,-236.626,80.061,1.000
72862.512,296.574,8.965,6.783,-236.561,80.050,1.000
72866.543,296.571,9.123,6.783,-236.610,80.050,1.000
72862.512,296.568,8.886,6.623,-236.594,80.061,1.000
72862.512,296.574,9.123,6.623,-236.610,80.061,1.000
72862.512,296.574,9.123,6.623,-236.610,80.050,1.000
72866.543,296.573,8.965,6.623,-236.610,80.050,1.000
72858.480,296.573,8.886,6.944,-236.626,80.061,1.000
72862.512,296.573,9.044,6.783,-236.626,80.050,1.000
72866.543,296.573,8.965,6.783,-236.594,80.050,1.000
72866.543,296.570,8.965,6.623,-236.643,80.050,1.000
72866.543,296.573,8.886,6.623,-236.594,80.028,1.000
72866.543,296.574,8.886,6.944,-236.610,80.061,1.000
72866.543,296.573,8.886,6.623,-236.594,80.039,1.000
72874.606,296.570,8.965,6.783,-236.594,80.071,1.000
72858.480,296.571,8.728,6.783,-236.626,80.050,1.000
72874.606,296.574,8.886,6.944,-236.610,80.071,1.000
72874.606,296.573,8.886,6.944,-236.610,80.050,1.000
72870.574,296.574,8.886,6.944,-236.594,80.061,1.000
72870.574,296.573,8.807,6.783,-236.594,80.039,1.000
72870.574,296.574,8.886,7.104,-236.594,80.061,1.000
72878.637,296.573,8.886,7.104,-236.561,80.061,1.000
72866.543,296.573,8.807,6.944,-236.577,80.082,1.000
72870.574,296.573,8.886,6.783,-236.594,80.050,1.000
72878.637,296.574,8.886,6.623,-236.594,80.061,1.000
72878.637,296.576,8.965,7.104,-236.561,80.028,1.000
72866.543,296.574,8.886,6.944,-236.594,80.050,1.000
72882.669,296.573,8.965,6.944,-236.610,80.061,1.000
72870.574,296.573,8.886,6.783,-236.610,80.071,1.000
72870.574,296.573,8.886,6.783,-236.594,80.071,1.000
72874.606,296.574,8.807,6.944,-236.594,80.061,1.000
72878.637,296.574,8.886,6.944,-236.594,80.050,1.000
72870.574,296.578,8.886,6.783,-236.577,80.039,1.000
72882.669,296.576,8.886,6.944,-236.594,80.050,1.000
72874.606,296.576,8.728,6.944,-236.610,80.050,1.000
72874.606,296.578,8.886,6.944,-236.577,80.050,1.000
72874.606,296.578,8.886,6.944,-236.610,80.050,1.000
72870.574,296.578,8.728,6.783,-236.594,80.050,1.000
72878.637,296.578,8.886,7.104,-236.594,80.050,1.000
72874.606,296.574,8.965,6.944,-236.577,80.061,1.000
72874.606,296.576,8.807,6.463,-236.610,80.061,1.000
72866.543,296.576,8.807,6.944,-236.594,80.061,1.000
72874.606,296.576,8.886,6.783,-236.610,80.061,1.000
72870.574,296.576,8.886,6.783,-236.594,80.061,1.000
72870.574,296.576,8.886,6.944,-236.577,80.061,1.000
72866.543,296.576,8.807,6.463,-236.594,80.061,1.000
72870.574,296.576,8.807,6.783,-236.594,80.061,1.000
72870.574,296.574,8.886,6.463,-236.577,80.050,1.000
72874.606,296.571,8.649,6.303,-236.626,80.061,1.000
72870.574,296.574,8.807,6.303,-236.594,80.061,1.000
72866.543,296.573,8.807,6.623,-236.594,80.071,1.000
72870.574,296.574,8.728,6.303,-236.626,80.039,1.000
72870.574,296.571,8.807,6.783,-236.626,80.061,1.000
72870.574,296.571,8.807,6.623,-236.610,80.039,1.000
72866.543,296.573,8.807,6.623,-236.594,80.071,1.000
72870.574,296.571,8.886,6.463,-236.594,80.039,1.000
72866.543,296.571,8.728,6.303,-236.594,80.061,1.000
72870.574,296.573,8.649,6.463,-236.610,80.039,1.000
72866.543,296.573,8.886,6.463,-236.577,80.050,1.000
72870.574,296.573,8.728,6.463,-236.594,80.061,1.000
72862.512,296.573,8.807,6.463,-236.610,80.039,1.000
72874.606,296.570,8.965,6.623,-236.577,80.061,1.000
72858.480,296.574,8.807,6.463,-236.610,80.071,1.000
72870.574,296.571,8.807,6.783,-236.577,80.061,1.000
72866.543,296.570,8.807,6.623,-236.610,80.061,1.000
72866.543,296.571,8.886,6.623,-236.610,80.050,1.000
72870.574,296.573,8.965,6.463,-236.577,80.061,1.000
72870.574,296.573,8.886,6.783,-236.577,80.061,1.000
72870.574,296.576,8.886,6.783,-236.610,80.071,1.000
72870.574,296.574,8.886,6.623,-236.594,80.061,1.000
72870.574,296.573,8.728,6.783,-236.594,80.050,1.000
72862.512,296.571,8.728,6.944,-236.626,80.061,1.000
72866.543,296.571,8.886,6.783,-236.577,80.050,1.000
72874.606,296.570,8.807,6.783,-236.577,80.071,1.000
72878.637,296.570,8.886,6.783,-236.594,80.050,1.000
72870.574,296.573,8.965,6.944,-236.594,80.061,1.000
72878.637,296.574,8.886,6.783,-236.610,80.082,1.000
72870.574,296.574,8.807,6.783,-236.594,80.071,1.000
72874.606,296.573,8.886,6.623,-236.577,80.039,1.000
72874.606,296.573,8.807,6.463,-236.610,80.039,1.000
72866.543,296.578,8.728,6.944,-236.594,80.039,1.000
72870.574,296.574,8.728,6.623,-236.577,80.061,1.000
72866.543,296.573,8.886,6.463,-236.610,80.071,1.000
72870.574,296.574,8.728,6.623,-236.610,80.039,1.000
72866.543,296.574,8.728,6.783,-236.594,80.050,1.000
72874.606,296.578,8.886,6.783,-236.594,80.061,1.000
72870.574,296.573,8.728,6.623,-236.610,80.050,1.000
72866.543,296.576,8.807,6.623,-236.610,80.061,1.000
72870.574,296.578,8.649,6.783,-236.610,80.061,1.000
72874.606,296.576,8.728,6.623,-236.594,80.061,1.000
72874.606,296.576,8.807,6.783,-236.577,80.061,1.000
72874.606,296.576,8.649,7.104,-236.577,80.061,1.000
72870.574,296.574,8.728,6.623,-236.577,80.071,1.000
72866.543,296.574,8.886,6.623,-236.594,80.061,1.000
72862.512,296.576,8.886,6.623,-236.626,80.050,1.000
72866.543,296.574,8.728,6.783,-236.610,80.050,1.000
72870.574,296.578,8.886,6.783,-236.594,80.050,1.000
72866.543,296.571,8.728,6.783,-236.577,80.061,1.000
72874.606,296.574,8.728,6.783,-236.577,80.061,1.000
72866.543,296.574,8.886,6.623,-236.594,80.050,1.000
72870.574,296.573,8.886,6.944,-236.610,80.050,1.000
72862.512,296.571,8.807,6.463,-236.594,80.061,1.000
72870.574,296.571,8.886,6.783,-236.594,80.050,1.000
72878.637,296.574,8.886,6.463,-236.594,80.050,1.000
72862.512,296.573,8.807,6.623,-236.594,80.061,1.000
72874.606,296.573,8.886,6.783,-236.577,80.050,1.000
72866.543,296.571,8.886,6.623,-236.610,80.061,1.000
72862.512,296.570,8.886,6.623,-236.594,80.071,1.000
72854.449,296.568,8.886,6.623,-236.577,80.061,1.000
72866.543,296.571,8.807,6.944,-236.594,80.050,1.000
