%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
73983.232,297.664,44.461,44.309,-319.251,60.458,2.000
73983.232,297.664,44.382,44.309,-319.235,60.480,2.000
73979.200,297.664,44.461,44.149,-319.218,60.469,2.000
73991.294,297.666,44.461,44.309,-319.251,60.469,2.000
73987.263,297.664,44.461,43.828,-319.251,60.448,2.000
73991.294,297.663,44.461,43.828,-319.251,60.469,2.000
73991.294,297.663,44.382,44.149,-319.218,60.480,2.000
73983.232,297.661,44.540,44.149,-319.251,60.480,2.000
73979.200,297.663,44.461,43.828,-319.251,60.491,2.000
73979.200,297.666,44.461,43.828,-319.235,60.458,2.000
73991.294,297.661,44.461,44.149,-319.235,60.469,2.000
73991.294,297.663,44.461,43.988,-319.235,60.480,2.000
73991.294,297.663,44.461,44.149,-319.218,60.458,2.000
73991.294,297.664,44.461,44.309,-319.218,60.458,2.000
73987.263,297.663,44.382,44.149,-319.251,60.480,2.000
73991.294,297.661,44.461,44.149,-319.235,60.469,2.000
73987.263,297.664,44.382,44.469,-319.267,60.458,2.000
73987.263,297.664,44.540,44.309,-319.235,60.458,2.000
73991.294,297.663,44.461,44.309,-319.235,60.458,2.000
73995.326,297.664,44.461,44.309,-319.235,60.458,2.000
73991.294,297.664,44.382,44.629,-319.235,60.458,2.000
73999.357,297.664,44.303,44.789,-319.235,60.469,2.000
73995.326,297.661,44.461,44.469,-319.251,60.469,2.000
73991.294,297.663,44.461,44.789,-319.251,60.469,2.000
73987.263,297.666,44.540,44.469,-319.218,60.448,2.000
73995.326,297.666,44.382,44.629,-319.251,60.469,2.000
73995.326,297.666,44.461,44.469,-319.235,60.458,2.000
73995.326,297.666,44.382,44.469,-319.235,60.480,2.000
74003.388,297.664,44.382,44.629,-319.235,60.469,2.000
73999.357,297.666,44.461,44.949,-319.251,60.458,2.000
73987.263,297.666,44.303,44.789,-319.218,60.448,2.000
73999.357,297.669,44.461,44.789,-319.267,60.480,2.000
73991.294,297.668,44.461,44.629,-319.267,60.480,2.000
73991.294,297.668,44.461,44.789,-319.235,60.480,2.000
73999.357,297.666,44.382,44.949,-319.251,60.469,2.000
73987.263,297.668,44.382,44.949,-319.235,60.458,2.000
73991.294,297.668,44.461,45.109,-319.218,60.448,2.000
73999.357,297.669,44.540,44.629,-319.218,60.469,2.000
73991.294,297.669,44.461,45.109,-319.218,60.480,2.000
73987.263,297.668,44.382,44.949,-319.251,60.491,2.000
73987.263,297.669,44.382,44.789,-319.218,60.469,2.000
73987.263,297.668,44.461,44.949,-319.235,60.480,2.000
73987.263,297.668,44.224,44.949,-319.284,60.480,2.000
