%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
72806.073,297.329,355.581,143.850,0.004,0.003,5.000
72806.073,297.327,355.581,143.850,-0.012,0.014,5.000
72806.073,297.331,355.581,143.850,-0.012,-0.008,5.000
72798.010,297.327,355.581,143.850,0.004,0.003,5.000
72810.104,297.327,355.739,143.850,0.004,0.003,5.000
72802.041,297.331,355.660,143.850,0.004,0.003,5.000
72798.010,297.327,355.581,143.690,0.004,0.003,5.000
72806.073,297.329,355.581,143.690,0.020,0.003,5.000
72806.073,297.329,355.502,143.850,-0.012,0.014,5.000
72806.073,297.329,355.581,143.850,-0.012,0.003,5.000
72810.104,297.331,355.423,143.530,0.020,-0.008,5.000
72802.041,297.329,355.423,143.850,-0.012,-0.008,5.000
72806.073,297.331,355.502,143.690,0.004,0.014,5.000
72810.104,297.329,355.423,143.690,-0.012,0.003,5.000
72806.073,297.334,355.423,143.690,-0.012,-0.008,5.000
72810.104,297.329,355.344,144.010,0.020,0.014,5.000
72806.073,297.329,355.423,143.850,0.004,0.003,5.000
72814.135,297.327,355.502,144.010,-0.012,0.003,5.000
72806.073,297.327,355.502,143.690,0.004,0.003,5.000
72814.135,297.327,355.502,143.690,0.004,0.003,5.000
72810.104,297.331,355.423,144.490,0.004,0.014,5.000
72814.135,297.326,355.502,144.330,0.020,0.003,5.000
72814.135,297.327,355.423,144.330,0.020,-0.008,5.000
72822.198,297.329,355.423,144.490,0.004,0.003,5.000
72814.135,297.324,355.502,144.811,-0.012,0.014,5.000
72814.135,297.326,355.423,144.971,0.004,-0.008,5.000
72806.073,297.326,355.502,145.291,-0.012,-0.019,5.000
72818.167,297.327,355.502,145.131,0.020,-0.008,5.000
72814.135,297.326,355.502,145.451,0.020,-0.029,5.000
72818.167,297.327,355.344,145.451,0.004,-0.008,5.000
72818.167,297.324,355.502,145.771,0.004,0.003,5.000
72814.135,297.321,355.660,146.091,0.004,-0.008,5.000
72818.167,297.324,355.502,146.251,0.004,-0.008,5.000
72814.135,297.323,355.660,146.572,0.004,-0.019,5.000
72814.135,297.324,355.739,147.052,-0.012,0.003,5.000
72814.135,297.324,355.660,146.732,0.004,-0.019,5.000
72818.167,297.323,355.660,147.052,-0.012,0.003,5.000
72814.135,297.324,355.739,147.532,0.004,0.014,5.000
72818.167,297.323,355.897,147.532,0.004,-0.008,5.000
72814.135,297.323,355.739,147.852,-0.012,0.003,5.000
72814.135,297.321,355.897,148.172,-0.012,-0.019,5.000
72806.073,297.321,355.897,148.653,0.004,0.003,5.000
72810.104,297.326,356.055,148.813,0.004,0.003,5.000
72810.104,297.324,355.976,148.973,0.004,0.003,5.000
72806.073,297.326,355.976,148.653,-0.012,0.003,5.000
72802.041,297.324,356.055,149.133,0.037,0.014,5.000
72814.135,297.324,355.976,149.293,-0.029,-0.008,5.000
72806.073,297.323,356.135,149.453,0.004,-0.008,5.000
72802.041,297.326,356.055,149.613,-0.029,-0.008,5.000
72798.010,297.327,356.055,149.773,0.020,-0.008,5.000
72806.073,297.329,356.135,149.773,0.020,0.003,5.000
72810.104,297.331,356.135,150.094,0.020,-0.008,5.000
72806.073,297.327,356.135,150.094,-0.012,-0.008,5.000
72802.041,297.329,356.214,150.254,0.004,-0.008,5.000
72806.073,297.329,356.372,150.094,-0.012,-0.019,5.000
72810.104,297.331,356.293,150.574,0.020,-0.008,5.000
72802.041,297.331,356.293,150.414,0.020,-0.019,5.000
72806.073,297.331,356.214,150.574,0.020,-0.008,5.000
72810.104,297.334,356.293,150.574,0.020,-0.008,5.000
72810.104,297.332,356.372,150.414,-0.012,-0.019,5.000
72806.073,297.331,356.372,150.414,0.037,-0.008,5.000
72806.073,297.336,356.451,150.574,0.004,0.003,5.000
72810.104,297.334,356.372,150.894,0.004,0.003,5.000
72806.073,297.329,356.451,150.734,-0.012,0.003,5.000
72810.104,297.334,356.451,150.734,0.020,0.003,5.000
72814.135,297.332,356.293,150.734,0.004,-0.019,5.000
72810.104,297.336,356.293,150.734,0.004,0.003,5.000
72814.135,297.331,356.214,150.574,-0.029,0.003,5.000
72814.135,297.331,356.451,150.734,0.004,0.003,5.000
72810.104,297.329,356.293,150.894,0.020,0.003,5.000
72814.135,297.329,356.451,151.374,0.037,-0.008,5.000
72814.135,297.331,356.451,151.214,-0.012,0.003,5.000
72814.135,297.331,356.293,151.534,0.004,0.003,5.000
72818.167,297.327,356.451,151.695,-0.012,-0.008,5.000
72818.167,297.329,356.372,151.855,0.004,0.003,5.000
72810.104,297.327,356.372,151.695,-0.012,0.003,5.000
72810.104,297.327,356.372,152.175,0.004,0.003,5.000
72814.135,297.327,356.530,152.495,-0.012,-0.008,5.000
72814.135,297.327,356.609,152.495,0.020,0.014,5.000
72814.135,297.327,356.688,152.655,0.020,-0.008,5.000
72814.135,297.326,356.688,152.815,-0.012,-0.008,5.000
72810.104,297.327,356.609,153.456,-0.045,0.003,5.000
72810.104,297.324,356.846,153.456,-0.012,0.003,5.000
72814.135,297.327,356.846,153.936,0.004,-0.008,5.000
72810.104,297.326,357.004,154.416,0.004,-0.008,5.000
72810.104,297.324,357.162,154.736,0.004,-0.008,5.000
72810.104,297.326,357.004,155.056,0.020,-0.008,5.000
72806.073,297.326,357.162,155.697,-0.012,0.003,5.000
72814.135,297.329,357.162,155.857,-0.029,-0.019,5.000
72806.073,297.326,357.241,156.337,0.004,0.003,5.000
72806.073,297.324,357.241,156.497,0.004,-0.008,5.000
72810.104,297.324,357.162,156.817,-0.012,0.003,5.000
72810.104,297.324,357.478,157.458,0.004,-0.019,5.000
72810.104,297.324,357.320,157.778,0.004,-0.029,5.000
72806.073,297.324,357.636,158.258,-0.012,0.003,5.000
72806.073,297.326,357.478,158.418,0.004,0.014,5.000
72802.041,297.324,357.636,158.739,-0.045,0.014,5.000
72802.041,297.326,357.715,158.899,-0.012,-0.008,5.000
72806.073,297.327,357.557,159.539,0.020,-0.019,5.000
72798.010,297.326,357.636,159.539,0.004,-0.008,5.000
72793.979,297.326,357.715,159.539,0.004,0.003,5.000
72806.073,297.327,357.715,160.179,-0.012,0.003,5.000
72802.041,297.324,357.873,160.019,-0.012,-0.019,5.000
72802.041,297.326,357.794,160.179,0.004,0.003,5.000
72806.073,297.327,357.952,160.340,0.004,0.003,5.000
