0.00011567811788658,742514.844417406
0.000234678087589817,859678.751192424
0.000352701042754957,888073.952127518
0.000468183762508169,1017152.18523923
0.000584448074794856,1038813.99652244
0.000699735384479072,1162455.12121049
0.000814241149372316,1215180.87236309
0.000930114593778511,1352356.47783002
0.00104501113106724,1552216.45536471
0.00115932148589149,1558471.69718937
0.00127441338550671,1658424.00674873
0.00138930992279544,1886559.8453548
0.00150401100227267,1844311.95685308
0.0016187120817499,1899005.8795649
0.00173360861903863,2011795.35456402
0.00184870051865385,2180527.3369763
0.0019632063312896,2262769.15744545
0.00207751659062884,2336127.40123837
0.00219358549284654,2463206.91336247
0.00230789575218577,2512833.57282698
0.00242220601152502,2641715.10703861
0.00253768882676324,2751093.88618028
0.00265239000172547,2738557.97752285
0.00276728634804419,2926916.0952771
0.00288159679835345,2917772.5528201
0.00299688406029516,3007031.47843878
0.00311197595991038,3093771.35732217
0.00322609085692313,3159215.91951623
0.00334118275653835,3403455.84001308
0.00345647020945007,3388393.98636235
0.00357078027781929,3503531.43129789
0.00368567700607805,3677665.93229719
0.00380076890569327,3639006.91180288
0.00391547008065551,3881229.58456203
0.00403017125561775,3983932.82087263
0.00414467687728347,3936148.39048526
0.00425996394825518,4163360.05960994
0.00437466512321742,4065068.94912797
0.00448858484887369,4216512.91148042
0.00460445819779488,4199830.55847459
0.00471915937275712,4399865.45612332
0.00483346982306637,4520626.75518174
0.00494914761869104,4572234.79144225
0.00506365362229682,4560400.13998566
0.00517854996861552,4657541.80358865
0.00529344669687428,4763813.60731878
0.00540814748989649,4810184.48609164
0.00552363049610472,5048945.415884
0.00563754983982096,5003153.99078472
0.0057522510147832,5216736.27880947
0.0058681243637044,5149928.0295517
0.00598223926071713,5260060.49265516
0.0060967452643229,5442872.60805559
0.00621242305994757,5434071.21919631
0.00632673351025682,5493676.8987104
0.00644143468521906,5552493.41750718
0.0065561358601813,5740576.5904061
0.00667083703514354,5700275.39031721
0.00678612410611526,5764706.30276872
0.00690023938506801,6005157.50286873
0.00701533090274321,6039290.47773053
0.00713120463360443,6063587.71921646
0.00724492880596421,6141748.13605568
0.0073600203236394,6297949.92551003
0.00747550294790758,6339495.96553165
0.00758961822686037,6438330.65874547
0.00770490529783205,6567735.67219416
0.00781960647279433,6656357.00167884
0.00793450320105305,6647076.28243382
0.00804979027202474,6751992.08573059
0.00816351444438452,6949345.33484789
0.00827919262194925,6883659.72780937
0.00839389379691148,7014988.3697798
0.00850781352256775,6989584.64770771
0.00862349170013245,7070518.95264272
0.00873838766451112,7197693.66072749
0.00885269849676043,7302273.61740532
0.00896818112102864,7383587.91781061
0.00908268674269436,7542016.07076717
0.00919758347095312,7530022.56228307
0.00931228464591535,7577844.44035685
0.00942679026758107,7744097.18883729
0.0095424684451458,7764977.23039391
0.00965697406681152,7801539.57463676
0.00977089302858773,7853123.56554075
0.00988715786604196,7860018.6700699
0.0100012723811147,8069731.23243935
0.0101157780027804,8032096.70180735
0.0102310658376322,8183422.40830804
0.0103459618020109,8295924.71868049
0.0104608585302696,8292906.82934394
0.0105753641519353,8353546.85337463
0.0106904564334906,8443830.46594869
0.0108057435044623,8519790.14138692
0.0109198587834151,8493863.72845012
0.0110345591944972,8642308.72240228
0.011149847029349,8700376.28747133
0.0112645482043112,8740305.76999957
0.0113788582726804,8824447.96200628
0.0114939505542357,8826692.45807242
0.0116088465186144,9036539.83211286
0.0117237432468731,9061936.45883386
0.0118380533152424,9069828.85437938
0.0119537314928071,9151248.00830657
0.0120686282210658,9225537.91111813
0.0121827427361386,9336837.95366452
0.0122982261242868,9386653.62539872
0.012412927299249,9492290.78939116
0.0125274329209148,9589338.63668508
0.0126423288852935,9537099.50836243
0.0127570300602557,9519846.76796501
0.0128723171312274,9675354.7897558
0.0129868227528931,9753231.78673702
