%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
72943.139,297.160,355.325,150.157,0.018,-0.010,5.000
72939.108,297.160,355.404,150.317,0.034,-0.010,5.000
72943.139,297.160,355.404,150.317,0.002,-0.010,5.000
72947.170,297.157,355.325,150.317,-0.015,0.000,5.000
72939.108,297.158,355.404,150.317,0.002,-0.010,5.000
72943.139,297.160,355.325,150.797,0.018,-0.010,5.000
72939.108,297.161,355.404,150.797,-0.015,-0.043,5.000
72931.045,297.163,355.325,151.117,0.018,-0.010,5.000
72939.108,297.160,355.404,151.117,0.018,-0.010,5.000
72939.108,297.161,355.246,151.277,0.002,-0.010,5.000
72935.076,297.161,355.325,150.957,0.002,-0.021,5.000
72943.139,297.160,355.325,151.277,0.002,-0.021,5.000
72935.076,297.160,355.246,151.437,0.018,-0.010,5.000
72943.139,297.158,355.404,151.598,0.002,-0.021,5.000
72943.139,297.158,355.246,151.758,0.018,-0.010,5.000
72939.108,297.160,355.246,152.078,0.018,0.000,5.000
72939.108,297.160,355.246,152.078,-0.015,-0.010,5.000
72939.108,297.158,355.483,151.918,-0.031,0.000,5.000
72935.076,297.160,355.483,152.238,-0.015,-0.010,5.000
72943.139,297.158,355.404,152.558,-0.015,0.000,5.000
72931.045,297.160,355.404,152.398,0.002,-0.021,5.000
72931.045,297.161,355.483,152.718,0.018,-0.021,5.000
72931.045,297.163,355.483,152.718,0.002,0.000,5.000
72935.076,297.158,355.246,152.878,0.018,-0.010,5.000
72939.108,297.160,355.246,152.718,0.018,-0.010,5.000
72935.076,297.158,355.404,153.038,-0.015,0.000,5.000
72931.045,297.160,355.325,153.038,-0.015,-0.021,5.000
72931.045,297.160,355.404,153.519,0.018,-0.010,5.000
72935.076,297.160,355.325,153.198,-0.015,-0.021,5.000
72931.045,297.161,355.562,153.198,0.002,-0.010,5.000
72935.076,297.160,355.483,153.198,0.018,0.000,5.000
72939.108,297.160,355.404,153.519,0.002,-0.010,5.000
72935.076,297.161,355.483,153.679,-0.015,-0.010,5.000
72922.982,297.160,355.483,153.519,-0.015,0.000,5.000
72927.014,297.160,355.404,153.519,0.018,0.000,5.000
72922.982,297.163,355.483,153.839,0.002,0.011,5.000
72922.982,297.163,355.404,153.519,0.002,0.000,5.000
72931.045,297.161,355.483,153.679,0.002,0.011,5.000
72918.951,297.165,355.562,153.839,0.018,-0.021,5.000
72922.982,297.165,355.483,154.159,-0.015,0.022,5.000
72927.014,297.160,355.562,153.519,0.002,0.000,5.000
72927.014,297.161,355.562,153.839,0.018,-0.021,5.000
72931.045,297.163,355.562,153.679,0.002,-0.021,5.000
72931.045,297.165,355.483,153.999,0.018,-0.010,5.000
72927.014,297.161,355.562,153.839,0.018,-0.010,5.000
72931.045,297.161,355.562,153.839,-0.015,-0.010,5.000
72935.076,297.163,355.720,154.159,0.002,0.000,5.000
72931.045,297.161,355.562,153.999,0.018,-0.010,5.000
72922.982,297.161,355.562,154.159,0.002,0.000,5.000
72931.045,297.165,355.641,153.999,-0.015,0.011,5.000
72931.045,297.163,355.641,153.999,0.018,0.011,5.000
72939.108,297.163,355.720,153.839,0.002,-0.021,5.000
72935.076,297.165,355.720,153.839,-0.015,-0.021,5.000
72935.076,297.165,355.799,154.159,0.018,0.011,5.000
72939.108,297.163,355.799,153.999,0.002,0.000,5.000
72939.108,297.163,355.641,154.159,0.002,0.000,5.000
72939.108,297.168,355.799,153.839,0.002,0.000,5.000
72935.076,297.163,355.799,153.999,0.018,-0.021,5.000
72935.076,297.165,355.878,153.839,0.002,-0.032,5.000
72939.108,297.163,356.037,154.159,0.002,0.011,5.000
72939.108,297.165,355.878,153.999,0.002,-0.010,5.000
72931.045,297.165,355.878,153.839,0.018,-0.021,5.000
72931.045,297.165,355.957,153.999,-0.015,0.000,5.000
72935.076,297.165,355.957,153.679,0.002,-0.010,5.000
72935.076,297.166,355.799,153.839,-0.015,0.000,5.000
72935.076,297.161,356.037,153.999,0.002,0.011,5.000
72927.014,297.165,356.116,153.519,0.002,0.000,5.000
72935.076,297.163,356.037,153.519,-0.015,-0.021,5.000
72935.076,297.168,356.195,153.519,-0.015,0.000,5.000
72935.076,297.165,356.116,153.359,0.002,0.000,5.000
72931.045,297.166,356.195,153.519,0.002,-0.010,5.000
72931.045,297.165,356.274,153.198,-0.031,0.000,5.000
72927.014,297.166,356.195,153.198,0.018,-0.032,5.000
72931.045,297.168,356.353,153.198,0.002,0.011,5.000
72918.951,297.165,356.432,153.038,-0.015,0.000,5.000
72918.951,297.163,356.353,153.038,-0.015,0.011,5.000
72927.014,297.165,356.353,153.198,0.018,0.011,5.000
72931.045,297.166,356.195,153.198,-0.015,-0.021,5.000
72922.982,297.163,356.432,153.038,0.002,-0.010,5.000
72922.982,297.163,356.432,153.038,-0.015,-0.010,5.000
72918.951,297.166,356.353,152.718,-0.015,-0.010,5.000
72922.982,297.161,356.432,153.198,0.002,0.000,5.000
72922.982,297.165,356.669,152.718,0.018,0.000,5.000
72922.982,297.158,356.511,153.038,-0.015,-0.021,5.000
72927.014,297.163,356.590,152.878,0.018,0.011,5.000
72922.982,297.163,356.669,152.878,-0.015,0.011,5.000
72918.951,297.163,356.511,152.878,-0.015,-0.010,5.000
72918.951,297.161,356.590,152.718,0.018,0.000,5.000
72927.014,297.161,356.590,153.038,0.002,0.000,5.000
72922.982,297.161,356.590,153.038,-0.031,0.011,5.000
72927.014,297.160,356.511,153.038,-0.015,-0.010,5.000
72922.982,297.161,356.669,152.878,0.002,-0.032,5.000
72931.045,297.161,356.748,152.718,0.018,-0.021,5.000
