%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
72951.202,297.244,357.082,158.716,0.001,-0.020,5.000
72947.170,297.245,357.161,158.716,-0.016,0.013,5.000
72943.139,297.245,357.161,158.396,0.001,0.002,5.000
72947.170,297.242,357.240,158.556,0.001,0.002,5.000
72947.170,297.244,357.161,158.556,-0.016,0.013,5.000
72955.233,297.242,357.003,158.716,0.001,-0.020,5.000
72947.170,297.242,357.161,158.556,0.017,-0.020,5.000
72951.202,297.244,357.161,158.716,0.017,0.002,5.000
72951.202,297.244,357.082,158.236,0.017,-0.020,5.000
72955.233,297.245,357.161,158.716,0.017,-0.009,5.000
72947.170,297.245,357.003,158.716,0.001,0.013,5.000
72955.233,297.244,357.161,159.196,-0.016,-0.009,5.000
72947.170,297.245,357.082,159.036,0.001,-0.020,5.000
72943.139,297.242,357.082,158.876,0.017,0.013,5.000
72947.170,297.245,357.161,159.036,0.001,0.002,5.000
72951.202,297.244,357.082,159.036,0.001,0.002,5.000
72947.170,297.244,357.082,159.196,0.017,0.013,5.000
72947.170,297.244,357.003,159.196,-0.016,0.002,5.000
72951.202,297.242,357.082,159.357,0.001,-0.020,5.000
72947.170,297.242,357.161,159.517,-0.032,-0.009,5.000
72943.139,297.242,357.161,159.357,0.017,0.013,5.000
72951.202,297.240,357.003,159.677,0.001,0.002,5.000
72947.170,297.242,357.082,159.677,0.001,0.013,5.000
72947.170,297.242,357.161,159.677,-0.032,-0.030,5.000
72943.139,297.240,357.082,159.837,0.001,-0.009,5.000
72939.108,297.239,357.003,159.677,-0.016,-0.009,5.000
72943.139,297.240,357.240,159.837,0.001,-0.009,5.000
72947.170,297.242,357.161,159.997,0.001,-0.009,5.000
72951.202,297.240,357.161,159.837,0.033,0.013,5.000
72947.170,297.239,357.240,159.997,0.001,0.002,5.000
72951.202,297.242,357.319,159.837,0.017,-0.009,5.000
72947.170,297.239,357.240,159.677,-0.032,0.002,5.000
72947.170,297.242,357.319,159.837,0.017,-0.009,5.000
72951.202,297.239,357.240,159.677,-0.032,0.013,5.000
72951.202,297.240,357.161,159.517,0.017,-0.020,5.000
72955.233,297.242,357.161,159.517,-0.016,0.002,5.000
72951.202,297.240,357.240,159.036,0.017,-0.009,5.000
72951.202,297.239,357.319,159.196,0.001,0.002,5.000
72951.202,297.240,357.161,158.876,-0.032,-0.009,5.000
72951.202,297.239,357.161,159.036,0.017,0.002,5.000
72951.202,297.244,357.240,158.396,0.001,-0.020,5.000
72947.170,297.247,357.240,158.556,0.001,-0.009,5.000
72951.202,297.240,357.240,158.396,0.017,0.013,5.000
72951.202,297.242,357.319,158.396,0.017,-0.009,5.000
72951.202,297.244,357.319,157.916,0.017,0.002,5.000
72947.170,297.242,357.240,157.435,-0.016,0.013,5.000
72959.265,297.245,357.319,157.435,0.001,-0.009,5.000
72947.170,297.245,357.240,157.435,0.001,0.002,5.000
72955.233,297.245,357.319,157.275,0.001,-0.009,5.000
72951.202,297.244,357.161,156.955,-0.032,0.002,5.000
72951.202,297.245,357.240,156.955,0.017,-0.009,5.000
72943.139,297.247,357.161,156.955,0.001,-0.020,5.000
72951.202,297.247,357.319,156.635,0.001,0.013,5.000
72947.170,297.250,357.161,156.475,-0.016,-0.009,5.000
72947.170,297.245,357.161,156.315,-0.016,-0.030,5.000
72947.170,297.245,357.240,156.155,0.001,-0.009,5.000
72943.139,297.244,357.161,155.835,-0.016,0.002,5.000
72947.170,297.247,357.240,156.315,-0.016,0.002,5.000
72943.139,297.247,357.082,155.995,-0.016,0.002,5.000
72939.108,297.247,357.161,155.995,0.017,-0.009,5.000
72943.139,297.245,357.161,155.835,-0.016,0.002,5.000
72951.202,297.247,357.082,155.835,0.017,-0.009,5.000
72943.139,297.247,357.161,155.835,0.001,0.013,5.000
72947.170,297.245,357.161,155.835,-0.016,-0.009,5.000
72947.170,297.247,357.003,155.995,-0.032,0.002,5.000
72943.139,297.244,357.003,156.315,0.001,-0.009,5.000
72947.170,297.245,357.003,155.995,-0.032,0.002,5.000
72947.170,297.244,356.924,156.315,0.001,-0.009,5.000
72947.170,297.244,356.924,156.315,0.017,0.002,5.000
72947.170,297.244,357.003,156.315,0.001,0.002,5.000
72951.202,297.239,356.845,156.795,0.001,0.002,5.000
72951.202,297.244,357.003,156.475,0.001,0.013,5.000
72955.233,297.242,357.003,157.115,0.017,-0.009,5.000
72951.202,297.242,357.082,156.795,0.001,-0.020,5.000
72951.202,297.244,356.924,157.275,-0.016,0.002,5.000
72955.233,297.240,356.924,157.435,0.017,-0.020,5.000
72951.202,297.242,357.003,157.275,0.001,0.002,5.000
72955.233,297.239,357.003,157.756,0.001,0.002,5.000
72955.233,297.239,356.845,157.916,0.001,0.002,5.000
72955.233,297.237,356.924,158.076,-0.032,0.002,5.000
72955.233,297.237,356.924,158.076,0.017,0.002,5.000
72959.265,297.239,357.003,158.556,0.001,0.002,5.000
72963.296,297.240,356.924,158.716,0.001,-0.009,5.000
72955.233,297.240,356.845,159.036,0.017,0.013,5.000
72963.296,297.239,357.003,159.196,0.001,0.002,5.000
72959.265,297.240,356.924,159.196,0.001,0.002,5.000
72959.265,297.239,357.082,159.196,0.017,0.013,5.000
72963.296,297.240,357.003,159.517,0.017,0.002,5.000
72959.265,297.239,357.003,159.677,0.001,0.002,5.000
72959.265,297.239,357.082,159.357,0.017,-0.020,5.000
72947.170,297.239,357.082,159.837,0.001,0.002,5.000
72955.233,297.240,357.082,159.677,0.001,0.002,5.000
72951.202,297.242,357.003,159.677,0.001,-0.009,5.000
72947.170,297.242,356.924,159.517,-0.016,0.002,5.000
72951.202,297.239,357.161,159.517,0.001,-0.009,5.000
72951.202,297.240,357.082,159.677,0.001,-0.009,5.000
72951.202,297.240,357.003,159.196,0.001,0.002,5.000
72947.170,297.242,357.003,159.517,0.017,0.002,5.000
72943.139,297.244,357.082,159.517,0.017,0.002,5.000
72943.139,297.244,357.082,159.357,0.017,0.002,5.000
72947.170,297.242,357.161,159.036,-0.032,0.002,5.000
72947.170,297.244,357.003,158.876,-0.016,-0.009,5.000
72951.202,297.245,357.082,158.876,0.001,0.002,5.000
72943.139,297.245,357.003,158.876,-0.032,-0.020,5.000
72947.170,297.242,357.161,158.716,0.017,0.002,5.000
72943.139,297.245,357.240,158.716,-0.016,-0.009,5.000
72939.108,297.245,357.082,158.556,0.001,-0.020,5.000
72939.108,297.247,357.082,158.556,-0.016,0.002,5.000
72935.076,297.247,357.003,158.396,-0.032,-0.009,5.000
72939.108,297.248,357.082,158.236,0.017,0.013,5.000
72939.108,297.245,357.003,158.076,0.001,0.002,5.000
72939.108,297.247,356.924,157.916,0.033,-0.009,5.000
72943.139,297.245,356.924,158.236,0.017,0.002,5.000
72943.139,297.244,356.924,158.236,0.001,0.013,5.000
72943.139,297.248,357.003,157.916,0.001,0.002,5.000
72947.170,297.247,357.161,158.236,0.017,-0.009,5.000
72943.139,297.244,357.003,158.236,0.017,0.013,5.000
72943.139,297.244,357.082,158.236,0.017,0.013,5.000
72947.170,297.244,356.924,158.396,0.001,0.002,5.000
72943.139,297.244,356.924,158.396,0.001,0.002,5.000
72943.139,297.240,356.845,158.396,0.017,0.002,5.000
72955.233,297.242,356.924,158.556,0.017,0.002,5.000
72951.202,297.242,356.924,158.876,0.017,-0.009,5.000
72955.233,297.239,356.845,158.556,0.001,0.002,5.000
72951.202,297.244,356.924,158.716,0.001,0.002,5.000
72959.265,297.244,356.765,159.036,-0.016,0.002,5.000
72951.202,297.239,356.924,159.196,-0.016,0.013,5.000
72955.233,297.240,356.765,159.517,-0.016,-0.009,5.000
72955.233,297.240,356.607,159.357,0.017,-0.009,5.000
72955.233,297.239,356.686,159.837,0.017,0.002,5.000
72955.233,297.240,356.686,159.837,-0.016,-0.009,5.000
72955.233,297.242,356.686,160.157,0.017,-0.020,5.000
72951.202,297.237,356.686,160.477,0.001,-0.009,5.000
72959.265,297.240,356.607,160.637,0.017,0.013,5.000
72955.233,297.242,356.607,160.797,0.001,-0.020,5.000
72955.233,297.239,356.449,161.118,-0.016,0.002,5.000
72959.265,297.240,356.528,161.758,-0.032,0.002,5.000
72955.233,297.239,356.607,161.598,-0.016,0.013,5.000
72959.265,297.242,356.449,162.078,-0.016,0.002,5.000
72947.170,297.239,356.370,162.078,-0.016,0.002,5.000
72951.202,297.242,356.528,162.398,0.001,0.002,5.000
72955.233,297.242,356.528,162.719,-0.016,-0.009,5.000
72943.139,297.240,356.449,162.719,-0.016,0.002,5.000
72947.170,297.240,356.370,162.719,0.001,-0.030,5.000
72947.170,297.242,356.607,163.039,0.017,0.013,5.000
72947.170,297.240,356.528,163.359,0.001,0.002,5.000
72947.170,297.242,356.528,163.359,0.017,0.002,5.000
72947.170,297.240,356.370,163.519,0.017,0.002,5.000
72943.139,297.242,356.607,163.839,-0.032,0.002,5.000
72939.108,297.242,356.528,163.839,0.001,-0.020,5.000
72939.108,297.242,356.528,163.999,0.001,0.002,5.000
72935.076,297.245,356.607,163.999,-0.016,0.002,5.000
72939.108,297.244,356.449,163.679,-0.016,0.002,5.000
72931.045,297.245,356.528,163.999,0.017,0.002,5.000
72935.076,297.245,356.528,164.159,0.001,-0.009,5.000
72935.076,297.244,356.607,163.999,0.017,0.013,5.000
72927.014,297.245,356.449,164.159,0.001,0.002,5.000
72939.108,297.244,356.528,164.319,-0.016,-0.009,5.000
72935.076,297.247,356.607,164.159,0.001,-0.009,5.000
72939.108,297.245,356.607,164.159,0.017,0.002,5.000
72943.139,297.245,356.528,164.319,-0.016,0.013,5.000
72935.076,297.247,356.607,164.319,0.001,0.013,5.000
72947.170,297.245,356.528,163.999,-0.016,-0.009,5.000
72943.139,297.245,356.607,163.999,0.001,-0.020,5.000
72951.202,297.245,356.607,163.999,0.033,0.002,5.000
72943.139,297.244,356.528,163.999,0.001,0.002,5.000
72947.170,297.245,356.686,163.999,0.033,0.002,5.000
72943.139,297.244,356.686,163.999,0.001,0.013,5.000
72943.139,297.244,356.686,163.839,0.017,0.002,5.000
72947.170,297.244,356.765,163.679,0.017,0.013,5.000
72947.170,297.240,356.765,163.519,-0.032,0.023,5.000
72951.202,297.245,356.765,163.359,0.001,0.002,5.000
72947.170,297.239,356.686,163.199,0.001,0.002,5.000
72959.265,297.239,356.765,162.879,0.001,-0.009,5.000
72951.202,297.244,356.607,163.039,0.017,-0.009,5.000
72951.202,297.239,356.607,162.879,0.017,0.013,5.000
72951.202,297.242,356.607,162.879,0.017,0.002,5.000
72959.265,297.239,356.686,163.039,0.001,-0.020,5.000
72955.233,297.242,356.607,162.719,-0.032,0.002,5.000
72967.327,297.240,356.528,162.879,0.001,0.013,5.000
72963.296,297.240,356.607,162.398,0.001,-0.041,5.000
72959.265,297.239,356.607,162.558,0.001,0.002,5.000
72963.296,297.240,356.449,162.398,-0.016,0.013,5.000
72959.265,297.240,356.607,162.558,0.017,0.023,5.000
72959.265,297.239,356.607,162.238,-0.016,0.002,5.000
72959.265,297.244,356.528,162.398,-0.016,0.002,5.000
72963.296,297.240,356.607,162.238,0.001,-0.009,5.000
72963.296,297.240,356.607,162.398,0.001,0.002,5.000
72955.233,297.242,356.449,162.558,0.001,0.023,5.000
72963.296,297.242,356.686,162.398,-0.016,-0.009,5.000
72963.296,297.244,356.607,162.078,0.001,0.002,5.000
72967.327,297.245,356.607,162.238,-0.048,-0.009,5.000
72959.265,297.247,356.370,162.398,-0.016,-0.020,5.000
