%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
72987.484,297.469,21.864,15.406,-236.577,80.039,1.500
72979.421,297.468,21.864,15.406,-236.594,80.039,1.500
72987.484,297.468,21.864,15.406,-236.561,80.028,1.500
72983.453,297.468,21.864,15.246,-236.594,80.039,1.500
72979.421,297.469,21.785,15.406,-236.577,80.050,1.500
72983.453,297.471,21.864,15.246,-236.594,80.039,1.500
72983.453,297.469,21.943,15.246,-236.577,80.028,1.500
72991.515,297.469,21.864,15.406,-236.610,80.039,1.500
72987.484,297.468,21.943,15.566,-236.594,80.028,1.500
72983.453,297.469,21.864,15.566,-236.594,80.039,1.500
72979.421,297.468,21.943,15.726,-236.594,80.028,1.500
72971.359,297.469,21.943,15.406,-236.594,80.028,1.500
72979.421,297.466,22.022,15.726,-236.577,80.050,1.500
72979.421,297.469,22.022,15.406,-236.594,80.039,1.500
72979.421,297.469,22.022,15.566,-236.610,80.028,1.500
72975.390,297.471,22.101,15.566,-236.594,80.039,1.500
72975.390,297.473,22.180,15.726,-236.594,80.039,1.500
72975.390,297.471,22.180,15.406,-236.594,80.039,1.500
72979.421,297.468,22.259,15.566,-236.577,80.018,1.500
72979.421,297.469,22.259,15.566,-236.594,80.028,1.500
72983.453,297.466,22.101,15.566,-236.610,80.050,1.500
72987.484,297.466,22.180,15.726,-236.577,80.050,1.500
72975.390,297.466,22.180,15.726,-236.610,80.039,1.500
72975.390,297.466,22.338,15.886,-236.594,80.028,1.500
72971.359,297.468,22.259,16.046,-236.577,80.050,1.500
72979.421,297.468,22.338,15.726,-236.594,80.050,1.500
72975.390,297.469,22.338,15.726,-236.594,80.039,1.500
72983.453,297.469,22.497,15.886,-236.643,80.028,1.500
72979.421,297.466,22.497,15.726,-236.577,80.050,1.500
72975.390,297.468,22.338,15.886,-236.594,80.050,1.500
72979.421,297.466,22.418,15.566,-236.594,80.028,1.500
72979.421,297.465,22.497,15.726,-236.577,80.050,1.500
72979.421,297.466,22.497,16.046,-236.610,80.018,1.500
72975.390,297.465,22.418,15.566,-236.561,80.039,1.500
72987.484,297.468,22.418,15.566,-236.577,80.028,1.500
72983.453,297.466,22.497,15.726,-236.594,80.007,1.500
72979.421,297.469,22.576,15.726,-236.594,80.028,1.500
72983.453,297.468,22.497,15.566,-236.594,80.039,1.500
72983.453,297.469,22.497,15.726,-236.594,80.039,1.500
72983.453,297.468,22.576,15.726,-236.577,80.028,1.500
72979.421,297.468,22.418,15.406,-236.594,80.039,1.500
72983.453,297.468,22.497,15.566,-236.594,80.039,1.500
72987.484,297.466,22.497,15.566,-236.594,80.039,1.500
72991.515,297.469,22.338,15.246,-236.626,80.050,1.500
72991.515,297.469,22.259,15.566,-236.577,80.028,1.500
72987.484,297.468,22.418,15.246,-236.577,80.028,1.500
72991.515,297.465,22.418,15.086,-236.594,80.039,1.500
72991.515,297.469,22.576,15.246,-236.561,80.028,1.500
72987.484,297.469,22.338,15.406,-236.594,80.028,1.500
72991.515,297.468,22.259,15.246,-236.594,80.028,1.500
72983.453,297.471,22.418,15.406,-236.594,80.039,1.500
72995.547,297.471,22.418,15.246,-236.594,80.028,1.500
72991.515,297.468,22.418,15.246,-236.577,80.028,1.500
72987.484,297.469,22.338,15.086,-236.577,80.039,1.500
72987.484,297.469,22.338,15.086,-236.577,80.039,1.500
72987.484,297.473,22.259,15.086,-236.610,80.028,1.500
72983.453,297.471,22.338,15.406,-236.577,80.061,1.500
72987.484,297.471,22.338,15.246,-236.577,80.039,1.500
72987.484,297.469,22.418,15.246,-236.626,80.039,1.500
72987.484,297.471,22.497,15.246,-236.577,80.018,1.500
72991.515,297.471,22.418,15.246,-236.577,80.028,1.500
72987.484,297.468,22.338,15.086,-236.594,80.018,1.500
72987.484,297.469,22.418,15.086,-236.577,80.039,1.500
72987.484,297.469,22.418,15.406,-236.577,80.039,1.500
72983.453,297.469,22.497,15.406,-236.594,80.028,1.500
72987.484,297.469,22.338,15.246,-236.577,80.039,1.500
72987.484,297.469,22.497,15.246,-236.577,80.039,1.500
72987.484,297.471,22.497,15.726,-236.594,80.007,1.500
72979.421,297.468,22.497,15.406,-236.561,80.028,1.500
72975.390,297.473,22.338,15.566,-236.577,80.028,1.500
72979.421,297.468,22.497,15.726,-236.577,80.050,1.500
72983.453,297.469,22.497,15.726,-236.594,80.039,1.500
72975.390,297.468,22.418,15.726,-236.561,80.039,1.500
72975.390,297.468,22.655,15.566,-236.577,80.028,1.500
72979.421,297.468,22.655,15.566,-236.577,80.050,1.500
72987.484,297.471,22.655,15.246,-236.594,80.039,1.500
72987.484,297.469,22.576,15.406,-236.577,80.039,1.500
72979.421,297.469,22.497,15.566,-236.577,80.039,1.500
72983.453,297.469,22.497,15.246,-236.577,80.028,1.500
72983.453,297.468,22.655,15.246,-236.561,80.039,1.500
72983.453,297.469,22.576,15.406,-236.561,80.028,1.500
72979.421,297.469,22.655,15.406,-236.594,80.039,1.500
72979.421,297.471,22.655,15.086,-236.594,80.039,1.500
72979.421,297.468,22.734,15.566,-236.610,80.028,1.500
72995.547,297.469,22.813,15.246,-236.561,80.050,1.500
72987.484,297.468,22.813,15.406,-236.594,80.039,1.500
72987.484,297.468,22.655,15.246,-236.594,80.039,1.500
72979.421,297.469,22.655,15.406,-236.594,80.050,1.500
72987.484,297.471,22.576,15.406,-236.577,80.050,1.500
72987.484,297.469,22.655,15.246,-236.594,80.028,1.500
72983.453,297.469,22.734,14.925,-236.577,80.028,1.500
72983.453,297.468,22.576,14.925,-236.577,80.050,1.500
72991.515,297.468,22.576,15.246,-236.577,80.018,1.500
72987.484,297.469,22.576,14.925,-236.594,80.028,1.500
72991.515,297.469,22.497,14.925,-236.594,80.050,1.500
72999.578,297.466,22.418,15.086,-236.561,80.028,1.500
72991.515,297.473,22.497,14.925,-236.577,80.028,1.500
72995.547,297.471,22.497,15.246,-236.594,80.028,1.500
72995.547,297.471,22.576,15.086,-236.561,80.050,1.500
72991.515,297.473,22.338,14.925,-236.594,80.028,1.500
72987.484,297.476,22.418,14.765,-236.594,80.018,1.500
72995.547,297.474,22.418,15.086,-236.577,80.018,1.500
72995.547,297.473,22.418,14.925,-236.577,80.028,1.500
72995.547,297.474,22.418,15.246,-236.626,80.039,1.500
72991.515,297.473,22.180,14.605,-236.561,80.018,1.500
72995.547,297.473,22.338,14.765,-236.594,80.039,1.500
72995.547,297.474,22.338,14.765,-236.594,80.028,1.500
72991.515,297.474,22.418,14.765,-236.594,80.039,1.500
72995.547,297.474,22.418,14.765,-236.594,80.039,1.500
72991.515,297.474,22.418,15.246,-236.577,80.028,1.500
72991.515,297.474,22.418,14.925,-236.594,80.039,1.500
72987.484,297.476,22.497,14.925,-236.594,80.039,1.500
72987.484,297.471,22.418,15.246,-236.577,80.039,1.500
72995.547,297.474,22.418,14.925,-236.594,80.028,1.500
72983.453,297.471,22.497,14.765,-236.594,80.028,1.500
72987.484,297.473,22.418,14.765,-236.577,80.039,1.500
72987.484,297.473,22.418,15.086,-236.577,80.028,1.500
72991.515,297.474,22.497,15.086,-236.577,80.039,1.500
72991.515,297.474,22.497,15.086,-236.577,80.028,1.500
72991.515,297.473,22.418,15.406,-236.577,80.018,1.500
72987.484,297.473,22.418,15.086,-236.594,80.028,1.500
72991.515,297.471,22.418,15.086,-236.577,80.039,1.500
72991.515,297.476,22.497,15.086,-236.577,80.028,1.500
72983.453,297.474,22.418,15.246,-236.577,80.028,1.500
72987.484,297.469,22.497,15.406,-236.594,80.050,1.500
72987.484,297.473,22.576,15.246,-236.561,80.018,1.500
72983.453,297.474,22.497,15.406,-236.594,80.039,1.500
72987.484,297.474,22.497,15.086,-236.626,80.039,1.500
72983.453,297.473,22.655,15.086,-236.610,80.028,1.500
72983.453,297.473,22.497,15.086,-236.577,80.039,1.500
72983.453,297.473,22.576,15.086,-236.561,80.050,1.500
72983.453,297.474,22.418,14.925,-236.594,80.050,1.500
72987.484,297.474,22.655,14.765,-236.594,80.028,1.500
72983.453,297.473,22.497,15.086,-236.594,80.028,1.500
72987.484,297.471,22.497,15.086,-236.594,80.028,1.500
72983.453,297.469,22.497,15.086,-236.594,80.039,1.500
72987.484,297.473,22.497,15.086,-236.610,80.039,1.500
72983.453,297.469,22.418,14.925,-236.594,80.050,1.500
72979.421,297.469,22.576,14.765,-236.577,80.018,1.500
72979.421,297.471,22.418,15.246,-236.626,80.039,1.500
72975.390,297.469,22.338,15.086,-236.577,80.039,1.500
72983.453,297.471,22.418,14.765,-236.594,80.028,1.500
72979.421,297.469,22.338,14.925,-236.577,80.039,1.500
72987.484,297.469,22.338,14.765,-236.594,80.039,1.500
72987.484,297.468,22.338,15.246,-236.594,80.028,1.500
72983.453,297.473,22.418,15.086,-236.610,80.028,1.500
72983.453,297.473,22.338,15.086,-236.594,80.050,1.500
72995.547,297.473,22.259,14.925,-236.594,80.028,1.500
72987.484,297.471,22.180,14.925,-236.594,80.028,1.500
72987.484,297.469,22.338,15.086,-236.594,80.039,1.500
72987.484,297.471,22.259,15.246,-236.610,80.018,1.500
72991.515,297.471,22.180,15.086,-236.577,80.039,1.500
72979.421,297.473,22.418,14.925,-236.610,80.028,1.500
72979.421,297.473,22.338,14.925,-236.577,80.018,1.500
72983.453,297.474,22.259,15.086,-236.577,80.039,1.500
72987.484,297.473,22.259,15.086,-236.577,80.050,1.500
72991.515,297.474,22.259,15.246,-236.594,80.039,1.500
72987.484,297.474,22.338,15.086,-236.577,80.039,1.500
72983.453,297.473,22.259,15.406,-236.610,80.039,1.500
72987.484,297.476,22.180,15.566,-236.577,80.028,1.500
72983.453,297.471,22.180,15.086,-236.594,80.028,1.500
72987.484,297.473,22.338,15.246,-236.577,80.050,1.500
