%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
72572.254,297.850,359.779,187.382,0.015,-0.016,5.000
72572.254,297.845,359.779,187.061,-0.001,0.016,5.000
72576.285,297.852,359.700,187.221,-0.018,-0.005,5.000
72568.222,297.850,359.779,186.901,-0.018,-0.016,5.000
72576.285,297.852,359.700,187.221,-0.001,0.005,5.000
72572.254,297.852,359.779,187.061,0.015,0.005,5.000
72576.285,297.850,359.621,187.061,0.015,0.016,5.000
72576.285,297.850,359.700,187.061,0.015,-0.005,5.000
72576.285,297.848,359.542,187.061,-0.001,0.016,5.000
72572.254,297.850,359.542,187.382,0.015,-0.016,5.000
72568.222,297.850,359.700,187.221,0.015,-0.027,5.000
72572.254,297.850,359.621,187.221,-0.001,0.005,5.000
72572.254,297.850,359.700,187.061,-0.001,0.005,5.000
72568.222,297.850,359.542,187.221,0.015,-0.016,5.000
72568.222,297.847,359.463,187.221,-0.001,0.016,5.000
72572.254,297.848,359.542,187.221,0.031,-0.005,5.000
72568.222,297.848,359.542,187.221,0.015,0.005,5.000
72576.285,297.850,359.463,187.061,-0.018,0.005,5.000
72572.254,297.847,359.542,187.221,-0.018,0.005,5.000
72572.254,297.847,359.463,187.221,0.015,0.005,5.000
72572.254,297.843,359.384,187.221,-0.018,-0.005,5.000
72576.285,297.847,359.384,187.221,-0.018,-0.016,5.000
72580.316,297.845,359.463,187.221,-0.001,-0.016,5.000
72580.316,297.847,359.542,187.221,-0.001,-0.005,5.000
72584.348,297.847,359.542,187.382,-0.001,-0.016,5.000
72576.285,297.845,359.305,187.382,0.015,-0.016,5.000
72572.254,297.847,359.542,187.221,0.015,0.016,5.000
72580.316,297.845,359.384,187.221,0.047,0.016,5.000
72580.316,297.843,359.384,187.542,-0.018,-0.016,5.000
72580.316,297.845,359.305,186.901,-0.018,-0.005,5.000
72576.285,297.845,359.384,186.901,-0.018,-0.016,5.000
72588.379,297.843,359.384,186.901,-0.018,-0.016,5.000
72572.254,297.845,359.384,186.901,-0.018,0.005,5.000
72580.316,297.845,359.305,186.581,0.015,-0.027,5.000
72584.348,297.843,359.305,186.581,-0.018,-0.005,5.000
72576.285,297.843,359.305,186.581,-0.001,-0.016,5.000
72580.316,297.847,359.068,186.101,-0.018,0.005,5.000
72584.348,297.845,359.384,186.101,-0.001,-0.005,5.000
72580.316,297.845,359.147,185.941,0.015,-0.005,5.000
72580.316,297.843,359.147,185.941,-0.018,-0.016,5.000
72580.316,297.845,359.147,185.620,-0.001,-0.016,5.000
72576.285,297.847,359.147,185.781,-0.034,-0.005,5.000
72576.285,297.848,358.989,185.620,0.015,-0.016,5.000
72580.316,297.850,358.989,185.460,-0.018,-0.005,5.000
72572.254,297.847,358.910,185.300,-0.034,0.005,5.000
72572.254,297.847,358.910,184.660,-0.018,-0.005,5.000
72576.285,297.852,358.910,184.660,-0.018,0.005,5.000
72576.285,297.847,358.989,184.660,-0.018,-0.005,5.000
72572.254,297.848,358.752,184.500,-0.001,0.005,5.000
72584.348,297.848,358.752,184.180,-0.018,-0.005,5.000
72584.348,297.847,358.752,184.180,0.015,0.005,5.000
72580.316,297.848,358.910,183.859,-0.018,0.016,5.000
72584.348,297.848,358.752,183.699,-0.018,0.005,5.000
72576.285,297.848,358.831,183.699,-0.001,0.027,5.000
72572.254,297.845,358.673,183.539,0.015,0.016,5.000
72572.254,297.850,358.752,183.379,-0.034,0.016,5.000
72572.254,297.848,358.673,183.059,0.015,0.005,5.000
72572.254,297.848,358.673,183.219,-0.001,0.005,5.000
72576.285,297.850,358.673,182.739,0.015,0.016,5.000
72568.222,297.848,358.594,182.899,-0.001,-0.016,5.000
72576.285,297.848,358.594,182.579,0.015,0.005,5.000
72572.254,297.845,358.594,182.419,-0.001,-0.005,5.000
72568.222,297.848,358.673,182.419,-0.001,0.005,5.000
72564.191,297.843,358.515,182.419,-0.018,0.016,5.000
72564.191,297.845,358.515,182.098,-0.001,0.005,5.000
72564.191,297.845,358.594,182.419,-0.001,-0.016,5.000
72564.191,297.845,358.515,182.098,-0.001,-0.016,5.000
72568.222,297.842,358.436,181.938,-0.001,-0.027,5.000
72568.222,297.843,358.436,182.098,0.015,-0.005,5.000
72564.191,297.843,358.436,181.618,-0.018,-0.005,5.000
72568.222,297.840,358.436,182.098,-0.018,0.027,5.000
72572.254,297.843,358.357,181.778,-0.018,0.005,5.000
72564.191,297.842,358.436,182.098,-0.018,-0.005,5.000
72568.222,297.843,358.277,182.098,-0.018,-0.005,5.000
72564.191,297.842,358.357,181.618,0.015,-0.005,5.000
72564.191,297.840,358.357,181.938,-0.018,0.016,5.000
72564.191,297.840,358.277,182.098,-0.001,-0.005,5.000
72568.222,297.840,358.198,182.098,-0.001,-0.016,5.000
72564.191,297.843,358.198,182.259,-0.001,-0.005,5.000
72572.254,297.840,358.277,181.938,-0.001,-0.005,5.000
72564.191,297.840,358.277,182.098,-0.018,0.005,5.000
72568.222,297.840,358.198,182.098,0.015,-0.005,5.000
72564.191,297.842,358.119,182.259,-0.001,-0.016,5.000
72568.222,297.843,358.119,181.938,-0.001,-0.016,5.000
72572.254,297.842,357.961,182.259,0.015,-0.016,5.000
72572.254,297.845,358.119,181.938,0.031,0.005,5.000
72568.222,297.847,357.882,181.938,-0.001,-0.005,5.000
72572.254,297.843,357.803,181.938,-0.001,-0.005,5.000
72572.254,297.845,357.882,182.098,-0.001,0.005,5.000
72572.254,297.843,357.803,182.419,-0.001,-0.005,5.000
72580.316,297.848,357.724,182.259,-0.018,-0.005,5.000
72580.316,297.847,357.803,182.259,-0.018,0.005,5.000
72576.285,297.847,357.803,182.098,-0.001,0.005,5.000
72580.316,297.848,357.566,182.259,0.015,-0.005,5.000
72580.316,297.842,357.645,182.098,-0.034,-0.005,5.000
72580.316,297.847,357.487,182.259,-0.001,0.005,5.000
72584.348,297.848,357.408,182.098,-0.001,0.016,5.000
72572.254,297.847,357.408,182.259,0.015,0.005,5.000
72572.254,297.848,357.329,182.259,0.031,-0.016,5.000
72580.316,297.847,357.250,182.098,-0.001,0.016,5.000
72580.316,297.850,357.487,182.098,-0.018,-0.016,5.000
72576.285,297.845,357.250,182.098,-0.001,-0.005,5.000
72576.285,297.850,357.171,182.259,0.015,-0.005,5.000
72580.316,297.847,357.171,182.419,-0.001,-0.005,5.000
72584.348,297.847,357.092,181.938,-0.001,-0.005,5.000
72572.254,297.847,357.092,181.938,-0.018,-0.005,5.000
72580.316,297.847,357.013,182.098,0.015,-0.005,5.000
72572.254,297.845,357.171,181.778,0.015,-0.005,5.000
72580.316,297.845,357.013,181.938,-0.001,-0.005,5.000
72576.285,297.847,356.855,182.098,0.015,-0.005,5.000
72576.285,297.847,356.855,181.938,0.031,0.016,5.000
72584.348,297.848,356.776,181.938,-0.018,-0.005,5.000
72580.316,297.843,356.776,181.938,0.031,0.005,5.000
72572.254,297.843,356.697,182.098,-0.034,0.016,5.000
72576.285,297.843,356.776,181.618,-0.001,-0.005,5.000
72572.254,297.845,356.618,181.778,-0.034,-0.016,5.000
72572.254,297.847,356.618,181.938,-0.001,-0.016,5.000
72576.285,297.842,356.460,181.618,0.015,-0.005,5.000
72576.285,297.843,356.460,181.618,-0.018,-0.005,5.000
72572.254,297.842,356.460,181.618,-0.001,0.005,5.000
72576.285,297.845,356.460,181.618,0.015,0.005,5.000
72572.254,297.842,356.381,181.138,-0.001,-0.005,5.000
72576.285,297.842,356.381,181.618,-0.018,-0.016,5.000
72572.254,297.843,356.381,181.618,0.031,0.005,5.000
72576.285,297.843,356.381,181.618,0.031,-0.005,5.000
72572.254,297.842,356.223,181.298,0.015,-0.005,5.000
72580.316,297.842,356.302,181.298,-0.034,0.005,5.000
72576.285,297.843,356.223,181.138,-0.001,-0.005,5.000
72580.316,297.842,356.223,181.138,-0.001,-0.016,5.000
72572.254,297.842,356.144,181.298,-0.001,-0.005,5.000
72576.285,297.840,355.986,181.458,-0.001,-0.005,5.000
72580.316,297.843,356.065,181.298,-0.001,-0.005,5.000
72576.285,297.842,356.144,181.138,-0.018,0.016,5.000
72576.285,297.845,355.986,181.138,-0.018,0.005,5.000
72580.316,297.842,356.223,181.298,0.015,-0.005,5.000
72572.254,297.839,355.986,181.298,0.031,0.005,5.000
72572.254,297.842,356.065,181.138,-0.001,-0.016,5.000
72568.222,297.840,356.065,181.138,-0.018,-0.005,5.000
72572.254,297.842,356.223,181.298,-0.018,0.005,5.000
72576.285,297.845,356.065,181.458,-0.018,-0.016,5.000
72572.254,297.847,356.144,181.618,-0.001,0.016,5.000
72572.254,297.843,356.065,181.298,-0.018,-0.027,5.000
72576.285,297.845,356.223,181.298,-0.018,-0.005,5.000
72576.285,297.845,356.065,181.458,0.015,0.005,5.000
72572.254,297.845,356.144,181.618,0.031,-0.005,5.000
72580.316,297.845,355.986,181.138,-0.001,0.005,5.000
72576.285,297.845,356.065,181.138,-0.001,-0.016,5.000
72572.254,297.843,356.144,181.298,-0.018,-0.005,5.000
72568.222,297.845,356.065,181.458,-0.001,0.016,5.000
72576.285,297.845,356.065,181.458,-0.001,0.016,5.000
72568.222,297.845,356.144,181.298,0.031,0.005,5.000
72568.222,297.847,356.065,181.618,0.015,-0.016,5.000
72572.254,297.848,356.144,181.618,0.015,0.005,5.000
72572.254,297.843,356.223,181.618,-0.001,-0.027,5.000
72568.222,297.847,356.223,181.298,-0.018,-0.016,5.000
72572.254,297.845,356.144,181.458,-0.001,-0.005,5.000
72580.316,297.845,356.223,181.298,-0.018,-0.005,5.000
72576.285,297.847,356.223,181.458,0.015,-0.005,5.000
72572.254,297.848,356.223,181.458,-0.018,-0.016,5.000
72576.285,297.847,356.223,181.618,0.015,-0.005,5.000
72576.285,297.845,356.223,181.458,0.015,0.005,5.000
72572.254,297.848,356.223,181.138,0.031,0.005,5.000
72572.254,297.847,356.144,181.618,-0.001,-0.005,5.000
72572.254,297.845,356.144,181.778,-0.018,-0.005,5.000
72580.316,297.850,356.223,181.298,-0.018,0.005,5.000
72580.316,297.848,356.144,180.978,0.015,-0.016,5.000
72584.348,297.848,356.144,181.138,-0.001,-0.005,5.000
72584.348,297.845,356.065,180.978,-0.001,-0.005,5.000
72584.348,297.843,356.223,181.138,-0.001,0.016,5.000
72580.316,297.848,356.144,181.138,-0.001,0.005,5.000
72580.316,297.847,356.065,180.978,0.031,-0.005,5.000
72576.285,297.847,356.144,180.818,0.015,-0.005,5.000
72576.285,297.845,356.065,181.138,-0.001,-0.005,5.000
72580.316,297.847,356.144,180.818,0.015,-0.005,5.000
72576.285,297.845,355.986,180.498,-0.018,0.005,5.000
72580.316,297.848,355.986,180.658,-0.001,-0.005,5.000
72576.285,297.848,355.986,180.818,0.031,0.005,5.000
72580.316,297.847,356.223,180.818,0.015,0.005,5.000
72576.285,297.845,356.065,180.658,-0.001,0.016,5.000
72576.285,297.843,356.144,180.337,-0.001,0.005,5.000
72576.285,297.843,356.144,180.658,0.015,0.016,5.000
72580.316,297.847,356.223,180.658,-0.001,0.005,5.000
72572.254,297.847,356.144,180.818,0.015,-0.005,5.000
72580.316,297.847,356.065,180.658,-0.001,0.005,5.000
72576.285,297.848,356.065,180.818,-0.034,0.016,5.000
72576.285,297.845,356.144,180.658,-0.001,0.005,5.000
72580.316,297.847,356.065,180.658,-0.001,-0.027,5.000
72576.285,297.848,356.065,180.818,-0.018,0.005,5.000
72572.254,297.845,356.223,180.978,-0.001,-0.005,5.000
72576.285,297.845,356.223,181.138,0.015,-0.005,5.000
72580.316,297.845,356.144,181.138,-0.001,-0.005,5.000
72576.285,297.848,356.302,181.138,0.015,0.005,5.000
72580.316,297.850,356.302,180.978,0.015,-0.005,5.000
72568.222,297.848,356.223,181.138,-0.001,-0.005,5.000
72580.316,297.847,356.223,181.138,0.015,-0.005,5.000
72576.285,297.847,356.223,181.458,0.015,-0.016,5.000
72580.316,297.848,356.223,181.618,0.015,0.005,5.000
72580.316,297.850,356.381,181.298,-0.001,-0.005,5.000
72576.285,297.847,356.381,181.458,-0.001,-0.016,5.000
72576.285,297.848,356.381,181.938,-0.001,-0.005,5.000
72580.316,297.845,356.381,181.938,-0.001,-0.038,5.000
72576.285,297.847,356.302,182.098,0.015,-0.005,5.000
72572.254,297.847,356.460,181.938,-0.001,-0.016,5.000
72576.285,297.843,356.302,182.259,-0.001,-0.005,5.000
72568.222,297.847,356.460,182.259,-0.001,0.005,5.000
72576.285,297.847,356.381,182.259,-0.018,-0.005,5.000
72576.285,297.845,356.539,182.419,-0.018,-0.005,5.000
72568.222,297.850,356.539,182.579,0.015,-0.027,5.000
72572.254,297.847,356.302,182.419,0.031,0.016,5.000
72580.316,297.845,356.381,182.899,-0.034,-0.005,5.000
72572.254,297.847,356.460,182.739,0.015,0.016,5.000
72576.285,297.845,356.460,182.899,-0.018,0.005,5.000
72572.254,297.850,356.381,182.899,0.015,-0.005,5.000
72572.254,297.845,356.381,182.899,0.015,-0.016,5.000
72580.316,297.848,356.460,182.739,-0.001,0.005,5.000
72576.285,297.845,356.618,183.059,-0.018,-0.005,5.000
72576.285,297.847,356.381,182.739,-0.018,0.005,5.000
72576.285,297.847,356.381,182.739,-0.001,-0.005,5.000
72576.285,297.850,356.460,182.899,-0.001,-0.005,5.000
72580.316,297.848,356.539,183.059,-0.018,0.005,5.000
72580.316,297.847,356.539,182.899,0.015,-0.016,5.000
72576.285,297.847,356.460,182.899,-0.018,-0.005,5.000
72580.316,297.848,356.460,182.739,-0.001,-0.027,5.000
72580.316,297.847,356.539,183.219,0.015,0.016,5.000
72580.316,297.842,356.539,183.059,-0.001,-0.016,5.000
72584.348,297.845,356.460,183.379,-0.001,0.005,5.000
72588.379,297.845,356.539,183.059,0.015,-0.016,5.000
72572.254,297.847,356.618,183.379,-0.018,-0.005,5.000
72584.348,297.847,356.776,183.219,0.031,-0.005,5.000
72584.348,297.848,356.697,183.379,0.015,-0.005,5.000
72576.285,297.848,356.776,183.539,-0.001,-0.005,5.000
72584.348,297.845,356.618,183.379,0.031,-0.016,5.000
72576.285,297.850,356.855,183.859,-0.018,0.005,5.000
72580.316,297.850,356.697,183.699,-0.034,0.016,5.000
72576.285,297.845,356.855,183.699,0.015,0.005,5.000
72584.348,297.847,356.776,183.859,-0.001,-0.016,5.000
72576.285,297.850,356.855,184.180,-0.018,-0.016,5.000
72572.254,297.847,356.855,183.859,0.031,-0.005,5.000
72576.285,297.847,356.934,184.020,-0.018,0.005,5.000
72576.285,297.845,357.092,184.180,-0.001,0.005,5.000
72572.254,297.845,357.013,184.340,-0.050,-0.005,5.000
72576.285,297.848,357.171,184.820,-0.001,-0.005,5.000
72572.254,297.847,356.934,184.660,-0.001,-0.005,5.000
72576.285,297.848,357.171,184.820,0.031,0.005,5.000
72572.254,297.847,357.171,184.660,0.015,-0.005,5.000
72576.285,297.845,357.092,184.820,-0.018,-0.016,5.000
72564.191,297.845,357.171,184.980,-0.018,0.005,5.000
72568.222,297.848,357.171,184.820,-0.018,-0.005,5.000
72572.254,297.850,357.250,185.140,-0.001,-0.005,5.000
72568.222,297.845,357.329,184.980,-0.034,-0.005,5.000
72576.285,297.847,357.329,185.140,-0.001,0.005,5.000
72568.222,297.845,357.408,185.460,-0.034,0.005,5.000
72572.254,297.845,357.408,185.140,0.015,0.005,5.000
72572.254,297.842,357.408,185.140,-0.018,-0.005,5.000
72568.222,297.843,357.566,185.300,0.015,-0.005,5.000
72572.254,297.843,357.487,185.300,-0.018,-0.016,5.000
72572.254,297.847,357.487,184.980,-0.001,0.005,5.000
72572.254,297.845,357.645,185.460,-0.001,0.016,5.000
72572.254,297.843,357.645,184.980,0.015,-0.005,5.000
72576.285,297.845,357.803,184.820,0.015,0.005,5.000
72576.285,297.845,357.645,185.140,0.015,-0.005,5.000
72572.254,297.845,357.724,184.660,-0.018,-0.005,5.000
72568.222,297.843,357.645,184.820,-0.001,0.005,5.000
72572.254,297.843,357.724,184.820,-0.018,-0.005,5.000
72568.222,297.843,357.961,184.660,-0.018,0.005,5.000
72580.316,297.843,357.882,184.500,-0.018,-0.005,5.000
72580.316,297.842,357.724,184.660,-0.018,0.016,5.000
72572.254,297.842,357.882,184.500,0.015,0.005,5.000
72576.285,297.847,357.961,184.500,-0.001,-0.016,5.000
72576.285,297.843,357.961,184.340,0.015,-0.016,5.000
72584.348,297.845,357.961,184.340,-0.018,-0.005,5.000
72568.222,297.847,357.961,184.340,-0.018,-0.005,5.000
72580.316,297.843,357.882,184.340,0.015,0.005,5.000
72572.254,297.845,358.119,184.020,0.015,-0.005,5.000
72576.285,297.842,358.119,184.180,-0.001,-0.005,5.000
72572.254,297.845,358.040,184.020,-0.018,0.005,5.000
72580.316,297.843,358.119,183.699,0.031,0.005,5.000
72572.254,297.845,358.119,183.859,-0.018,-0.005,5.000
72572.254,297.845,358.119,184.020,-0.001,0.005,5.000
72572.254,297.847,358.119,183.859,-0.001,-0.005,5.000
72572.254,297.843,358.198,184.020,-0.001,-0.005,5.000
72572.254,297.845,358.198,184.180,-0.001,-0.005,5.000
72568.222,297.847,358.040,183.859,-0.018,0.016,5.000
72572.254,297.847,358.119,184.020,-0.018,0.005,5.000
72576.285,297.845,358.119,184.340,0.031,-0.005,5.000
72564.191,297.843,358.040,184.500,0.031,-0.016,5.000
72568.222,297.842,358.198,184.660,-0.018,-0.005,5.000
72576.285,297.843,358.040,184.500,-0.001,0.005,5.000
72568.222,297.845,357.961,184.500,-0.001,-0.005,5.000
72576.285,297.848,358.119,184.980,-0.018,0.005,5.000
72572.254,297.843,358.040,185.140,-0.001,0.005,5.000
72576.285,297.848,357.882,185.300,0.015,-0.005,5.000
72580.316,297.847,358.040,185.300,0.015,-0.016,5.000
72576.285,297.845,358.040,185.460,-0.001,-0.005,5.000
72580.316,297.845,358.040,185.781,-0.001,-0.005,5.000
72572.254,297.843,358.119,186.101,0.015,-0.016,5.000
72580.316,297.845,357.961,186.421,-0.001,-0.016,5.000
72568.222,297.843,357.882,186.101,-0.001,-0.005,5.000
72572.254,297.847,357.882,186.581,0.031,-0.005,5.000
72576.285,297.843,357.882,186.581,-0.001,0.005,5.000
72580.316,297.848,357.961,187.061,-0.001,-0.016,5.000
72580.316,297.848,357.882,187.221,-0.001,-0.005,5.000
72580.316,297.845,357.961,187.382,0.015,-0.016,5.000
72580.316,297.845,357.803,187.382,-0.018,0.005,5.000
72576.285,297.847,357.724,187.542,-0.001,-0.005,5.000
72576.285,297.848,357.882,188.022,-0.001,0.005,5.000
72580.316,297.848,357.724,187.542,-0.034,0.005,5.000
72576.285,297.848,357.961,187.862,-0.001,-0.005,5.000
72584.348,297.847,357.803,188.022,0.015,0.005,5.000
72580.316,297.848,357.803,188.022,0.015,0.005,5.000
72580.316,297.847,357.724,188.022,0.015,0.005,5.000
72576.285,297.845,357.645,188.022,0.015,-0.005,5.000
72580.316,297.843,357.645,187.702,0.015,0.005,5.000
72584.348,297.843,357.645,188.022,0.031,-0.005,5.000
72580.316,297.847,357.645,188.022,-0.001,0.005,5.000
72588.379,297.848,357.566,187.702,-0.034,-0.005,5.000
72580.316,297.847,357.566,188.022,0.015,0.005,5.000
72588.379,297.848,357.645,187.862,-0.001,0.016,5.000
72576.285,297.848,357.645,187.702,0.031,-0.016,5.000
72576.285,297.845,357.566,187.382,-0.001,0.005,5.000
72580.316,297.845,357.566,187.542,-0.018,-0.016,5.000
72580.316,297.847,357.566,187.061,-0.001,0.016,5.000
72580.316,297.848,357.645,187.061,-0.001,-0.016,5.000
72580.316,297.845,357.487,186.901,-0.001,0.005,5.000
72580.316,297.847,357.566,186.581,-0.018,-0.016,5.000
72572.254,297.843,357.566,186.261,-0.001,0.016,5.000
72584.348,297.845,357.408,185.941,-0.001,0.016,5.000
72576.285,297.847,357.487,185.941,-0.018,-0.005,5.000
72576.285,297.845,357.487,185.620,-0.001,-0.005,5.000
72572.254,297.843,357.724,185.620,0.015,-0.005,5.000
72572.254,297.843,357.487,184.980,-0.018,0.016,5.000
72572.254,297.845,357.566,184.660,0.015,-0.005,5.000
72576.285,297.845,357.487,184.500,-0.001,-0.005,5.000
72580.316,297.845,357.487,184.340,0.015,0.005,5.000
72580.316,297.847,357.408,183.859,-0.018,0.005,5.000
72568.222,297.845,357.408,184.020,0.031,-0.005,5.000
72572.254,297.848,357.329,183.699,-0.018,0.016,5.000
72568.222,297.845,357.408,183.379,-0.001,0.027,5.000
72572.254,297.847,357.408,183.219,-0.018,-0.005,5.000
72572.254,297.847,357.408,183.059,-0.001,0.016,5.000
72576.285,297.843,357.329,183.059,-0.034,-0.005,5.000
72576.285,297.845,357.329,182.739,0.015,0.005,5.000
72572.254,297.847,357.250,182.259,0.015,0.005,5.000
72576.285,297.845,357.329,181.938,-0.018,-0.005,5.000
72572.254,297.848,357.171,181.618,0.015,-0.005,5.000
72572.254,297.843,357.250,181.458,0.015,-0.005,5.000
72572.254,297.847,357.171,181.458,-0.018,-0.005,5.000
72576.285,297.848,357.092,181.138,-0.001,0.005,5.000
72580.316,297.845,357.092,180.818,-0.018,-0.005,5.000
72580.316,297.843,357.092,180.818,-0.018,-0.005,5.000
72580.316,297.845,357.092,180.658,-0.018,-0.005,5.000
72576.285,297.842,357.013,180.658,-0.018,-0.005,5.000
72576.285,297.842,356.934,180.337,0.015,-0.005,5.000
72576.285,297.842,357.013,180.177,0.015,0.005,5.000
72580.316,297.843,357.013,179.857,-0.018,-0.005,5.000
72572.254,297.843,356.776,180.177,-0.001,0.005,5.000
72576.285,297.843,356.855,180.017,0.015,0.005,5.000
72576.285,297.843,356.855,179.697,-0.001,-0.005,5.000
72584.348,297.845,356.776,179.697,-0.001,0.005,5.000
72580.316,297.842,356.776,179.537,-0.001,-0.016,5.000
72584.348,297.840,356.776,179.217,-0.018,0.027,5.000
72580.316,297.843,356.776,179.217,-0.001,-0.016,5.000
72576.285,297.843,356.539,179.057,-0.018,-0.005,5.000
72576.285,297.845,356.539,178.736,-0.018,-0.005,5.000
72576.285,297.843,356.460,178.736,0.015,-0.016,5.000
72572.254,297.842,356.381,178.897,-0.001,-0.005,5.000
72580.316,297.842,356.381,178.576,0.015,-0.005,5.000
72584.348,297.843,356.381,178.736,-0.018,0.005,5.000
72576.285,297.843,356.302,178.576,0.031,-0.005,5.000
72580.316,297.842,356.302,178.416,-0.018,0.005,5.000
72572.254,297.842,356.223,178.576,-0.018,-0.005,5.000
72572.254,297.843,356.144,178.576,-0.018,0.027,5.000
72576.285,297.843,356.223,178.576,0.015,0.005,5.000
72572.254,297.843,356.144,178.736,-0.001,0.016,5.000
72576.285,297.843,356.223,178.897,-0.001,0.016,5.000
72576.285,297.842,356.144,178.416,-0.001,-0.005,5.000
72576.285,297.842,356.065,179.057,0.015,0.005,5.000
72584.348,297.845,355.986,178.736,-0.018,-0.005,5.000
72576.285,297.843,355.986,178.576,-0.001,0.016,5.000
72580.316,297.845,355.986,179.057,-0.018,0.016,5.000
72572.254,297.843,356.065,179.217,-0.001,-0.005,5.000
72576.285,297.842,356.065,178.897,-0.034,0.016,5.000
72584.348,297.842,355.907,179.377,-0.001,0.005,5.000
72580.316,297.847,355.986,179.377,-0.001,0.005,5.000
72576.285,297.845,355.828,179.537,-0.001,-0.005,5.000
72576.285,297.847,355.828,179.537,-0.001,-0.005,5.000
72572.254,297.842,355.986,179.697,-0.001,-0.005,5.000
72572.254,297.845,355.907,179.857,-0.001,-0.016,5.000
72572.254,297.847,355.986,179.537,0.015,-0.016,5.000
72576.285,297.847,355.907,179.537,-0.001,0.005,5.000
72568.222,297.848,355.828,179.537,-0.001,-0.005,5.000
72572.254,297.845,355.828,179.697,0.015,0.005,5.000
72576.285,297.845,355.828,179.697,-0.001,0.005,5.000
72572.254,297.845,355.907,179.697,-0.001,-0.005,5.000
72576.285,297.845,355.749,179.217,-0.001,-0.005,5.000
72576.285,297.847,355.749,179.537,-0.018,0.005,5.000
72572.254,297.847,355.749,179.057,0.015,-0.016,5.000
72576.285,297.845,355.669,179.217,-0.018,-0.005,5.000
