%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
72721.414,297.421,354.918,140.849,0.011,-0.013,5.000
72717.383,297.423,354.997,141.169,-0.022,-0.002,5.000
72729.477,297.423,354.997,141.169,-0.005,-0.002,5.000
72717.383,297.421,354.997,141.009,-0.005,-0.002,5.000
72721.414,297.421,355.076,140.849,-0.022,-0.013,5.000
72725.445,297.423,355.076,141.169,-0.005,-0.002,5.000
72729.477,297.421,354.997,141.009,-0.005,-0.002,5.000
72721.414,297.424,354.997,140.849,-0.022,-0.002,5.000
72717.383,297.423,355.235,140.688,-0.005,-0.002,5.000
72717.383,297.423,355.076,140.849,-0.005,-0.013,5.000
72721.414,297.423,355.155,141.009,-0.005,-0.024,5.000
72721.414,297.424,355.155,140.368,-0.005,-0.002,5.000
72729.477,297.423,355.155,140.528,-0.005,0.009,5.000
72721.414,297.423,355.076,140.849,0.011,-0.002,5.000
72729.477,297.423,355.155,140.688,-0.005,-0.002,5.000
72721.414,297.421,355.155,140.528,0.011,-0.002,5.000
72725.445,297.421,355.235,140.528,0.011,-0.013,5.000
72721.414,297.423,355.155,140.528,-0.005,-0.002,5.000
72721.414,297.424,355.155,140.368,0.027,-0.002,5.000
72721.414,297.421,355.235,140.528,0.011,-0.013,5.000
72721.414,297.423,355.155,140.208,-0.005,-0.002,5.000
72729.477,297.423,355.235,140.048,-0.022,-0.013,5.000
72721.414,297.423,355.235,140.208,-0.005,0.009,5.000
72725.445,297.423,355.076,140.048,-0.022,-0.002,5.000
72729.477,297.423,355.076,140.208,-0.005,-0.013,5.000
72721.414,297.423,355.155,140.208,0.011,-0.024,5.000
72721.414,297.424,355.155,140.368,-0.022,0.019,5.000
72729.477,297.424,354.997,139.728,-0.022,-0.013,5.000
72721.414,297.424,355.155,139.728,0.027,-0.024,5.000
72725.445,297.424,354.997,140.208,-0.022,0.009,5.000
72725.445,297.424,354.918,140.048,0.011,-0.002,5.000
72725.445,297.423,354.839,140.048,0.027,-0.013,5.000
72729.477,297.424,355.076,139.888,-0.005,0.019,5.000
72729.477,297.426,354.997,140.208,-0.005,-0.002,5.000
72729.477,297.426,355.076,140.048,-0.005,0.019,5.000
72733.508,297.426,354.918,140.048,-0.005,-0.002,5.000
72721.414,297.426,354.918,140.048,0.044,-0.013,5.000
72733.508,297.423,355.076,139.888,0.011,-0.002,5.000
72721.414,297.424,354.918,140.048,-0.005,-0.002,5.000
72725.445,297.427,354.918,140.048,-0.005,0.009,5.000
72721.414,297.423,354.997,140.048,-0.022,0.009,5.000
72737.539,297.424,354.918,140.368,0.011,0.009,5.000
72725.445,297.423,354.918,140.368,-0.038,-0.013,5.000
72721.414,297.424,354.760,140.528,-0.005,-0.002,5.000
72725.445,297.424,354.760,140.688,-0.005,-0.002,5.000
72733.508,297.426,354.918,140.528,0.011,-0.013,5.000
72725.445,297.423,354.839,140.528,0.027,0.009,5.000
72725.445,297.424,354.918,140.688,-0.022,-0.013,5.000
72729.477,297.423,354.760,141.009,-0.022,-0.002,5.000
72729.477,297.423,354.760,141.009,-0.005,0.019,5.000
72737.539,297.423,354.760,141.169,0.011,0.009,5.000
72733.508,297.424,354.681,141.169,-0.022,-0.024,5.000
72729.477,297.424,354.681,141.329,0.011,-0.013,5.000
72721.414,297.426,354.760,141.329,-0.022,0.009,5.000
72729.477,297.426,354.681,141.329,-0.022,-0.013,5.000
72725.445,297.424,354.602,141.489,-0.005,-0.013,5.000
72729.477,297.424,354.760,141.649,0.011,-0.002,5.000
72725.445,297.424,354.760,141.809,-0.022,-0.013,5.000
72729.477,297.426,354.681,141.489,-0.005,-0.002,5.000
72729.477,297.424,354.681,141.809,0.027,-0.002,5.000
72725.445,297.426,354.681,141.649,-0.022,-0.002,5.000
72725.445,297.426,354.681,142.129,-0.005,0.009,5.000
72729.477,297.427,354.523,142.129,-0.005,-0.002,5.000
72733.508,297.424,354.681,142.129,-0.022,-0.002,5.000
72725.445,297.426,354.602,142.129,-0.022,-0.002,5.000
72729.477,297.427,354.602,142.449,-0.005,0.009,5.000
72725.445,297.429,354.602,142.129,-0.005,-0.013,5.000
72725.445,297.426,354.602,142.289,-0.022,0.009,5.000
72729.477,297.426,354.602,142.129,0.027,0.019,5.000
72729.477,297.426,354.602,142.289,0.011,-0.013,5.000
72717.383,297.421,354.681,142.289,0.011,-0.002,5.000
72725.445,297.424,354.523,142.289,0.011,-0.002,5.000
72729.477,297.424,354.602,141.969,-0.005,0.009,5.000
72729.477,297.426,354.523,142.129,-0.005,-0.002,5.000
72729.477,297.424,354.523,141.969,-0.005,-0.002,5.000
72725.445,297.426,354.365,141.969,-0.022,-0.002,5.000
72729.477,297.426,354.523,141.969,-0.005,-0.002,5.000
72733.508,297.426,354.523,142.129,-0.022,-0.002,5.000
72741.571,297.424,354.365,141.969,-0.005,-0.013,5.000
72725.445,297.426,354.365,141.809,-0.005,0.009,5.000
72725.445,297.426,354.444,141.649,0.011,0.019,5.000
72729.477,297.426,354.365,141.649,-0.005,-0.002,5.000
72729.477,297.423,354.365,141.649,-0.022,-0.013,5.000
72729.477,297.424,354.365,141.649,-0.005,-0.013,5.000
72733.508,297.424,354.365,141.489,0.011,-0.002,5.000
72729.477,297.424,354.286,141.489,-0.022,-0.002,5.000
72725.445,297.421,354.286,141.329,0.011,-0.013,5.000
72729.477,297.424,354.444,141.329,0.011,-0.002,5.000
72725.445,297.423,354.523,141.489,0.011,0.009,5.000
72729.477,297.424,354.365,141.329,-0.005,0.019,5.000
72729.477,297.423,354.444,141.169,0.011,-0.013,5.000
72725.445,297.424,354.365,141.169,0.011,-0.002,5.000
72729.477,297.426,354.365,141.329,0.027,-0.002,5.000
72733.508,297.426,354.365,141.169,0.027,-0.013,5.000
72721.414,297.424,354.286,141.809,-0.022,0.009,5.000
72725.445,297.424,354.365,141.649,-0.005,-0.002,5.000
72721.414,297.423,354.444,141.489,-0.022,-0.002,5.000
72729.477,297.423,354.365,141.489,-0.005,-0.002,5.000
72721.414,297.423,354.365,141.649,0.027,-0.002,5.000
72725.445,297.424,354.523,141.809,-0.022,-0.002,5.000
72721.414,297.424,354.444,141.809,0.011,-0.002,5.000
72725.445,297.424,354.523,141.809,0.011,-0.002,5.000
72721.414,297.423,354.523,142.289,-0.022,0.009,5.000
72721.414,297.426,354.602,142.289,0.011,-0.024,5.000
72721.414,297.424,354.602,142.449,-0.022,-0.002,5.000
72721.414,297.423,354.602,142.610,0.011,-0.013,5.000
72729.477,297.424,354.839,142.289,-0.038,-0.002,5.000
72725.445,297.424,354.681,142.610,0.027,-0.002,5.000
72721.414,297.424,354.839,142.930,-0.005,-0.002,5.000
72717.383,297.424,354.918,143.090,-0.022,0.009,5.000
72721.414,297.424,354.839,143.250,-0.005,-0.024,5.000
72725.445,297.426,354.918,143.090,0.011,0.030,5.000
72729.477,297.424,354.997,143.410,0.011,-0.013,5.000
72725.445,297.426,355.076,143.410,0.027,-0.002,5.000
72721.414,297.426,354.997,143.730,0.011,-0.013,5.000
72721.414,297.426,355.155,143.570,0.011,-0.013,5.000
72725.445,297.427,355.235,143.730,0.011,-0.002,5.000
72721.414,297.426,355.235,144.050,-0.005,-0.002,5.000
72729.477,297.426,355.314,144.210,-0.022,-0.002,5.000
72721.414,297.429,355.235,144.531,-0.022,-0.002,5.000
72721.414,297.427,355.314,144.371,0.011,-0.002,5.000
72721.414,297.426,355.314,144.851,0.011,-0.002,5.000
72717.383,297.426,355.314,144.851,-0.005,-0.002,5.000
72721.414,297.426,355.393,144.851,0.011,-0.002,5.000
72721.414,297.424,355.314,145.011,-0.022,0.009,5.000
72721.414,297.423,355.393,145.011,0.027,0.009,5.000
72725.445,297.423,355.472,145.331,-0.005,0.030,5.000
72721.414,297.426,355.630,145.011,0.011,0.009,5.000
