%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
72640.787,296.634,357.790,-157.422,0.021,-0.002,5.000
72636.755,296.632,357.790,-157.582,0.021,-0.002,5.000
72640.787,296.636,357.790,-157.902,-0.012,-0.002,5.000
72644.818,296.634,357.948,-158.063,-0.028,-0.002,5.000
72640.787,296.634,357.948,-158.383,-0.012,0.008,5.000
72648.849,296.632,357.790,-158.063,-0.012,-0.002,5.000
72640.787,296.632,357.711,-158.063,0.005,0.008,5.000
72640.787,296.634,357.711,-158.383,0.021,-0.002,5.000
72632.724,296.632,357.631,-158.383,-0.028,0.008,5.000
72636.755,296.632,357.711,-158.383,0.005,0.019,5.000
72640.787,296.631,357.948,-158.543,0.005,-0.013,5.000
72640.787,296.636,357.869,-158.703,-0.012,-0.002,5.000
72644.818,296.628,357.790,-158.383,0.037,-0.002,5.000
72644.818,296.629,357.869,-158.703,0.005,-0.013,5.000
72648.849,296.629,357.711,-158.383,0.005,-0.002,5.000
72648.849,296.632,357.790,-158.863,-0.012,-0.002,5.000
72652.881,296.629,357.711,-158.543,0.005,-0.002,5.000
72652.881,296.631,357.790,-158.703,0.005,0.008,5.000
72652.881,296.629,357.869,-158.383,-0.012,0.019,5.000
72648.849,296.629,357.790,-158.383,-0.012,-0.002,5.000
72652.881,296.632,357.790,-158.543,0.037,-0.002,5.000
72656.912,296.631,357.948,-158.383,-0.012,0.008,5.000
72644.818,296.631,357.948,-158.383,0.021,-0.002,5.000
72644.818,296.629,357.948,-158.223,0.021,-0.002,5.000
72652.881,296.632,357.948,-158.063,0.005,-0.002,5.000
72644.818,296.632,357.790,-158.223,-0.012,-0.002,5.000
72648.849,296.629,357.869,-157.902,0.021,-0.002,5.000
72652.881,296.631,357.790,-158.063,-0.012,-0.002,5.000
72648.849,296.632,357.948,-158.223,0.021,-0.013,5.000
72648.849,296.631,357.869,-157.902,-0.028,-0.002,5.000
72644.818,296.631,357.869,-157.902,0.037,-0.002,5.000
72644.818,296.631,357.790,-158.063,-0.012,-0.013,5.000
72644.818,296.632,357.869,-158.223,0.005,-0.002,5.000
72632.724,296.631,357.948,-157.902,-0.012,-0.013,5.000
72640.787,296.632,358.027,-157.902,-0.012,-0.002,5.000
72640.787,296.632,357.948,-158.223,0.005,-0.002,5.000
72640.787,296.634,358.027,-158.063,0.021,-0.002,5.000
72640.787,296.634,358.027,-158.383,-0.028,-0.013,5.000
72632.724,296.629,357.869,-158.223,-0.012,-0.013,5.000
72632.724,296.632,357.948,-158.383,-0.012,-0.002,5.000
72632.724,296.634,357.869,-158.223,-0.012,-0.002,5.000
72636.755,296.634,358.027,-158.063,0.005,0.008,5.000
72636.755,296.634,357.948,-158.223,0.037,-0.002,5.000
72636.755,296.636,358.027,-158.223,0.005,-0.002,5.000
72636.755,296.634,358.106,-158.383,0.021,-0.002,5.000
72628.693,296.636,358.027,-158.543,0.005,0.019,5.000
72632.724,296.634,358.027,-158.383,-0.012,-0.013,5.000
72636.755,296.636,358.027,-158.063,0.021,0.019,5.000
72632.724,296.637,358.106,-158.383,0.021,-0.002,5.000
72632.724,296.634,358.185,-158.223,0.005,-0.002,5.000
72636.755,296.637,358.185,-158.063,0.005,-0.002,5.000
72640.787,296.637,358.343,-158.223,0.005,0.008,5.000
72644.818,296.636,358.185,-158.383,-0.012,-0.013,5.000
72632.724,296.636,358.343,-157.902,0.005,-0.013,5.000
72636.755,296.632,358.264,-158.223,0.021,0.008,5.000
72636.755,296.634,358.264,-158.223,-0.012,0.019,5.000
72636.755,296.636,358.264,-158.223,0.005,-0.013,5.000
72652.881,296.634,358.422,-157.902,0.021,-0.002,5.000
72640.787,296.636,358.343,-158.223,0.005,-0.002,5.000
72644.818,296.631,358.580,-157.902,0.037,-0.002,5.000
72640.787,296.632,358.422,-157.742,0.005,-0.002,5.000
72636.755,296.634,358.422,-157.582,-0.012,-0.013,5.000
72644.818,296.634,358.343,-157.422,0.005,-0.013,5.000
72648.849,296.631,358.422,-157.742,0.037,-0.013,5.000
72644.818,296.632,358.501,-157.422,0.005,-0.002,5.000
72648.849,296.631,358.659,-157.262,0.005,0.019,5.000
72648.849,296.631,358.501,-157.422,0.021,-0.013,5.000
72648.849,296.631,358.659,-157.262,0.005,-0.002,5.000
72648.849,296.632,358.659,-157.102,0.005,-0.002,5.000
72652.881,296.632,358.580,-156.942,0.005,-0.002,5.000
72652.881,296.631,358.422,-157.262,-0.012,-0.013,5.000
72652.881,296.631,358.501,-157.262,0.005,-0.002,5.000
72652.881,296.631,358.422,-157.102,-0.012,-0.013,5.000
72656.912,296.634,358.422,-157.262,0.037,-0.013,5.000
72656.912,296.629,358.501,-157.102,0.005,-0.013,5.000
