%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
73060.049,297.573,358.997,145.587,0.027,-0.011,5.000
73060.049,297.573,358.918,146.068,-0.022,0.000,5.000
73060.049,297.573,359.155,145.587,-0.006,0.000,5.000
73072.143,297.569,359.155,145.587,-0.006,0.000,5.000
73068.111,297.576,358.997,146.068,-0.006,0.000,5.000
73060.049,297.573,359.392,146.068,0.011,0.000,5.000
73064.080,297.574,359.313,146.068,0.027,0.011,5.000
73064.080,297.573,359.313,146.068,0.011,0.022,5.000
73064.080,297.573,359.392,146.228,-0.006,0.011,5.000
73060.049,297.573,359.313,146.388,-0.006,0.011,5.000
73064.080,297.577,359.392,146.388,0.027,-0.011,5.000
73060.049,297.573,359.471,146.388,0.011,0.000,5.000
73064.080,297.573,359.471,146.548,0.011,0.000,5.000
73064.080,297.573,359.471,146.548,0.011,-0.011,5.000
73060.049,297.576,359.471,146.868,0.011,0.000,5.000
73060.049,297.576,359.629,147.348,-0.022,0.000,5.000
73056.017,297.573,359.629,147.028,-0.022,0.000,5.000
73056.017,297.573,359.392,147.188,0.027,0.000,5.000
73056.017,297.573,359.471,147.348,0.011,-0.011,5.000
73068.111,297.576,359.550,147.508,-0.006,0.022,5.000
73056.017,297.573,359.471,147.829,0.011,-0.011,5.000
73060.049,297.576,359.550,147.668,-0.006,0.011,5.000
73060.049,297.574,359.471,148.149,-0.022,0.000,5.000
73060.049,297.574,359.471,147.829,0.011,-0.021,5.000
73068.111,297.573,359.392,148.149,0.011,0.000,5.000
73060.049,297.573,359.471,147.668,0.011,0.000,5.000
73064.080,297.573,359.392,148.469,0.027,0.000,5.000
73060.049,297.576,359.313,148.309,-0.006,-0.011,5.000
73056.017,297.573,359.392,148.309,-0.006,0.000,5.000
73060.049,297.576,359.234,148.469,-0.006,0.022,5.000
73060.049,297.574,359.313,148.789,0.027,0.000,5.000
73068.111,297.574,359.392,148.629,-0.022,0.000,5.000
73068.111,297.574,359.155,148.949,-0.006,0.000,5.000
73064.080,297.574,359.234,148.629,-0.022,0.000,5.000
73060.049,297.571,359.155,148.789,0.027,-0.011,5.000
73064.080,297.574,358.997,148.629,-0.006,0.000,5.000
73068.111,297.576,358.918,149.109,0.011,0.000,5.000
73072.143,297.573,358.997,148.789,-0.006,0.000,5.000
73064.080,297.573,358.918,148.949,0.011,0.011,5.000
73064.080,297.577,358.839,148.949,-0.022,0.000,5.000
73072.143,297.573,358.602,149.109,-0.006,-0.011,5.000
73076.174,297.574,358.681,148.789,-0.006,0.000,5.000
73068.111,297.576,358.681,148.949,-0.006,-0.021,5.000
73072.143,297.576,358.681,149.269,-0.006,0.000,5.000
73072.143,297.573,358.602,149.109,-0.006,0.011,5.000
73072.143,297.571,358.602,148.949,-0.055,0.000,5.000
73072.143,297.576,358.443,149.109,0.027,0.011,5.000
