%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
72548.065,298.435,355.120,196.653,0.020,-0.008,5.000
72548.065,298.435,355.041,196.173,-0.029,0.013,5.000
72552.097,298.432,355.041,196.333,-0.013,-0.008,5.000
72552.097,298.434,354.962,196.012,0.004,0.013,5.000
72556.128,298.435,354.962,195.372,-0.029,0.002,5.000
72544.034,298.437,354.962,195.532,0.020,0.013,5.000
72556.128,298.435,354.962,195.052,0.004,0.002,5.000
72552.097,298.432,355.120,195.212,-0.013,0.013,5.000
72552.097,298.434,354.962,195.052,0.020,0.013,5.000
72548.065,298.434,354.962,194.572,-0.029,0.013,5.000
72552.097,298.430,355.041,194.091,-0.013,0.002,5.000
72556.128,298.430,355.041,194.091,0.004,-0.008,5.000
72552.097,298.432,354.883,193.771,-0.013,0.002,5.000
72560.159,298.432,354.883,193.931,-0.013,-0.008,5.000
72556.128,298.430,354.883,193.771,-0.013,0.002,5.000
72560.159,298.432,354.804,193.611,0.004,0.002,5.000
72556.128,298.429,354.883,193.451,0.020,-0.008,5.000
72556.128,298.429,354.804,193.131,0.004,0.013,5.000
72560.159,298.430,354.883,192.971,-0.013,0.013,5.000
72560.159,298.429,354.883,192.811,-0.013,0.002,5.000
72552.097,298.430,354.804,192.811,0.004,-0.019,5.000
72560.159,298.430,354.804,192.811,0.004,-0.008,5.000
72560.159,298.430,354.804,192.650,0.004,0.002,5.000
72556.128,298.432,354.883,192.811,0.004,0.002,5.000
72560.159,298.427,354.883,192.811,0.020,0.002,5.000
72560.159,298.430,354.962,192.330,0.004,0.013,5.000
72556.128,298.427,354.725,192.811,0.020,0.002,5.000
72556.128,298.429,354.883,192.650,0.004,0.013,5.000
72556.128,298.430,354.804,192.490,-0.029,0.002,5.000
72556.128,298.432,354.883,192.490,-0.013,0.002,5.000
72556.128,298.430,354.804,192.650,-0.013,0.013,5.000
72560.159,298.430,354.883,192.330,0.004,0.002,5.000
72556.128,298.430,354.804,192.650,0.020,0.002,5.000
72556.128,298.434,354.962,192.490,0.020,0.013,5.000
72556.128,298.430,354.883,192.170,-0.013,0.024,5.000
72556.128,298.432,354.804,192.650,-0.013,0.013,5.000
72552.097,298.430,354.725,192.330,-0.013,-0.008,5.000
72560.159,298.430,354.883,192.330,0.020,-0.019,5.000
72556.128,298.432,354.725,192.330,0.004,-0.008,5.000
72556.128,298.434,354.962,192.010,0.004,0.002,5.000
72552.097,298.432,354.804,192.490,0.020,0.013,5.000
72556.128,298.434,354.962,192.170,0.004,-0.019,5.000
72552.097,298.435,354.962,192.170,0.004,-0.008,5.000
72556.128,298.430,354.804,192.010,0.004,0.024,5.000
