%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
72544.034,298.355,354.027,154.772,0.019,0.006,5.000
72556.128,298.358,354.027,154.932,0.003,-0.004,5.000
72556.128,298.356,354.185,154.772,0.003,-0.004,5.000
72552.097,298.358,353.948,155.092,0.003,0.006,5.000
72556.128,298.356,354.185,154.932,-0.013,-0.004,5.000
72556.128,298.356,354.106,154.932,-0.013,-0.004,5.000
72556.128,298.358,354.106,154.932,0.019,0.006,5.000
72560.159,298.361,354.264,154.772,0.003,-0.004,5.000
72556.128,298.355,354.106,154.932,-0.013,-0.004,5.000
72556.128,298.358,354.264,154.612,-0.030,-0.004,5.000
72560.159,298.355,354.106,154.772,-0.013,0.006,5.000
72556.128,298.355,354.027,154.772,0.019,0.006,5.000
72560.159,298.356,354.106,154.772,0.019,-0.004,5.000
72564.191,298.358,354.106,154.612,0.003,0.006,5.000
72560.159,298.358,354.106,154.452,0.019,-0.015,5.000
72560.159,298.360,354.106,154.132,0.019,-0.004,5.000
72564.191,298.353,354.027,154.292,-0.013,0.006,5.000
72556.128,298.358,354.027,153.972,-0.013,0.017,5.000
72564.191,298.356,353.948,154.132,0.019,-0.026,5.000
72556.128,298.358,354.106,154.292,0.019,-0.004,5.000
72560.159,298.358,353.948,153.972,0.019,0.006,5.000
72556.128,298.358,353.790,153.972,-0.013,0.006,5.000
72564.191,298.353,354.027,154.132,-0.030,-0.004,5.000
72552.097,298.356,353.948,153.972,0.003,0.017,5.000
72556.128,298.358,353.869,153.812,0.019,-0.004,5.000
72552.097,298.358,353.790,153.972,-0.013,0.006,5.000
72560.159,298.355,353.790,153.972,0.003,-0.004,5.000
72556.128,298.356,353.631,154.292,0.003,-0.015,5.000
72548.065,298.356,353.711,153.972,-0.013,-0.026,5.000
72556.128,298.355,353.869,154.132,-0.030,0.028,5.000
72548.065,298.356,353.790,154.612,0.003,-0.015,5.000
72548.065,298.356,353.711,154.132,-0.013,0.017,5.000
72548.065,298.356,353.631,154.452,0.003,-0.004,5.000
72556.128,298.358,353.631,154.132,0.003,-0.015,5.000
72556.128,298.356,353.394,154.292,0.003,-0.004,5.000
72548.065,298.355,353.473,154.292,0.003,-0.015,5.000
72548.065,298.356,353.631,154.292,0.003,-0.037,5.000
72552.097,298.356,353.473,154.132,0.019,-0.015,5.000
72548.065,298.355,353.473,154.452,0.003,0.006,5.000
72544.034,298.360,353.394,154.132,0.019,-0.015,5.000
72548.065,298.356,353.394,153.972,0.003,0.006,5.000
