%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
73862.291,298.803,43.589,38.418,-320.540,74.704,2.000
73862.291,298.805,43.668,38.418,-320.508,74.715,2.000
73854.228,298.803,43.589,38.418,-320.524,74.704,2.000
73854.228,298.803,43.668,38.898,-320.508,74.715,2.000
73854.228,298.801,43.668,38.738,-320.524,74.715,2.000
73850.197,298.805,43.668,38.418,-320.524,74.715,2.000
73858.259,298.805,43.510,38.738,-320.524,74.704,2.000
73866.322,298.803,43.668,38.738,-320.524,74.704,2.000
73862.291,298.803,43.668,38.738,-320.540,74.715,2.000
73854.228,298.803,43.747,38.738,-320.524,74.736,2.000
73862.291,298.805,43.668,38.578,-320.524,74.715,2.000
73866.322,298.803,43.589,38.898,-320.524,74.693,2.000
73858.259,298.803,43.668,38.898,-320.524,74.715,2.000
73854.228,298.801,43.747,38.898,-320.524,74.704,2.000
73854.228,298.803,43.668,38.898,-320.524,74.715,2.000
73858.259,298.797,43.747,38.738,-320.524,74.725,2.000
73858.259,298.801,43.747,38.738,-320.524,74.704,2.000
73858.259,298.801,43.668,38.898,-320.508,74.715,2.000
73858.259,298.798,43.747,38.898,-320.540,74.704,2.000
73858.259,298.800,43.668,39.058,-320.524,74.704,2.000
73854.228,298.798,43.747,38.898,-320.540,74.704,2.000
73854.228,298.800,43.826,38.898,-320.508,74.725,2.000
73850.197,298.800,43.747,38.898,-320.524,74.704,2.000
73858.259,298.801,43.905,39.218,-320.524,74.725,2.000
73854.228,298.800,43.747,39.218,-320.524,74.715,2.000
73862.291,298.800,43.668,39.058,-320.508,74.704,2.000
73858.259,298.798,43.747,39.218,-320.491,74.725,2.000
73850.197,298.801,43.747,39.218,-320.540,74.704,2.000
73850.197,298.800,43.826,39.218,-320.475,74.704,2.000
73854.228,298.800,43.984,39.218,-320.508,74.693,2.000
73854.228,298.800,43.905,39.058,-320.524,74.715,2.000
73850.197,298.801,43.905,39.218,-320.540,74.693,2.000
73858.259,298.801,43.905,39.058,-320.540,74.715,2.000
73850.197,298.800,43.984,39.218,-320.573,74.725,2.000
73850.197,298.800,43.984,39.378,-320.540,74.715,2.000
73846.165,298.800,43.984,39.538,-320.524,74.715,2.000
