%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
73902.604,298.776,41.904,37.685,-321.062,74.704,2.000
73898.573,298.777,41.825,38.005,-321.079,74.704,2.000
73894.542,298.776,41.825,37.685,-321.062,74.704,2.000
73902.604,298.777,41.745,37.685,-321.079,74.715,2.000
73898.573,298.772,41.904,38.005,-321.079,74.725,2.000
73898.573,298.774,41.904,37.525,-321.079,74.693,2.000
73898.573,298.774,41.825,37.525,-321.095,74.704,2.000
73894.542,298.776,41.745,37.525,-321.079,74.704,2.000
73898.573,298.774,41.983,37.525,-321.079,74.715,2.000
73898.573,298.774,41.825,37.685,-321.030,74.704,2.000
73902.604,298.776,41.904,37.685,-321.111,74.704,2.000
73890.510,298.774,41.825,37.685,-321.062,74.715,2.000
73894.542,298.772,41.904,37.685,-321.079,74.715,2.000
73890.510,298.774,41.825,38.005,-321.062,74.715,2.000
73890.510,298.774,41.745,37.845,-321.095,74.704,2.000
73894.542,298.772,41.825,37.525,-321.062,74.715,2.000
73890.510,298.776,41.825,37.845,-321.062,74.693,2.000
73898.573,298.772,41.666,37.685,-321.062,74.704,2.000
73890.510,298.774,41.666,37.685,-321.079,74.715,2.000
73890.510,298.776,41.745,37.685,-321.062,74.715,2.000
73898.573,298.772,41.825,37.685,-321.095,74.704,2.000
73894.542,298.776,41.745,37.685,-321.111,74.715,2.000
73890.510,298.774,41.745,37.685,-321.079,74.715,2.000
73890.510,298.772,41.666,37.685,-321.062,74.693,2.000
73890.510,298.772,41.587,37.685,-321.046,74.704,2.000
73882.447,298.772,41.666,37.525,-321.079,74.715,2.000
73882.447,298.771,41.745,37.685,-321.062,74.736,2.000
73898.573,298.776,41.587,37.525,-321.079,74.704,2.000
73886.479,298.772,41.745,37.364,-321.079,74.693,2.000
73886.479,298.772,41.666,37.364,-321.062,74.715,2.000
73882.447,298.772,41.745,37.525,-321.079,74.715,2.000
73886.479,298.772,41.508,37.525,-321.062,74.704,2.000
73886.479,298.774,41.666,37.525,-321.079,74.725,2.000
73886.479,298.774,41.666,37.364,-321.079,74.715,2.000
73886.479,298.774,41.587,37.364,-321.095,74.715,2.000
73886.479,298.772,41.508,37.364,-321.062,74.715,2.000
73886.479,298.776,41.587,37.364,-321.079,74.704,2.000
73886.479,298.774,41.587,37.204,-321.079,74.704,2.000
73886.479,298.774,41.587,37.204,-321.079,74.715,2.000
73894.542,298.774,41.587,37.204,-321.062,74.715,2.000
73890.510,298.774,41.587,37.204,-321.062,74.725,2.000
73882.447,298.777,41.508,37.204,-321.062,74.725,2.000
73890.510,298.777,41.587,37.204,-321.062,74.715,2.000
73898.573,298.774,41.745,37.204,-321.062,74.715,2.000
73890.510,298.779,41.587,37.204,-321.095,74.715,2.000
73890.510,298.777,41.666,36.884,-321.079,74.715,2.000
73894.542,298.777,41.666,37.044,-321.079,74.704,2.000
73882.447,298.776,41.666,37.044,-321.095,74.715,2.000
73894.542,298.776,41.666,37.044,-321.062,74.725,2.000
73890.510,298.776,41.904,37.204,-321.046,74.715,2.000
73890.510,298.780,41.745,37.204,-321.079,74.715,2.000
73886.479,298.777,41.666,37.364,-321.046,74.736,2.000
73886.479,298.774,41.666,37.364,-321.062,74.704,2.000
73890.510,298.777,41.666,37.364,-321.111,74.725,2.000
73894.542,298.776,41.745,37.204,-321.062,74.704,2.000
73882.447,298.774,41.825,37.364,-321.079,74.725,2.000
73890.510,298.776,41.825,37.364,-321.079,74.704,2.000
73890.510,298.774,41.825,37.364,-321.062,74.704,2.000
73890.510,298.777,41.666,37.364,-321.079,74.704,2.000
73886.479,298.776,41.983,37.525,-321.095,74.725,2.000
73886.479,298.777,41.825,37.845,-321.062,74.704,2.000
73894.542,298.776,41.983,38.005,-321.079,74.704,2.000
73894.542,298.774,41.904,37.845,-321.079,74.715,2.000
73882.447,298.777,41.825,38.005,-321.062,74.715,2.000
73894.542,298.776,41.825,38.005,-321.079,74.704,2.000
73894.542,298.774,41.983,38.005,-321.062,74.715,2.000
73890.510,298.774,41.904,38.005,-321.079,74.725,2.000
73894.542,298.774,41.904,38.005,-321.062,74.704,2.000
73886.479,298.769,41.983,38.005,-321.079,74.693,2.000
73890.510,298.772,41.825,38.165,-321.095,74.715,2.000
73886.479,298.774,41.904,38.005,-321.079,74.715,2.000
73894.542,298.772,41.983,38.005,-321.079,74.704,2.000
73890.510,298.772,41.983,38.485,-321.079,74.704,2.000
73886.479,298.772,42.062,38.165,-321.095,74.715,2.000
73886.479,298.774,42.141,38.325,-321.095,74.715,2.000
73886.479,298.772,41.983,38.325,-321.062,74.715,2.000
73882.447,298.769,41.904,38.005,-321.079,74.715,2.000
73886.479,298.776,41.904,37.845,-321.062,74.715,2.000
73890.510,298.774,42.141,37.845,-321.079,74.725,2.000
73886.479,298.774,42.062,38.325,-321.079,74.725,2.000
73890.510,298.771,42.141,38.165,-321.046,74.725,2.000
73882.447,298.774,42.062,38.165,-321.079,74.704,2.000
73890.510,298.769,42.141,38.325,-321.111,74.715,2.000
73890.510,298.776,42.062,38.325,-321.079,74.715,2.000
73882.447,298.774,42.141,38.005,-321.062,74.704,2.000
73886.479,298.776,42.141,38.165,-321.111,74.704,2.000
73882.447,298.774,42.141,38.005,-321.095,74.715,2.000
73886.479,298.774,42.220,38.005,-321.095,74.704,2.000
73882.447,298.776,42.299,38.005,-321.062,74.715,2.000
73882.447,298.777,42.220,38.005,-321.095,74.704,2.000
73886.479,298.774,42.378,38.165,-321.079,74.704,2.000
73886.479,298.779,42.220,37.845,-321.079,74.736,2.000
73882.447,298.776,42.378,38.325,-321.062,74.715,2.000
73890.510,298.774,42.299,38.005,-321.079,74.715,2.000
73886.479,298.776,42.457,38.165,-321.079,74.704,2.000
73886.479,298.774,42.220,38.005,-321.062,74.704,2.000
73882.447,298.776,42.378,38.165,-321.062,74.704,2.000
73882.447,298.777,42.299,38.165,-321.062,74.693,2.000
73886.479,298.776,42.378,37.845,-321.046,74.704,2.000
73886.479,298.774,42.299,38.325,-321.079,74.715,2.000
73886.479,298.776,42.378,38.325,-321.062,74.715,2.000
73882.447,298.777,42.457,38.325,-321.079,74.693,2.000
73882.447,298.776,42.457,38.645,-321.079,74.715,2.000
73886.479,298.776,42.299,38.485,-321.062,74.704,2.000
73882.447,298.777,42.457,38.325,-321.046,74.704,2.000
73890.510,298.777,42.457,38.485,-321.062,74.704,2.000
73890.510,298.774,42.378,38.485,-321.062,74.704,2.000
73882.447,298.776,42.378,38.805,-321.062,74.715,2.000
73882.447,298.776,42.536,38.485,-321.079,74.704,2.000
73886.479,298.779,42.457,38.645,-321.079,74.693,2.000
73882.447,298.776,42.457,38.485,-321.111,74.715,2.000
73882.447,298.776,42.299,38.485,-321.062,74.715,2.000
73882.447,298.772,42.536,38.805,-321.062,74.704,2.000
73886.479,298.772,42.457,38.805,-321.111,74.715,2.000
73890.510,298.776,42.457,38.645,-321.062,74.715,2.000
73886.479,298.774,42.378,38.645,-321.079,74.725,2.000
73886.479,298.776,42.378,38.965,-321.079,74.704,2.000
73882.447,298.774,42.299,38.805,-321.046,74.704,2.000
73890.510,298.772,42.299,38.645,-321.095,74.715,2.000
73886.479,298.771,42.299,38.485,-321.079,74.704,2.000
73886.479,298.772,42.378,38.805,-321.062,74.693,2.000
73886.479,298.771,42.299,38.325,-321.062,74.715,2.000
73886.479,298.774,42.378,38.325,-321.095,74.704,2.000
73894.542,298.771,42.378,38.645,-321.046,74.704,2.000
73890.510,298.774,42.220,38.165,-321.046,74.725,2.000
73890.510,298.772,42.220,38.005,-321.079,74.704,2.000
73886.479,298.772,42.299,38.325,-321.062,74.715,2.000
73894.542,298.771,42.299,38.485,-321.079,74.704,2.000
73886.479,298.772,42.220,38.165,-321.062,74.704,2.000
73898.573,298.772,42.378,38.005,-321.095,74.704,2.000
73890.510,298.769,42.220,37.685,-321.062,74.704,2.000
73886.479,298.774,42.141,38.005,-321.095,74.704,2.000
73894.542,298.776,42.378,37.845,-321.079,74.704,2.000
73894.542,298.774,42.457,38.005,-321.095,74.704,2.000
73894.542,298.774,42.220,37.845,-321.079,74.693,2.000
73898.573,298.774,42.378,37.685,-321.095,74.704,2.000
73886.479,298.772,42.299,37.685,-321.079,74.704,2.000
73886.479,298.776,42.220,37.364,-321.079,74.704,2.000
73890.510,298.777,42.378,37.685,-321.062,74.715,2.000
73890.510,298.774,42.378,37.525,-321.062,74.736,2.000
73890.510,298.772,42.299,37.364,-321.095,74.715,2.000
73890.510,298.776,42.378,37.364,-321.079,74.704,2.000
73886.479,298.777,42.299,37.525,-321.079,74.704,2.000
73886.479,298.776,42.299,37.525,-321.095,74.715,2.000
73890.510,298.776,42.536,37.364,-321.095,74.693,2.000
73882.447,298.779,42.457,37.525,-321.095,74.704,2.000
73886.479,298.779,42.457,37.525,-321.079,74.704,2.000
73882.447,298.776,42.536,37.525,-321.062,74.704,2.000
73886.479,298.777,42.536,37.525,-321.079,74.725,2.000
73882.447,298.776,42.615,37.364,-321.062,74.704,2.000
73890.510,298.777,42.615,37.525,-321.062,74.693,2.000
73894.542,298.777,42.536,37.525,-321.046,74.715,2.000
73886.479,298.776,42.536,37.845,-321.095,74.704,2.000
73890.510,298.774,42.536,37.685,-321.079,74.693,2.000
73878.416,298.777,42.615,37.525,-321.079,74.725,2.000
73882.447,298.774,42.536,37.845,-321.095,74.715,2.000
73890.510,298.776,42.615,37.845,-321.046,74.725,2.000
73878.416,298.777,42.536,37.685,-321.046,74.704,2.000
73882.447,298.774,42.694,37.685,-321.079,74.725,2.000
73886.479,298.776,42.536,38.005,-321.079,74.704,2.000
73882.447,298.777,42.536,37.845,-321.079,74.715,2.000
73882.447,298.776,42.536,37.685,-321.079,74.693,2.000
73882.447,298.776,42.457,37.845,-321.095,74.715,2.000
73882.447,298.774,42.457,37.685,-321.095,74.725,2.000
73886.479,298.776,42.457,37.685,-321.046,74.704,2.000
73886.479,298.779,42.536,37.525,-321.046,74.693,2.000
73886.479,298.776,42.378,37.685,-321.062,74.715,2.000
73882.447,298.774,42.378,37.685,-321.046,74.704,2.000
73886.479,298.772,42.378,37.845,-321.079,74.704,2.000
73886.479,298.774,42.299,37.685,-321.095,74.704,2.000
73882.447,298.772,42.536,37.845,-321.062,74.725,2.000
73882.447,298.772,42.299,37.525,-321.111,74.715,2.000
73886.479,298.774,42.299,37.525,-321.095,74.725,2.000
73890.510,298.772,42.299,37.685,-321.079,74.693,2.000
73882.447,298.771,42.299,37.525,-321.062,74.704,2.000
73890.510,298.772,42.220,37.845,-321.095,74.704,2.000
73890.510,298.772,42.299,37.204,-321.079,74.704,2.000
73886.479,298.769,42.141,37.364,-321.079,74.704,2.000
73890.510,298.772,42.141,37.685,-321.062,74.693,2.000
73886.479,298.774,42.062,37.204,-321.079,74.715,2.000
73890.510,298.771,42.141,37.525,-321.095,74.693,2.000
73898.573,298.771,41.983,37.525,-321.062,74.725,2.000
73894.542,298.771,42.062,37.364,-321.079,74.715,2.000
73890.510,298.771,42.062,37.364,-321.046,74.715,2.000
73890.510,298.774,41.825,37.204,-321.095,74.704,2.000
73886.479,298.771,42.062,37.364,-321.079,74.704,2.000
73894.542,298.772,41.983,37.044,-321.062,74.693,2.000
73890.510,298.771,42.141,37.204,-321.095,74.704,2.000
73890.510,298.772,41.904,37.364,-321.111,74.693,2.000
73890.510,298.771,42.062,37.364,-321.095,74.725,2.000
73882.447,298.769,41.825,37.364,-321.095,74.715,2.000
73886.479,298.771,41.983,37.044,-321.079,74.725,2.000
73890.510,298.772,41.904,37.364,-321.095,74.725,2.000
73890.510,298.772,41.825,37.364,-321.095,74.715,2.000
73890.510,298.772,42.141,37.204,-321.079,74.693,2.000
73890.510,298.771,41.904,37.204,-321.111,74.725,2.000
73890.510,298.771,41.983,37.525,-321.079,74.715,2.000
73890.510,298.777,41.983,37.364,-321.095,74.715,2.000
73890.510,298.772,42.062,37.364,-321.095,74.725,2.000
73890.510,298.774,42.062,37.364,-321.079,74.715,2.000
73886.479,298.772,42.141,37.525,-321.079,74.747,2.000
73886.479,298.774,41.983,37.525,-321.111,74.704,2.000
73886.479,298.776,42.062,37.364,-321.062,74.704,2.000
73890.510,298.774,42.062,37.685,-321.079,74.704,2.000
73890.510,298.774,41.983,37.364,-321.095,74.704,2.000
73882.447,298.776,41.983,37.364,-321.079,74.725,2.000
73882.447,298.776,42.062,37.364,-321.079,74.693,2.000
73886.479,298.774,42.062,37.364,-321.079,74.693,2.000
73882.447,298.777,41.983,37.364,-321.062,74.704,2.000
73886.479,298.774,41.983,37.525,-321.062,74.704,2.000
73886.479,298.774,41.983,37.685,-321.095,74.704,2.000
73886.479,298.777,42.141,37.525,-321.079,74.715,2.000
73882.447,298.776,42.141,37.364,-321.095,74.704,2.000
73882.447,298.779,42.062,37.685,-321.079,74.704,2.000
73886.479,298.774,42.062,37.364,-321.095,74.715,2.000
73878.416,298.776,42.062,37.525,-321.095,74.704,2.000
73890.510,298.774,41.904,37.525,-321.079,74.704,2.000
73886.479,298.776,42.141,37.525,-321.062,74.693,2.000
