%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
72205.399,297.632,0.845,9.141,35.306,-3.282,-6.812,8.709,-4.918,-17.541,-18.463,-26.060,-25.522,-25.692,-19.203,-19.179,-18.353,-26.663,-21.433,-22.050,-22.389,-23.311,-10.000,-544.798,-289.718,14.557,-369.434,101.413
72205.399,297.627,0.845,9.130,35.227,-3.282,-8.109,7.817,-5.453,-17.645,-18.463,-25.957,-25.095,-25.050,-19.538,-19.596,-18.670,-26.769,-21.851,-21.632,-22.078,-23.874,-10.000,-544.798,-289.718,14.557,-369.417,101.402
72213.462,297.632,0.845,9.120,35.148,-3.122,-7.893,6.812,-5.668,-17.541,-18.895,-25.749,-25.522,-24.622,-19.984,-20.117,-17.298,-27.513,-21.015,-21.110,-22.493,-23.648,-10.000,-544.798,-289.718,14.557,-369.385,101.413
72213.462,297.632,0.845,9.120,35.148,-3.442,-8.218,7.929,-5.774,-17.019,-18.247,-26.580,-25.095,-24.943,-20.654,-20.013,-17.509,-26.981,-21.224,-21.319,-22.286,-24.549,-10.000,-544.798,-289.718,14.557,-369.385,101.402
72209.431,297.627,0.845,9.120,35.148,-3.442,-8.109,7.817,-5.988,-17.645,-18.032,-25.957,-25.735,-25.050,-20.208,-20.430,-17.826,-27.406,-20.910,-21.528,-22.078,-23.761,-10.000,-544.798,-289.718,14.557,-369.385,101.413
72209.431,297.632,0.845,9.120,35.148,-3.122,-8.001,8.041,-5.668,-18.167,-18.895,-25.853,-26.162,-25.157,-20.654,-19.492,-18.142,-27.406,-20.910,-21.841,-22.597,-23.761,-10.000,-544.798,-289.718,14.557,-369.401,101.423
72205.399,297.632,0.845,9.110,35.069,-3.442,-7.785,8.264,-5.561,-17.332,-18.571,-25.645,-25.205,-25.585,-20.431,-19.388,-18.142,-27.513,-21.433,-21.214,-22.389,-23.874,-10.000,-544.798,-289.718,14.557,-369.417,101.402
72209.431,297.634,0.845,9.120,35.148,-3.602,-7.785,7.259,-5.454,-17.958,-18.355,-25.957,-25.312,-25.054,-20.319,-19.492,-18.459,-28.681,-21.328,-21.528,-22.286,-23.874,-10.000,-544.798,-289.718,14.557,-369.434,101.423
72209.431,297.632,0.845,9.110,35.069,-3.442,-7.893,7.706,-5.774,-17.854,-17.924,-26.476,-25.632,-24.626,-19.538,-19.075,-19.197,-27.513,-21.956,-21.841,-22.182,-24.549,-10.000,-544.798,-289.718,14.557,-369.385,101.423
72205.399,297.631,0.845,9.130,35.227,-3.442,-7.785,7.594,-5.668,-17.541,-18.355,-25.957,-25.846,-24.947,-19.426,-20.847,-18.775,-26.875,-21.956,-21.841,-22.182,-23.198,-10.000,-544.798,-289.718,14.557,-369.417,101.413
72201.368,297.632,0.845,9.120,35.148,-3.602,-8.542,7.929,-5.561,-18.063,-18.139,-25.749,-25.205,-25.161,-19.203,-19.805,-19.514,-26.663,-22.165,-23.095,-21.975,-23.761,-10.000,-544.798,-289.718,14.557,-369.417,101.413
72205.399,297.632,0.845,9.120,35.148,-3.442,-7.677,7.706,-5.561,-17.123,-18.787,-25.437,-25.312,-25.268,-18.980,-20.326,-18.353,-27.513,-22.060,-21.423,-22.804,-24.211,-10.000,-544.798,-289.718,14.557,-369.417,101.434
72205.399,297.634,0.845,9.130,35.227,-3.282,-7.136,7.482,-5.774,-17.749,-18.139,-26.268,-25.419,-24.411,-20.431,-20.743,-18.353,-27.088,-21.119,-22.259,-22.286,-23.986,-10.000,-544.798,-289.718,14.557,-369.401,101.423
