%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
71616.821,299.214,0.834,9.070,34.295,-3.426,-14.595,6.030,-6.736,-17.854,-20.191,-28.341,-28.085,-28.048,-24.004,-23.554,-19.933,-28.044,-22.688,-24.350,-24.359,-25.676,-12.000,-544.798,-289.718,14.557,-365.990,101.413
71612.789,299.209,0.834,9.080,34.374,-3.106,-14.595,5.806,-7.057,-17.958,-19.219,-28.964,-28.085,-26.763,-24.227,-23.866,-19.722,-28.575,-22.270,-23.932,-23.945,-26.464,-12.000,-544.798,-289.718,14.557,-365.974,101.402
71612.789,299.211,0.834,9.049,34.137,-3.586,-15.135,7.034,-7.271,-18.272,-19.327,-28.860,-28.085,-27.405,-23.446,-24.492,-20.249,-28.469,-23.629,-24.454,-24.463,-26.464,-12.000,-544.798,-289.718,14.557,-366.006,101.402
71608.758,299.211,0.834,9.060,34.216,-3.426,-14.595,6.700,-6.094,-18.794,-19.435,-28.133,-29.046,-27.084,-23.557,-24.492,-20.565,-28.363,-22.897,-24.768,-24.463,-25.676,-12.000,-544.798,-289.718,14.557,-365.990,101.413
71608.758,299.213,0.834,9.070,34.295,-3.266,-15.243,6.923,-6.629,-18.585,-19.435,-28.341,-27.765,-27.619,-23.892,-23.658,-21.409,-29.000,-23.524,-24.454,-24.566,-26.014,-12.000,-544.798,-289.718,14.557,-365.990,101.391
71616.821,299.211,0.834,9.070,34.295,-3.586,-14.703,6.141,-6.415,-17.541,-19.867,-28.444,-27.765,-27.512,-23.669,-24.075,-21.093,-28.575,-23.106,-24.036,-25.085,-26.239,-12.000,-544.798,-289.718,14.557,-365.974,101.413
71608.758,299.214,0.834,9.049,34.137,-3.426,-14.811,6.588,-6.629,-17.958,-19.327,-28.444,-27.658,-26.656,-24.227,-24.283,-21.409,-28.363,-22.792,-23.618,-23.634,-26.126,-12.000,-544.798,-289.718,14.557,-366.023,101.413
71616.821,299.213,0.834,9.080,34.374,-3.426,-14.919,7.481,-6.843,-18.376,-19.219,-28.029,-28.405,-27.298,-22.999,-25.117,-21.198,-28.681,-22.792,-24.350,-24.359,-25.676,-12.000,-544.798,-289.718,14.557,-365.990,101.402
71616.821,299.213,0.834,9.070,34.295,-3.426,-14.379,6.811,-6.522,-17.854,-19.867,-27.614,-28.726,-26.870,-22.999,-25.534,-20.776,-28.363,-22.583,-24.768,-24.359,-25.901,-12.000,-544.798,-289.718,14.557,-366.006,101.413
71608.758,299.216,0.834,9.060,34.216,-3.586,-15.676,6.811,-6.308,-18.480,-19.435,-28.237,-27.551,-27.727,-23.892,-25.325,-21.515,-28.363,-22.792,-24.036,-24.566,-25.676,-12.000,-544.798,-289.718,14.557,-365.990,101.402
71616.821,299.214,0.834,9.038,34.058,-3.426,-14.162,6.588,-6.522,-18.272,-19.975,-27.925,-27.978,-27.405,-23.558,-24.909,-20.776,-28.681,-22.688,-24.350,-25.085,-26.014,-12.000,-544.798,-289.718,14.557,-365.974,101.391
71608.758,299.216,0.834,9.070,34.295,-3.586,-14.162,6.811,-6.308,-18.167,-19.004,-28.964,-27.551,-27.405,-24.674,-24.387,-20.987,-28.044,-22.688,-24.768,-24.359,-26.689,-12.000,-544.798,-289.718,14.557,-365.974,101.402
71604.726,299.217,0.834,9.050,34.137,-3.426,-14.919,7.034,-7.164,-17.854,-19.651,-28.548,-28.299,-27.834,-23.111,-25.325,-20.566,-28.257,-23.315,-24.454,-24.566,-26.239,-12.000,-544.798,-289.718,14.557,-366.006,101.402
71596.664,299.214,0.834,9.050,34.137,-3.426,-15.135,7.034,-6.201,-19.003,-19.867,-28.341,-28.833,-27.191,-24.116,-24.283,-20.671,-28.894,-22.583,-25.182,-24.359,-26.126,-12.000,-544.798,-289.718,14.557,-366.006,101.413
71608.758,299.214,0.834,9.060,34.216,-3.426,-15.352,6.811,-6.308,-18.167,-19.867,-28.548,-28.085,-28.155,-24.674,-23.554,-21.093,-28.257,-22.897,-24.764,-24.359,-26.464,-12.000,-544.798,-289.718,14.557,-366.006,101.402
71608.758,299.214,0.834,9.039,34.058,-3.266,-14.595,5.471,-7.164,-18.167,-20.299,-28.756,-28.085,-27.834,-24.786,-23.137,-21.304,-29.319,-23.420,-24.555,-24.670,-26.802,-12.000,-544.798,-289.718,14.557,-365.990,101.413
71608.758,299.216,0.834,9.049,34.137,-3.426,-14.917,7.258,-6.736,-18.272,-19.651,-28.964,-28.192,-27.619,-24.339,-23.866,-21.515,-28.363,-23.420,-24.555,-24.359,-27.027,-12.000,-544.798,-289.718,14.557,-365.990,101.402
71596.664,299.214,0.834,9.081,34.374,-3.426,-15.133,6.588,-6.843,-18.480,-19.651,-28.133,-28.192,-27.512,-23.223,-25.117,-21.198,-28.788,-23.629,-24.868,-24.359,-26.126,-12.000,-544.798,-289.718,14.557,-365.990,101.423
71604.726,299.217,0.834,9.060,34.216,-3.266,-15.349,7.034,-5.987,-18.272,-19.435,-27.925,-27.978,-27.512,-23.781,-24.179,-20.776,-28.788,-23.733,-25.913,-24.878,-26.577,-12.000,-544.798,-289.718,14.557,-365.974,101.413
71604.726,299.216,0.834,9.050,34.137,-3.266,-15.133,6.700,-6.201,-18.167,-19.435,-28.444,-27.871,-27.619,-23.334,-24.179,-20.882,-28.894,-23.733,-25.600,-24.981,-27.365,-12.000,-544.798,-289.718,14.557,-365.957,101.423
71604.726,299.287,0.833,16.927,119.410,-8.389,-2.594,48.907,-0.428,-47.820,-56.363,-72.046,-73.897,-71.725,-58.717,-70.245,-62.329,-75.316,-67.750,-67.813,-65.511,-64.067,-12.000,-544.798,-289.718,14.557,-365.974,101.423
71604.726,299.287,0.833,16.922,119.331,-8.549,-4.108,48.683,-0.535,-48.864,-56.147,-72.046,-74.110,-71.939,-58.940,-64.825,-65.071,-76.803,-67.959,-68.649,-65.407,-65.530,-12.000,-544.798,-289.718,14.557,-365.974,101.402
71604.726,299.285,0.833,16.927,119.410,-8.229,-3.783,48.572,-0.428,-47.611,-57.011,-71.527,-73.149,-72.154,-57.377,-64.304,-67.708,-77.546,-67.436,-68.336,-66.858,-66.656,-12.000,-544.798,-289.718,14.557,-365.957,101.413
71600.695,299.287,0.833,16.922,119.331,-8.389,-4.432,48.460,0.107,-47.193,-55.499,-71.527,-72.295,-69.905,-57.154,-68.056,-68.446,-79.246,-69.214,-68.754,-67.377,-67.557,-12.000,-544.798,-289.718,14.557,-365.974,101.423
71600.695,299.283,0.833,16.939,119.568,-8.229,-6.269,50.358,-0.748,-46.567,-55.067,-71.215,-72.402,-69.905,-56.596,-69.932,-69.395,-77.971,-67.541,-70.008,-68.413,-68.120,-12.000,-544.798,-289.718,14.557,-365.974,101.413
