%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
71657.134,299.632,0.833,8.957,33.422,-2.946,-17.194,7.592,-5.561,-18.065,-19.540,-28.240,-28.306,-27.837,-24.565,-24.498,-20.779,-27.410,-21.854,-24.143,-24.047,-25.229,-13.000,-544.798,-289.718,14.557,-368.993,101.413
71661.166,299.632,0.833,8.957,33.422,-3.266,-16.221,6.812,-5.882,-17.021,-19.432,-28.863,-28.413,-28.586,-24.565,-24.186,-20.568,-27.410,-22.272,-23.830,-24.462,-25.229,-13.000,-544.798,-289.718,14.557,-368.993,101.423
71657.134,299.630,0.833,8.978,33.580,-3.426,-15.897,6.812,-5.454,-17.230,-18.784,-28.552,-28.520,-27.409,-24.565,-24.081,-20.462,-28.047,-22.377,-23.830,-24.151,-25.792,-13.000,-544.798,-289.718,14.557,-368.977,101.413
71657.134,299.632,0.833,8.968,33.501,-3.106,-15.788,7.817,-6.202,-17.334,-19.108,-28.863,-28.200,-27.837,-24.230,-23.873,-20.990,-27.835,-22.690,-23.725,-23.840,-25.679,-13.000,-544.798,-289.718,14.557,-368.993,101.423
71661.166,299.632,0.833,8.999,33.738,-2.946,-16.221,7.817,-5.774,-17.647,-19.324,-27.929,-28.413,-27.837,-23.784,-24.915,-21.201,-27.835,-22.377,-23.934,-23.944,-25.341,-13.000,-544.798,-289.718,14.557,-368.960,101.413
71669.228,299.629,0.833,8.978,33.580,-2.946,-16.005,7.929,-5.133,-17.961,-19.864,-28.344,-28.734,-27.516,-24.119,-24.394,-21.201,-28.154,-21.959,-24.352,-23.944,-25.003,-13.000,-544.798,-289.718,14.557,-368.960,101.413
71657.134,299.627,0.833,8.978,33.580,-3.106,-16.545,8.040,-5.560,-17.543,-18.892,-28.240,-28.306,-28.586,-24.454,-24.603,-21.517,-27.835,-22.272,-24.039,-23.944,-24.891,-13.000,-544.798,-289.718,14.557,-368.960,101.413
71661.166,299.629,0.833,8.989,33.659,-3.266,-16.005,6.589,-6.095,-17.752,-19.864,-28.448,-28.840,-27.944,-25.235,-25.020,-20.884,-28.579,-22.481,-22.994,-24.047,-25.341,-13.000,-544.798,-289.718,14.557,-368.960,101.413
71657.134,299.627,0.833,8.989,33.659,-3.266,-16.113,7.035,-5.774,-17.647,-19.108,-29.175,-28.520,-28.372,-25.566,-25.228,-21.095,-27.729,-21.959,-23.203,-23.425,-25.003,-13.000,-544.798,-289.718,14.557,-368.960,101.423
71665.197,299.627,0.833,8.988,33.659,-3.426,-16.221,7.594,-6.737,-17.543,-19.432,-29.175,-28.947,-28.265,-24.896,-25.228,-21.201,-26.879,-22.272,-23.621,-23.840,-25.003,-13.000,-544.798,-289.718,14.557,-368.960,101.402
