%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
72269.901,299.084,0.842,9.047,34.453,-2.786,-12.108,11.278,-1.604,-14.406,-18.029,-24.808,-25.416,-25.8,-21.213,-21.782,-18.984,-26.451,-20.702,-21.42,-22.286,-23.983,-13,-544.798,-289.718,14.557,-368.715,101.413
72273.933,299.084,0.842,9.058,34.532,-2.786,-12.433,10.72,-2.138,-14.511,-16.41,-25.43,-25.202,-25.479,-22.553,-22.512,-19.089,-26.238,-20.074,-21.316,-21.353,-23.645,-13,-544.798,-289.718,14.557,-368.732,101.423
72269.901,299.084,0.842,9.047,34.453,-2.946,-12.217,11.836,-2.673,-14.615,-16.626,-25.119,-25.736,-26.014,-21.771,-23.45,-19.616,-25.389,-20.388,-20.48,-21.872,-23.195,-13,-544.798,-289.718,14.557,-368.732,101.423
72273.933,299.082,0.842,9.047,34.453,-2.946,-12.433,10.943,-1.604,-15.659,-16.949,-25.846,-26.056,-26.335,-22.441,-22.824,-19.827,-25.707,-19.029,-21.107,-21.768,-22.857,-13,-544.798,-289.718,14.557,-368.732,101.423
72265.87,299.087,0.842,9.058,34.532,-2.946,-12.217,10.608,-2.566,-14.824,-16.95,-25.949,-25.629,-26.87,-23.558,-22.72,-18.773,-25.601,-19.133,-20.062,-20.939,-22.632,-13,-544.798,-289.718,14.557,-368.699,101.391
72269.901,299.085,0.842,9.047,34.453,-2.946,-11.244,9.715,-2.78,-14.824,-17.273,-25.949,-25.843,-26.442,-23.334,-22.72,-18.245,-25.601,-18.401,-19.644,-20.731,-22.181,-13,-544.798,-289.718,14.557,-368.732,101.413
72277.964,299.084,0.842,9.026,34.295,-2.786,-11.46,11.501,-2.673,-15.45,-17.489,-26.572,-26.27,-26.121,-23.223,-21.991,-18.14,-24.964,-18.401,-19.226,-20.628,-22.294,-13,-544.798,-289.718,14.557,-368.699,101.413
72269.901,299.087,0.842,9.037,34.374,-2.786,-10.919,11.501,-2.566,-15.659,-16.95,-25.327,-27.017,-26.549,-22.999,-22.616,-18.562,-24.751,-17.983,-19.435,-20.628,-21.618,-13,-544.798,-289.718,14.557,-368.732,101.423
72281.995,299.084,0.842,9.047,34.453,-2.786,-10.811,10.943,-2.566,-15.764,-17.489,-25.638,-26.483,-27.084,-22.661,-20.948,-18.14,-24.433,-17.565,-19.331,-20.006,-21.618,-13,-544.798,-289.718,14.557,-368.732,101.423
72277.964,299.087,0.842,9.047,34.453,-2.786,-10.271,10.161,-2.566,-15.137,-17.597,-25.638,-26.056,-27.192,-22.661,-21.261,-16.874,-24.114,-17.774,-18.704,-20.731,-20.83,-13,-544.798,-289.718,14.557,-368.715,101.391
