%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
71681.322,299.393,0.834,8.819,32.434,-3.154,-14.595,5.248,-6.950,-15.766,-15.980,-22.942,-21.464,-18.199,-15.631,-20.531,-21.409,-32.293,-26.452,-27.899,-27.365,-27.478,-8.000,-544.798,-289.718,14.557,-366.398,101.413
71673.260,299.396,0.834,8.819,32.434,-3.154,-15.460,4.801,-6.736,-17.019,-15.656,-23.046,-21.144,-18.199,-16.412,-20.010,-22.358,-31.762,-26.870,-27.376,-26.329,-27.703,-8.000,-544.798,-289.718,14.557,-366.414,101.402
71677.291,299.395,0.834,8.841,32.592,-2.994,-14.054,4.913,-7.057,-15.870,-16.628,-22.631,-21.464,-19.162,-15.407,-19.802,-20.355,-32.399,-27.184,-27.585,-26.640,-27.478,-8.000,-544.798,-289.718,14.557,-366.398,101.402
71677.291,299.395,0.834,8.830,32.513,-2.994,-14.595,4.801,-7.164,-16.288,-15.764,-23.669,-21.251,-18.734,-16.412,-20.115,-20.355,-32.931,-26.975,-28.003,-26.743,-27.590,-8.000,-544.798,-289.718,14.557,-366.414,101.413
71677.291,299.395,0.834,8.830,32.513,-2.994,-14.271,5.025,-7.698,-16.392,-16.412,-23.565,-21.357,-18.841,-15.631,-20.115,-20.671,-32.506,-27.916,-27.272,-26.536,-27.703,-8.000,-544.798,-289.718,14.557,-366.431,101.413
71681.322,299.398,0.834,8.840,32.592,-3.154,-14.487,5.025,-6.950,-17.019,-16.196,-23.358,-22.425,-19.376,-16.412,-19.593,-20.671,-32.612,-26.661,-28.212,-26.951,-26.798,-8.000,-544.798,-289.718,14.557,-366.382,101.391
71685.354,299.396,0.834,8.872,32.829,-3.314,-14.811,4.243,-7.270,-16.601,-16.304,-23.669,-21.357,-20.019,-16.189,-18.447,-21.409,-32.824,-26.765,-27.376,-26.121,-27.698,-8.000,-544.798,-289.718,14.557,-366.414,101.423
71677.291,299.398,0.834,8.841,32.592,-2.994,-14.054,4.020,-7.805,-16.706,-17.276,-23.358,-21.571,-19.269,-16.524,-18.551,-21.093,-33.037,-26.452,-28.212,-26.847,-27.811,-8.000,-544.798,-289.718,14.557,-366.398,101.413
71685.354,299.395,0.834,8.851,32.671,-3.314,-14.487,4.578,-7.271,-16.706,-16.196,-24.084,-21.251,-19.912,-16.747,-18.655,-21.726,-32.081,-26.243,-29.361,-27.365,-29.500,-8.000,-544.798,-289.718,14.557,-366.431,101.402
71677.291,299.398,0.834,8.862,32.750,-3.314,-15.568,4.131,-7.591,-17.123,-16.196,-23.462,-21.571,-19.591,-15.407,-18.968,-22.042,-30.700,-27.079,-29.570,-28.402,-29.725,-8.000,-544.798,-289.718,14.557,-366.382,101.413
71681.322,299.371,0.834,17.129,122.369,-8.597,-29.946,50.247,-0.107,-42.077,-45.349,-55.124,-47.627,-37.147,-28.354,-28.348,-46.931,-98.473,-109.153,-121.416,-121.382,-118.582,-8.000,-544.798,-289.718,14.557,-366.414,101.413
71677.291,299.372,0.834,17.118,122.211,-8.437,-28.109,50.247,0.750,-42.495,-45.133,-53.982,-48.054,-37.361,-29.135,-23.866,-50.939,-96.667,-106.957,-120.058,-119.101,-115.992,-8.000,-544.798,-289.718,14.557,-366.398,101.413
71673.260,299.371,0.834,17.130,122.369,-8.757,-27.892,49.688,1.071,-43.330,-45.349,-54.294,-47.307,-36.826,-29.470,-26.055,-53.470,-96.667,-104.866,-117.864,-117.961,-115.316,-8.000,-544.798,-289.718,14.557,-366.431,101.423
71685.354,299.372,0.834,17.123,122.290,-8.437,-26.487,49.353,0.750,-41.868,-45.997,-54.398,-47.414,-37.254,-29.582,-26.889,-51.783,-96.349,-105.807,-118.177,-118.375,-113.514,-8.000,-544.798,-289.718,14.557,-366.398,101.402
71677.291,299.372,0.834,17.130,122.369,-8.597,-25.406,49.465,0.535,-42.181,-45.349,-54.398,-47.627,-37.147,-31.368,-24.179,-55.369,-96.030,-107.689,-121.834,-117.754,-111.600,-8.000,-544.798,-289.718,14.557,-366.414,101.413
71677.291,299.369,0.834,17.135,122.448,-8.277,-25.190,49.800,-0.214,-42.077,-46.429,-55.436,-47.841,-38.004,-30.028,-29.390,-57.372,-96.986,-112.080,-124.760,-119.308,-115.429,-8.000,-544.798,-289.718,14.557,-366.398,101.413
71681.322,299.371,0.834,17.129,122.369,-8.437,-25.946,49.800,0.750,-42.599,-45.889,-54.709,-48.375,-37.575,-29.582,-29.807,-52.837,-100.067,-108.525,-123.506,-123.455,-127.028,-8.000,-544.798,-289.718,14.557,-366.382,101.402
71681.322,299.371,0.834,17.135,122.448,-8.437,-32.217,50.358,1.071,-42.599,-45.889,-54.501,-47.947,-38.218,-30.698,-26.264,-54.841,-89.125,-108.107,-125.282,-133.613,-135.812,-8.000,-544.798,-289.718,14.557,-366.398,101.391
71677.291,299.371,0.834,17.135,122.448,-8.437,-37.082,49.800,0.321,-42.390,-46.429,-55.228,-48.268,-37.789,-30.475,-28.244,-49.779,-87.107,-107.584,-131.761,-135.479,-138.514,-8.000,-544.798,-289.718,14.557,-366.414,101.402
71677.291,299.372,0.834,17.130,122.369,-8.597,-39.136,50.358,0.964,-42.286,-45.457,-55.020,-48.054,-37.575,-31.033,-26.680,-47.248,-89.125,-111.348,-132.805,-134.235,-137.388,-8.000,-544.798,-289.718,14.557,-366.382,101.413
71685.354,299.369,0.834,17.134,122.448,-8.597,-40.109,50.470,0.321,-42.286,-45.133,-54.605,-48.161,-37.682,-29.582,-25.430,-45.244,-90.081,-112.498,-131.656,-134.131,-136.149,-8.000,-544.798,-289.718,14.557,-366.382,101.413
71681.322,299.372,0.834,17.129,122.369,-8.277,-39.136,51.140,1.071,-43.017,-45.457,-54.501,-48.481,-37.896,-29.805,-25.117,-45.877,-90.506,-113.230,-129.984,-131.954,-132.095,-8.000,-544.798,-289.718,14.557,-366.382,101.413
71681.322,299.372,0.834,17.135,122.448,-8.437,-38.487,50.693,1.071,-42.808,-45.889,-54.605,-47.841,-38.753,-30.140,-24.804,-47.564,-90.400,-110.303,-126.536,-131.229,-128.830,-8.000,-544.798,-289.718,14.557,-366.398,101.413
71681.322,299.371,0.834,17.140,122.528,-8.277,-35.244,49.242,0.535,-42.599,-45.565,-55.020,-47.947,-38.325,-30.810,-28.035,-48.830,-90.506,-108.212,-123.192,-128.845,-126.014,-8.000,-544.798,-289.718,14.557,-366.431,101.413
71673.260,299.371,0.834,17.141,122.528,-8.437,-33.622,50.917,0.428,-42.181,-45.349,-55.539,-48.695,-38.111,-31.144,-29.599,-48.197,-88.063,-105.284,-120.894,-125.424,-126.352,-8.000,-544.798,-289.718,14.557,-366.398,101.423
71681.322,299.374,0.834,17.135,122.448,-8.277,-31.460,50.582,0.321,-42.703,-45.781,-54.397,-48.802,-38.539,-30.475,-28.869,-47.775,-83.176,-100.057,-123.506,-124.284,-123.967,-8.000,-544.798,-289.718,14.557,-366.414,101.413
71681.322,299.374,0.834,17.146,122.607,-8.277,-31.244,50.693,0.857,-43.539,-46.105,-55.228,-48.695,-39.288,-31.144,-28.139,-44.401,-76.590,-108.630,-126.850,-126.357,-125.206,-8.000,-544.798,-289.718,14.557,-366.431,101.391
71681.322,299.375,0.834,17.140,122.528,-8.117,-31.352,49.800,0.642,-42.599,-45.997,-55.436,-48.908,-40.037,-30.921,-26.472,-37.123,-80.946,-113.230,-126.432,-130.296,-130.610,-8.000,-544.798,-289.718,14.557,-366.414,101.402
71673.260,299.375,0.834,17.141,122.528,-8.117,-33.838,49.353,0.214,-42.703,-46.213,-55.851,-49.442,-38.860,-31.703,-21.990,-39.127,-82.326,-113.335,-125.491,-132.888,-135.677,-8.000,-544.798,-289.718,14.557,-366.382,101.413
71681.322,299.375,0.834,17.146,122.607,-8.437,-36.649,50.358,0.107,-42.912,-46.213,-56.162,-49.229,-39.181,-31.256,-23.241,-38.178,-82.539,-111.035,-127.894,-132.888,-139.280,-8.000,-544.798,-289.718,14.557,-366.398,101.402
71685.354,299.367,0.834,34.162,486.776,-27.008,-340.114,230.801,12.636,-182.300,-203.100,-231.709,-220.302,-191.945,-135.405,-17.926,-64.860,-133.741,-184.221,-270.626,-541.915,-920.555,-8.000,-544.798,-289.718,14.557,-366.382,101.413
71681.322,299.364,0.834,34.163,486.776,-27.008,-341.087,231.357,13.171,-182.926,-203.100,-231.294,-220.302,-192.266,-135.964,-18.134,-65.282,-133.847,-184.012,-273.239,-553.421,-911.674,-8.000,-544.798,-289.718,14.557,-366.414,101.402
71689.385,299.366,0.834,34.161,486.776,-26.687,-335.358,231.134,13.171,-181.673,-202.992,-231.190,-219.341,-192.802,-135.517,-16.988,-65.177,-134.166,-183.489,-271.358,-555.494,-905.266,-8.000,-544.798,-289.718,14.557,-366.414,101.413
71681.322,299.363,0.834,34.163,486.776,-27.008,-331.249,230.018,13.385,-181.046,-202.776,-231.294,-219.768,-191.410,-135.964,-17.092,-64.860,-134.166,-184.012,-273.552,-550.933,-911.899,-8.000,-544.798,-289.718,14.557,-366.431,101.413
71677.291,299.364,0.834,34.161,486.697,-27.008,-335.466,231.246,12.528,-182.925,-202.992,-232.228,-220.516,-192.587,-136.298,-17.717,-64.755,-133.528,-184.430,-273.761,-565.652,-898.858,-8.000,-544.798,-289.718,14.557,-366.414,101.413
71681.322,299.366,0.834,34.163,486.776,-27.168,-324.979,230.129,12.635,-182.090,-202.236,-230.774,-219.768,-191.517,-134.847,-18.134,-65.071,-134.697,-183.176,-274.701,-548.445,-901.893,-8.000,-544.798,-289.718,14.557,-366.382,101.434
71685.354,299.363,0.834,34.165,486.855,-26.848,-333.303,229.571,12.957,-182.925,-202.776,-231.293,-219.981,-191.945,-136.075,-18.551,-65.599,-133.847,-183.280,-274.910,-557.464,-900.994,-8.000,-544.798,-289.718,14.557,-366.382,101.402
71681.322,299.363,0.834,34.168,486.934,-26.848,-326.060,229.459,11.779,-182.612,-203.856,-231.916,-220.301,-192.801,-136.745,-17.926,-64.649,-134.484,-183.176,-274.597,-545.854,-902.343,-8.000,-544.798,-289.718,14.557,-366.398,101.413
71685.354,299.364,0.834,34.165,486.855,-26.848,-331.466,229.571,12.421,-181.777,-202.776,-231.397,-220.087,-191.730,-136.209,-18.760,-65.599,-134.803,-182.235,-273.030,-553.836,-902.006,-8.000,-544.798,-289.718,14.557,-366.431,101.391
71677.291,299.363,0.834,34.169,486.934,-27.008,-332.547,229.906,11.779,-182.299,-202.776,-232.331,-219.767,-191.409,-135.428,-17.717,-64.544,-133.103,-182.967,-270.835,-541.293,-906.615,-8.000,-544.798,-289.718,14.557,-366.398,101.402
71685.354,299.366,0.834,34.170,487.013,-26.687,-336.222,231.023,13.385,-181.359,-203.100,-230.463,-220.301,-191.730,-135.205,-17.717,-63.806,-134.484,-181.189,-269.790,-532.482,-906.840,-8.000,-544.798,-289.718,14.557,-366.382,101.413
71677.291,299.364,0.834,34.172,487.013,-27.008,-338.060,230.688,12.957,-181.881,-202.236,-230.566,-218.913,-191.302,-134.535,-16.050,-64.333,-133.847,-180.666,-268.641,-533.104,-907.402,-8.000,-544.798,-289.718,14.557,-366.431,101.402
71673.260,299.364,0.834,34.170,486.934,-26.687,-337.952,230.799,14.135,-180.941,-202.344,-230.047,-218.486,-191.409,-134.423,-15.946,-63.489,-133.847,-180.980,-268.432,-535.799,-910.325,-8.000,-544.798,-289.718,14.557,-366.414,101.413
71677.291,299.364,0.834,34.172,487.013,-27.008,-340.006,230.353,13.171,-181.046,-202.452,-231.189,-218.806,-190.446,-135.540,-16.675,-64.017,-134.272,-181.294,-268.015,-526.470,-909.987,-8.000,-544.798,-289.718,14.557,-366.398,101.413
71673.260,299.363,0.834,34.168,486.855,-27.008,-340.763,230.353,12.207,-181.672,-202.344,-231.085,-219.767,-190.981,-136.321,-18.343,-65.493,-134.484,-182.862,-270.000,-527.405,-917.407,-8.000,-544.798,-289.718,14.557,-366.414,101.423
71677.291,299.364,0.834,34.175,487.092,-26.687,-344.655,229.571,12.314,-182.612,-203.316,-231.085,-220.408,-192.051,-136.991,-19.177,-64.860,-133.847,-181.608,-269.686,-533.728,-911.488,-8.000,-544.798,-289.718,14.557,-366.365,101.402
71681.322,299.367,0.834,34.171,487.013,-26.687,-340.113,230.464,13.171,-181.568,-202.560,-230.255,-218.699,-191.409,-135.540,-18.134,-65.071,-134.059,-182.340,-271.463,-531.448,-916.323,-8.000,-544.798,-289.718,14.557,-366.382,101.413
71681.322,299.366,0.834,34.166,486.855,-26.527,-341.302,229.348,12.850,-181.568,-203.424,-230.151,-218.806,-190.767,-136.098,-18.030,-64.228,-133.953,-181.608,-267.806,-532.795,-919.921,-8.000,-544.798,-289.718,14.557,-366.398,101.391
71681.322,299.364,0.834,34.171,487.013,-26.687,-343.248,229.906,13.706,-180.837,-201.697,-231.189,-219.126,-191.409,-136.321,-18.447,-64.650,-134.166,-181.921,-268.642,-535.905,-917.110,-8.000,-544.798,-289.718,14.557,-366.431,101.413
71677.291,299.364,0.834,34.172,487.013,-26.527,-340.978,229.906,12.743,-181.255,-202.129,-230.982,-219.447,-191.730,-135.316,-19.177,-64.966,-134.697,-183.803,-271.567,-534.143,-919.021,-8.000,-544.798,-289.718,14.557,-366.414,101.402
71681.322,299.332,0.834,8.956,33.461,-2.994,12.670,-18.841,-25.981,-28.608,-21.919,-24.396,-21.357,-20.768,-20.655,-11.464,-6.539,-15.084,-10.560,-15.258,-19.591,-23.987,0.000,-544.798,-289.718,14.557,-366.349,101.413
71677.291,299.332,0.834,8.978,33.619,-3.474,11.912,-17.614,-26.409,-28.504,-21.487,-25.123,-21.037,-20.661,-20.431,-11.464,-6.750,-14.234,-10.873,-14.944,-19.176,-24.324,0.000,-544.798,-289.718,14.557,-366.333,101.423
71677.291,299.332,0.834,8.988,33.698,-3.154,11.696,-17.503,-25.981,-27.982,-21.811,-23.773,-21.891,-20.554,-20.208,-11.985,-6.539,-14.341,-10.978,-15.362,-19.176,-23.761,0.000,-544.798,-289.718,14.557,-366.349,101.413
71673.260,299.329,0.834,8.957,33.461,-3.314,11.912,-17.726,-25.874,-29.235,-22.027,-24.292,-21.357,-21.839,-20.655,-10.839,-7.172,-14.659,-10.769,-16.094,-19.384,-24.099,0.000,-544.798,-289.718,14.557,-366.349,101.413
71677.291,299.333,0.834,8.978,33.619,-2.994,12.237,-17.837,-25.981,-28.399,-21.919,-24.084,-21.357,-21.518,-20.208,-11.360,-6.433,-14.022,-10.455,-14.735,-19.798,-23.987,0.000,-544.798,-289.718,14.557,-366.349,101.423
71677.291,299.330,0.834,8.967,33.540,-3.314,12.237,-18.395,-26.088,-28.295,-22.027,-24.188,-21.678,-20.661,-21.659,-10.943,-6.539,-15.191,-11.083,-14.944,-19.384,-24.212,0.000,-544.798,-289.718,14.557,-366.349,101.423
71669.228,299.332,0.834,8.957,33.461,-3.634,12.020,-16.723,-26.409,-28.295,-21.271,-24.396,-21.464,-20.982,-20.878,-10.943,-6.433,-14.978,-11.187,-15.049,-19.073,-24.437,0.000,-544.798,-289.718,14.557,-366.365,101.413
71673.260,299.332,0.834,8.978,33.619,-2.994,11.696,-17.614,-26.302,-28.921,-22.027,-23.981,-21.785,-20.768,-20.766,-11.673,-6.539,-14.447,-10.664,-15.049,-19.280,-23.198,0.000,-544.798,-289.718,14.557,-366.349,101.413
71677.291,299.330,0.834,8.957,33.461,-2.994,11.479,-17.726,-26.088,-28.921,-21.919,-23.773,-21.144,-21.089,-20.875,-10.526,-7.804,-14.659,-10.560,-15.571,-19.487,-23.649,0.000,-544.798,-289.718,14.557,-366.382,101.402
71681.322,299.330,0.834,8.967,33.540,-3.314,12.345,-17.726,-26.302,-28.608,-22.675,-23.877,-21.464,-21.303,-20.986,-10.735,-6.539,-14.659,-11.083,-14.735,-20.109,-23.536,0.000,-544.798,-289.718,14.557,-366.349,101.391
71677.291,299.330,0.834,8.957,33.461,-2.994,12.129,-17.837,-26.195,-28.608,-21.703,-24.084,-21.251,-20.982,-21.209,-11.777,-6.750,-14.659,-10.873,-15.049,-19.384,-24.099,0.000,-544.798,-289.718,14.557,-366.349,101.413
71677.291,299.332,0.834,8.957,33.461,-3.154,12.345,-17.168,-26.516,-28.608,-22.135,-24.084,-21.678,-20.768,-20.763,-11.256,-6.328,-14.553,-11.605,-15.049,-19.591,-23.987,0.000,-544.798,-289.718,14.557,-366.349,101.413
71673.260,299.332,0.834,8.968,33.540,-3.154,12.020,-17.280,-25.768,-28.504,-22.135,-23.565,-21.998,-20.982,-20.986,-11.152,-6.222,-14.341,-10.560,-15.049,-19.176,-23.874,0.000,-544.798,-289.718,14.557,-366.333,101.423
71677.291,299.330,0.834,8.967,33.540,-3.154,11.912,-17.949,-25.981,-28.608,-21.919,-23.877,-21.464,-21.518,-20.428,-10.735,-6.855,-14.659,-10.978,-15.464,-19.073,-23.424,0.000,-544.798,-289.718,14.557,-366.349,101.423
71673.260,299.333,0.834,8.968,33.540,-2.994,12.345,-17.949,-26.088,-28.504,-22.459,-23.669,-21.678,-20.982,-21.544,-11.152,-6.222,-14.872,-11.292,-15.046,-20.317,-23.649,0.000,-544.798,-289.718,14.557,-366.349,101.380
71677.291,299.332,0.834,8.967,33.540,-3.154,11.262,-17.391,-26.088,-28.504,-21.811,-24.396,-21.571,-20.447,-21.768,-11.360,-6.750,-14.553,-11.083,-14.942,-19.695,-24.771,0.000,-544.798,-289.718,14.557,-366.382,101.402
71677.291,299.332,0.834,8.957,33.461,-3.154,10.938,-17.391,-26.409,-28.817,-21.703,-23.877,-22.212,-20.982,-20.986,-11.673,-6.539,-14.659,-11.396,-14.942,-20.006,-23.532,0.000,-544.798,-289.718,14.557,-366.333,101.402
71673.260,299.332,0.834,8.968,33.540,-3.154,11.912,-16.945,-25.768,-28.713,-21.919,-24.707,-22.318,-21.303,-21.209,-11.464,-7.066,-15.297,-10.769,-16.300,-19.902,-24.095,0.000,-544.798,-289.718,14.557,-366.365,101.423
71677.291,299.332,0.834,8.978,33.619,-3.154,11.479,-18.172,-25.767,-28.713,-22.135,-23.669,-20.930,-21.839,-21.098,-11.360,-7.172,-14.659,-10.873,-15.046,-20.109,-24.321,0.000,-544.798,-289.718,14.557,-366.365,101.423
71673.260,299.330,0.834,8.957,33.461,-3.154,11.696,-18.618,-26.623,-29.026,-21.919,-23.877,-21.571,-20.982,-21.544,-11.152,-6.539,-15.191,-10.978,-15.360,-19.591,-23.983,0.000,-544.798,-289.718,14.557,-366.349,101.391
71677.291,299.322,0.834,16.922,119.445,-7.636,103.202,-73.356,-101.787,-117.043,-93.938,-83.673,-76.139,-74.722,-61.964,-6.566,-3.058,-12.216,-10.560,-20.274,-28.402,-34.572,0.000,-544.798,-289.718,14.557,-366.333,101.380
71669.228,299.322,0.834,16.918,119.366,-7.797,102.769,-73.691,-102.001,-116.103,-93.290,-83.154,-75.712,-76.221,-64.643,-5.836,-3.269,-12.216,-10.873,-19.020,-29.231,-34.685,0.000,-544.798,-289.718,14.557,-366.349,101.413
71677.291,299.324,0.834,16.922,119.445,-7.797,103.852,-74.248,-101.359,-116.103,-93.398,-83.257,-75.926,-75.151,-59.842,-6.566,-2.531,-13.278,-11.083,-19.124,-28.816,-34.460,0.000,-544.798,-289.718,14.557,-366.316,101.391
71681.322,299.324,0.834,16.916,119.366,-8.117,103.852,-73.468,-102.429,-115.790,-92.642,-83.569,-75.712,-75.044,-58.949,-6.566,-2.848,-12.110,-11.501,-19.020,-28.609,-35.248,0.000,-544.798,-289.718,14.557,-366.333,101.413
71681.322,299.325,0.834,16.922,119.445,-7.476,103.311,-72.910,-101.466,-115.686,-92.534,-82.634,-75.926,-75.579,-62.634,-6.983,-2.953,-12.429,-10.769,-19.333,-28.713,-34.234,0.000,-544.798,-289.718,14.557,-366.333,101.413
71677.291,299.325,0.834,16.928,119.524,-7.797,102.228,-72.910,-101.359,-115.894,-92.750,-82.427,-75.712,-75.900,-60.736,-6.566,-3.902,-12.641,-11.187,-19.751,-28.920,-34.910,0.000,-544.798,-289.718,14.557,-366.365,101.402
71681.322,299.327,0.834,16.927,119.524,-8.117,102.986,-73.022,-101.787,-114.746,-92.858,-82.842,-75.605,-76.328,-60.624,-7.191,-3.269,-12.641,-11.292,-19.229,-29.542,-35.135,0.000,-544.798,-289.718,14.557,-366.349,101.402
71677.291,299.325,0.834,16.933,119.603,-7.797,102.119,-73.356,-101.466,-115.790,-92.318,-82.531,-75.819,-75.151,-59.508,-7.191,-3.586,-13.172,-11.187,-19.333,-28.713,-35.698,0.000,-544.798,-289.718,14.557,-366.333,101.413
71677.291,299.325,0.834,16.939,119.682,-8.277,102.986,-72.241,-101.680,-114.746,-92.318,-82.842,-75.498,-75.044,-61.741,-7.817,-3.586,-12.429,-11.605,-19.333,-29.749,-35.135,0.000,-544.798,-289.718,14.557,-366.316,101.413
71681.322,299.324,0.834,16.933,119.603,-8.117,102.986,-71.572,-101.359,-115.268,-92.426,-81.908,-76.353,-75.258,-60.066,-6.879,-3.164,-12.535,-10.769,-19.856,-28.920,-34.797,0.000,-544.798,-289.718,14.557,-366.333,101.402
71677.291,299.324,0.834,16.922,119.445,-8.117,102.336,-72.241,-100.397,-114.537,-91.778,-81.908,-75.178,-74.937,-53.479,-6.774,-3.797,-12.322,-10.873,-19.960,-28.920,-35.135,0.000,-544.798,-289.718,14.557,-366.365,101.423
71689.385,299.324,0.834,16.932,119.603,-8.117,103.852,-72.353,-100.397,-114.328,-92.102,-81.492,-74.644,-74.401,-57.163,-7.295,-2.742,-13.278,-10.873,-19.542,-29.749,-35.248,0.000,-544.798,-289.718,14.557,-366.316,101.423
71681.322,299.322,0.834,16.933,119.603,-7.797,102.986,-70.792,-100.504,-114.433,-91.023,-81.804,-74.537,-74.080,-58.615,-7.295,-3.691,-12.429,-11.396,-20.169,-29.542,-36.937,0.000,-544.798,-289.718,14.557,-366.316,101.402
71685.354,299.325,0.834,16.927,119.524,-8.277,102.553,-70.792,-100.611,-114.328,-90.915,-81.596,-74.964,-73.331,-55.824,-8.442,-4.008,-13.066,-11.814,-20.271,-29.542,-36.149,0.000,-544.798,-289.718,14.557,-366.349,101.413
71685.354,299.322,0.834,16.932,119.603,-8.437,101.903,-71.015,-99.756,-114.642,-90.807,-81.077,-74.751,-73.973,-53.926,-8.025,-4.008,-13.385,-11.187,-21.629,-30.475,-36.599,0.000,-544.798,-289.718,14.557,-366.333,101.413
71689.385,299.325,0.834,16.932,119.603,-7.797,101.903,-71.349,-99.863,-113.806,-91.347,-81.077,-74.324,-75.258,-59.620,-7.817,-4.113,-13.066,-11.814,-20.062,-30.579,-36.825,0.000,-544.798,-289.718,14.557,-366.333,101.413
71689.385,299.327,0.834,16.927,119.524,-8.277,102.228,-72.130,-99.863,-114.119,-90.807,-81.492,-74.751,-74.080,-58.391,-8.129,-3.586,-14.341,-12.442,-20.062,-30.682,-37.162,0.000,-544.798,-289.718,14.557,-366.349,101.402
71689.385,299.322,0.834,16.926,119.524,-8.117,101.036,-70.346,-99.863,-113.806,-90.915,-82.634,-74.858,-75.044,-57.945,-7.504,-3.797,-13.172,-11.919,-20.480,-29.853,-38.063,0.000,-544.798,-289.718,14.557,-366.349,101.402
71677.291,299.325,0.834,16.928,119.524,-8.277,102.228,-70.681,-99.756,-114.328,-91.562,-81.700,-76.139,-75.365,-52.586,-7.712,-4.113,-13.597,-11.292,-20.062,-30.890,-36.937,0.000,-544.798,-289.718,14.557,-366.316,101.423
