%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
72749.634,297.444,354.270,126.782,0.006,-0.004,5.000
72753.665,297.442,354.270,127.103,0.006,-0.004,5.000
72749.634,297.440,354.349,126.782,-0.010,-0.025,5.000
72745.602,297.444,354.349,127.103,0.006,-0.004,5.000
72749.634,297.442,354.349,127.103,0.006,-0.004,5.000
72745.602,297.444,354.586,127.263,-0.010,-0.015,5.000
72749.634,297.442,354.507,127.263,0.023,0.007,5.000
72749.634,297.442,354.507,127.423,-0.010,-0.015,5.000
72745.602,297.445,354.507,127.263,-0.026,0.007,5.000
72745.602,297.442,354.665,127.263,-0.010,-0.025,5.000
72737.539,297.440,354.507,127.263,0.006,-0.004,5.000
72745.602,297.444,354.823,127.743,-0.010,-0.004,5.000
72745.602,297.442,354.665,127.743,-0.010,-0.004,5.000
72741.571,297.444,354.823,127.743,-0.010,-0.004,5.000
72745.602,297.445,354.902,127.743,0.023,-0.004,5.000
72745.602,297.444,354.902,128.063,-0.010,-0.004,5.000
72749.634,297.444,354.744,128.223,-0.010,-0.004,5.000
72745.602,297.444,354.744,127.743,-0.010,-0.015,5.000
72753.665,297.447,354.902,128.383,-0.010,-0.004,5.000
72745.602,297.444,354.981,128.223,0.006,-0.015,5.000
72745.602,297.445,355.060,128.383,-0.026,-0.015,5.000
72745.602,297.444,354.823,128.063,-0.026,-0.004,5.000
72745.602,297.445,354.981,128.383,-0.010,-0.015,5.000
72757.696,297.444,354.981,128.223,-0.026,0.007,5.000
72741.571,297.445,354.823,128.223,-0.026,-0.004,5.000
72749.634,297.444,354.981,128.383,-0.010,0.007,5.000
72749.634,297.442,354.823,128.063,-0.010,-0.004,5.000
72749.634,297.447,354.902,128.223,-0.010,-0.004,5.000
72753.665,297.444,354.823,128.223,-0.010,0.007,5.000
72749.634,297.447,354.823,128.383,-0.010,0.007,5.000
72757.696,297.444,354.823,128.383,0.006,-0.015,5.000
72749.634,297.444,354.823,128.063,0.006,-0.004,5.000
72749.634,297.444,354.902,128.063,-0.010,0.007,5.000
72753.665,297.444,354.823,128.223,-0.026,0.007,5.000
72757.696,297.444,354.744,128.063,-0.026,-0.004,5.000
72749.634,297.445,354.902,127.743,0.006,-0.004,5.000
72753.665,297.442,354.665,128.063,-0.010,-0.004,5.000
72757.696,297.444,354.665,127.743,-0.026,-0.004,5.000
72753.665,297.445,354.665,127.743,0.006,-0.025,5.000
72753.665,297.440,354.586,127.903,-0.042,-0.004,5.000
72753.665,297.442,354.665,127.423,-0.010,-0.015,5.000
72757.696,297.439,354.744,127.743,-0.010,-0.015,5.000
72761.728,297.440,354.586,127.583,-0.026,0.007,5.000
72757.696,297.439,354.586,127.743,0.006,-0.015,5.000
72753.665,297.442,354.586,127.743,-0.026,-0.004,5.000
72749.634,297.440,354.665,127.583,0.006,-0.015,5.000
72753.665,297.442,354.586,127.583,-0.010,-0.004,5.000
72753.665,297.439,354.507,127.743,0.006,0.007,5.000
