%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
74257.365,297.105,364.374,127.600,-0.013,0.007,5.000
74261.396,297.103,364.453,127.440,-0.013,0.007,5.000
74265.427,297.107,364.374,127.600,0.003,-0.015,5.000
74257.365,297.105,364.374,127.600,0.003,-0.004,5.000
74261.396,297.107,364.374,127.440,-0.013,0.017,5.000
74261.396,297.105,364.453,127.760,-0.013,0.007,5.000
74265.427,297.105,364.374,127.920,-0.013,0.007,5.000
74265.427,297.108,364.532,127.760,0.019,0.017,5.000
74269.459,297.105,364.295,127.920,0.003,-0.004,5.000
74257.365,297.105,364.453,127.760,0.019,-0.004,5.000
74257.365,297.105,364.453,127.760,-0.013,-0.015,5.000
74257.365,297.103,364.453,127.600,0.003,0.007,5.000
74273.490,297.103,364.295,127.760,-0.013,-0.004,5.000
74265.427,297.103,364.295,127.760,0.003,0.007,5.000
74269.459,297.103,364.374,127.760,0.003,0.007,5.000
74265.427,297.103,364.295,128.080,-0.013,0.007,5.000
74257.365,297.100,364.374,127.920,0.019,0.007,5.000
74265.427,297.102,364.374,128.401,-0.013,-0.004,5.000
74257.365,297.102,364.453,128.401,0.019,-0.004,5.000
74265.427,297.105,364.137,128.080,-0.013,-0.004,5.000
74269.459,297.105,364.295,128.241,0.019,0.007,5.000
74265.427,297.103,364.295,128.561,-0.013,-0.004,5.000
74261.396,297.103,364.374,128.561,0.003,-0.004,5.000
74261.396,297.103,364.374,128.721,0.003,-0.004,5.000
74265.427,297.103,364.374,129.201,-0.013,0.007,5.000
74269.459,297.105,364.295,129.201,0.003,-0.004,5.000
74265.427,297.107,364.295,129.041,-0.013,0.007,5.000
74273.490,297.108,364.453,129.361,0.003,-0.004,5.000
74265.427,297.105,364.453,129.201,-0.013,0.007,5.000
74269.459,297.107,364.374,129.041,0.003,0.017,5.000
74257.365,297.103,364.453,129.521,-0.013,-0.015,5.000
74261.396,297.107,364.374,129.361,-0.030,-0.004,5.000
74257.365,297.107,364.374,129.361,0.003,0.007,5.000
74261.396,297.110,364.453,129.521,0.003,0.028,5.000
74265.427,297.110,364.532,129.841,-0.013,0.017,5.000
74269.459,297.108,364.690,129.521,-0.046,-0.004,5.000
74265.427,297.108,364.532,129.841,-0.013,0.017,5.000
74269.459,297.107,364.769,129.841,0.003,-0.004,5.000
74257.365,297.108,364.690,129.681,0.019,-0.004,5.000
74261.396,297.108,364.690,129.681,0.019,0.007,5.000
74261.396,297.105,364.611,129.841,-0.013,-0.004,5.000
74261.396,297.107,364.848,129.521,0.019,0.007,5.000
74265.427,297.107,364.611,129.521,-0.013,-0.004,5.000
74261.396,297.107,364.690,129.841,0.019,0.007,5.000
74257.365,297.105,364.769,129.841,0.019,0.007,5.000
74265.427,297.105,364.848,129.521,0.019,0.017,5.000
74261.396,297.107,364.769,129.681,-0.013,-0.004,5.000
74265.427,297.105,364.769,129.681,-0.013,-0.004,5.000
74261.396,297.103,364.690,129.681,0.003,0.007,5.000
74265.427,297.103,364.690,129.361,0.003,-0.004,5.000
74257.365,297.105,364.848,129.521,0.003,-0.004,5.000
74265.427,297.102,364.611,129.041,-0.013,-0.004,5.000
74265.427,297.102,364.690,129.041,0.003,-0.015,5.000
74261.396,297.103,364.769,128.561,0.003,-0.004,5.000
74261.396,297.100,364.769,128.721,-0.013,-0.004,5.000
74261.396,297.102,364.532,128.721,0.003,0.007,5.000
74261.396,297.105,364.690,128.721,-0.013,0.007,5.000
74261.396,297.102,364.690,129.041,-0.030,-0.004,5.000
74257.365,297.103,364.769,128.241,0.003,0.017,5.000
74261.396,297.107,364.769,128.401,-0.013,-0.004,5.000
74265.427,297.100,364.690,128.241,-0.013,0.017,5.000
74265.427,297.105,364.611,128.241,0.019,0.007,5.000
74261.396,297.102,364.611,128.241,0.003,-0.015,5.000
74261.396,297.100,364.611,128.080,-0.013,0.017,5.000
74257.365,297.102,364.690,128.080,-0.013,-0.004,5.000
74261.396,297.102,364.690,127.760,0.019,0.007,5.000
74261.396,297.103,364.848,127.920,0.019,0.007,5.000
74257.365,297.103,364.848,127.920,-0.013,-0.004,5.000
74253.333,297.105,364.690,127.440,0.003,0.007,5.000
74257.365,297.103,364.769,127.600,0.003,-0.015,5.000
74265.427,297.102,364.769,127.440,0.003,0.017,5.000
74257.365,297.103,364.769,127.280,0.003,-0.015,5.000
74261.396,297.100,364.848,127.280,0.003,-0.004,5.000
74261.396,297.103,364.769,127.120,0.003,-0.004,5.000
74269.459,297.102,364.769,127.280,0.035,0.017,5.000
74261.396,297.100,364.769,126.960,0.019,-0.004,5.000
74261.396,297.105,364.690,127.120,0.003,0.007,5.000
74265.427,297.107,364.769,127.120,0.003,0.017,5.000
74261.396,297.105,364.848,126.960,0.003,-0.015,5.000
74261.396,297.103,364.769,126.960,-0.013,0.028,5.000
74257.365,297.105,364.848,126.800,-0.013,0.007,5.000
74261.396,297.102,364.690,127.120,0.003,-0.015,5.000
74261.396,297.105,364.611,126.800,0.003,0.017,5.000
74261.396,297.102,364.690,126.960,0.019,0.007,5.000
74253.333,297.103,364.690,126.640,-0.013,-0.004,5.000
74257.365,297.102,364.690,126.800,-0.013,-0.004,5.000
74257.365,297.105,364.690,127.120,0.019,-0.004,5.000
74257.365,297.102,364.611,126.800,-0.013,-0.004,5.000
74257.365,297.102,364.611,127.280,0.003,0.007,5.000
74257.365,297.102,364.690,127.120,0.019,-0.004,5.000
74269.459,297.103,364.611,127.280,-0.013,-0.004,5.000
74261.396,297.103,364.532,127.120,0.019,-0.004,5.000
74257.365,297.107,364.611,127.280,-0.013,0.007,5.000
74253.333,297.107,364.453,127.280,0.003,-0.004,5.000
74261.396,297.103,364.453,127.440,0.003,-0.004,5.000
74257.365,297.105,364.532,127.600,0.019,-0.004,5.000
74261.396,297.107,364.532,127.600,-0.013,-0.015,5.000
74265.427,297.103,364.374,127.920,0.003,0.017,5.000
74257.365,297.103,364.374,127.760,0.019,-0.015,5.000
74265.427,297.100,364.532,127.920,0.003,-0.004,5.000
74261.396,297.102,364.295,128.080,0.019,0.007,5.000
74261.396,297.103,364.374,128.080,0.003,-0.004,5.000
74253.333,297.102,364.374,128.080,0.019,0.007,5.000
74265.427,297.105,364.453,128.401,0.019,-0.004,5.000
74257.365,297.105,364.216,128.401,0.003,0.007,5.000
74253.333,297.100,364.453,128.721,0.003,-0.004,5.000
74253.333,297.102,364.295,128.721,0.019,0.007,5.000
74265.427,297.102,364.295,128.721,-0.013,0.007,5.000
74257.365,297.105,364.295,128.721,0.003,0.007,5.000
74265.427,297.102,364.295,128.721,0.019,-0.004,5.000
74261.396,297.105,364.295,128.881,0.003,0.007,5.000
74261.396,297.103,364.295,128.881,0.003,0.007,5.000
74261.396,297.102,364.295,128.721,-0.013,0.017,5.000
74261.396,297.103,364.216,128.881,0.003,0.017,5.000
74265.427,297.102,364.295,129.041,-0.013,-0.004,5.000
74265.427,297.107,364.453,128.721,0.003,0.007,5.000
74269.459,297.102,364.295,128.721,0.019,-0.004,5.000
74265.427,297.107,364.453,128.881,0.019,-0.004,5.000
74269.459,297.107,364.216,128.881,-0.013,-0.004,5.000
74269.459,297.103,364.295,128.881,0.003,0.007,5.000
74265.427,297.103,364.453,129.201,0.035,-0.004,5.000
74269.459,297.105,364.453,129.201,0.003,0.007,5.000
74269.459,297.107,364.295,129.361,0.019,-0.015,5.000
74269.459,297.105,364.453,128.881,0.035,-0.004,5.000
74265.427,297.103,364.453,128.881,0.019,-0.004,5.000
74269.459,297.107,364.532,128.881,0.003,-0.004,5.000
74269.459,297.107,364.374,129.041,-0.013,0.007,5.000
74265.427,297.107,364.453,129.041,0.019,0.007,5.000
74265.427,297.107,364.453,128.881,0.019,-0.004,5.000
74265.427,297.107,364.453,129.041,-0.013,-0.004,5.000
74265.427,297.108,364.611,129.201,0.003,-0.004,5.000
74261.396,297.108,364.374,129.201,0.003,-0.004,5.000
74261.396,297.105,364.532,129.201,-0.030,-0.004,5.000
74269.459,297.105,364.532,128.881,0.003,-0.026,5.000
74265.427,297.107,364.453,128.721,0.019,-0.004,5.000
74265.427,297.105,364.453,129.041,-0.013,0.017,5.000
74269.459,297.107,364.374,129.361,0.003,-0.004,5.000
74269.459,297.108,364.532,129.361,0.003,0.017,5.000
74257.365,297.107,364.295,129.361,0.003,0.017,5.000
74261.396,297.107,364.374,129.361,-0.013,0.007,5.000
74265.427,297.105,364.374,129.361,-0.030,-0.004,5.000
74261.396,297.108,364.374,129.361,0.003,-0.015,5.000
74257.365,297.107,364.374,129.361,-0.013,0.007,5.000
74257.365,297.103,364.374,129.681,0.035,0.007,5.000
74265.427,297.103,364.216,130.002,-0.013,0.007,5.000
74269.459,297.100,364.295,130.322,-0.013,-0.015,5.000
74261.396,297.103,364.295,129.681,-0.030,-0.004,5.000
74257.365,297.103,364.295,130.162,0.003,-0.015,5.000
74261.396,297.103,364.216,130.162,-0.030,0.028,5.000
74261.396,297.103,364.137,130.162,0.003,-0.004,5.000
74257.365,297.102,364.216,130.162,-0.013,0.007,5.000
74261.396,297.103,364.295,130.162,0.035,-0.004,5.000
74261.396,297.103,363.979,130.322,-0.013,0.007,5.000
74261.396,297.103,364.137,130.482,-0.013,-0.004,5.000
74253.333,297.103,364.137,130.802,0.003,0.017,5.000
74261.396,297.103,364.137,130.642,-0.013,0.007,5.000
74261.396,297.103,363.979,130.482,-0.013,-0.004,5.000
74253.333,297.103,364.216,130.962,0.003,-0.004,5.000
74265.427,297.103,364.137,130.802,0.035,0.007,5.000
74261.396,297.105,363.900,130.962,-0.013,-0.004,5.000
74261.396,297.103,364.137,130.642,0.019,-0.004,5.000
74265.427,297.105,364.137,130.802,0.035,-0.004,5.000
74265.427,297.103,364.058,130.962,0.019,0.007,5.000
74257.365,297.105,363.979,130.962,0.003,0.017,5.000
74265.427,297.105,363.979,130.802,-0.013,-0.015,5.000
74257.365,297.102,363.979,130.642,0.019,0.007,5.000
74265.427,297.103,363.900,130.642,0.003,0.017,5.000
74261.396,297.103,363.979,130.482,0.003,-0.004,5.000
74265.427,297.103,363.979,130.482,0.003,-0.004,5.000
74265.427,297.107,364.058,130.162,0.003,0.007,5.000
74261.396,297.105,363.821,130.162,-0.030,0.007,5.000
74257.365,297.105,363.979,130.002,0.019,0.007,5.000
74261.396,297.105,363.979,129.841,0.003,0.017,5.000
74261.396,297.105,363.979,130.002,-0.013,-0.015,5.000
74265.427,297.105,364.058,129.521,0.003,-0.015,5.000
74265.427,297.107,364.058,129.681,-0.013,-0.004,5.000
74257.365,297.105,364.058,129.361,0.019,-0.015,5.000
74261.396,297.105,363.900,129.201,0.003,-0.004,5.000
74261.396,297.107,363.979,128.721,0.003,0.007,5.000
74261.396,297.108,364.058,128.561,0.003,-0.004,5.000
74257.365,297.107,363.979,128.561,0.003,-0.004,5.000
74261.396,297.108,363.979,128.561,-0.013,-0.004,5.000
74265.427,297.107,363.900,128.241,0.003,-0.004,5.000
74257.365,297.103,363.821,128.241,0.003,-0.015,5.000
74249.302,297.105,363.821,127.600,0.019,-0.004,5.000
74261.396,297.103,363.742,127.760,0.003,-0.004,5.000
74253.333,297.107,363.742,126.960,-0.013,0.007,5.000
74253.333,297.103,363.663,127.120,0.003,-0.004,5.000
74257.365,297.110,363.663,127.120,-0.030,0.017,5.000
74253.333,297.105,363.584,126.800,0.003,-0.004,5.000
74253.333,297.107,363.584,126.640,0.003,-0.004,5.000
74253.333,297.108,363.505,126.319,-0.013,0.017,5.000
74253.333,297.103,363.505,126.319,-0.030,-0.004,5.000
74257.365,297.105,363.505,126.480,0.003,-0.004,5.000
74249.302,297.107,363.425,126.319,0.019,0.007,5.000
74249.302,297.103,363.505,126.159,0.003,0.007,5.000
74253.333,297.105,363.425,125.999,-0.013,0.007,5.000
74253.333,297.105,363.425,125.839,0.003,-0.015,5.000
74257.365,297.103,363.188,125.519,-0.013,-0.026,5.000
74249.302,297.107,363.267,125.679,0.019,0.007,5.000
74241.239,297.107,363.188,125.679,0.003,0.017,5.000
74253.333,297.102,363.109,125.839,0.003,0.039,5.000
74249.302,297.103,363.267,125.679,0.003,-0.015,5.000
74253.333,297.107,363.030,125.839,0.003,0.017,5.000
74249.302,297.107,363.109,125.519,0.019,0.007,5.000
74261.396,297.105,363.109,125.679,0.003,0.007,5.000
74253.333,297.105,363.109,125.679,0.019,0.007,5.000
74253.333,297.103,363.030,125.359,0.019,-0.004,5.000
74249.302,297.100,363.030,125.679,0.003,0.007,5.000
74257.365,297.103,363.030,125.839,0.003,0.007,5.000
74253.333,297.105,362.951,126.159,0.003,-0.015,5.000
74257.365,297.103,363.109,125.999,0.003,0.028,5.000
74261.396,297.105,363.109,125.359,0.019,-0.004,5.000
74253.333,297.105,362.872,125.839,0.003,-0.004,5.000
74257.365,297.103,363.030,125.679,0.019,-0.004,5.000
74253.333,297.103,363.030,125.679,0.003,-0.015,5.000
74261.396,297.105,363.030,125.519,0.019,0.007,5.000
74257.365,297.103,363.030,125.679,0.003,-0.004,5.000
74253.333,297.105,363.188,125.839,0.003,-0.004,5.000
74253.333,297.105,363.188,125.519,-0.030,0.007,5.000
74253.333,297.103,363.030,125.679,0.019,0.007,5.000
74249.302,297.105,363.030,125.519,0.019,0.017,5.000
74261.396,297.103,363.188,125.359,0.003,-0.004,5.000
74253.333,297.103,363.346,125.679,0.035,0.007,5.000
74257.365,297.102,363.188,125.519,-0.013,0.007,5.000
74253.333,297.100,363.188,125.359,0.019,0.017,5.000
74257.365,297.103,363.267,125.199,-0.013,0.017,5.000
74257.365,297.103,363.267,125.199,-0.013,0.017,5.000
74261.396,297.103,363.267,125.039,0.003,-0.015,5.000
