%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
72443.250,298.605,0.845,9.169,35.524,-3.218,-54.839,-33.574,-46.226,-57.549,-58.308,-66.491,-64.862,-62.988,-58.961,-60.695,-60.364,-69.507,-65.785,-66.372,-66.663,-67.716,-10.000,-544.798,-289.718,14.557,-368.569,101.434
72447.281,298.609,0.845,9.148,35.366,-3.058,-55.272,-32.124,-46.333,-57.026,-57.984,-66.491,-64.541,-62.881,-58.850,-61.529,-60.892,-69.932,-66.099,-66.372,-66.559,-68.392,-10.000,-544.798,-289.718,14.557,-368.552,101.423
72443.250,298.608,0.845,9.169,35.524,-3.218,-56.029,-32.013,-46.654,-57.026,-57.228,-66.076,-64.969,-62.559,-58.626,-60.382,-60.892,-70.145,-66.308,-66.581,-66.870,-68.956,-10.000,-544.798,-289.718,14.557,-368.552,101.423
72443.250,298.608,0.845,9.148,35.366,-3.218,-56.245,-32.347,-46.440,-56.713,-57.552,-66.388,-64.755,-62.881,-57.845,-60.069,-60.470,-70.782,-66.622,-67.418,-67.181,-69.744,-10.000,-544.798,-289.718,14.557,-368.520,101.413
72443.250,298.608,0.845,9.138,35.287,-3.058,-56.678,-31.455,-46.226,-56.609,-57.660,-65.660,-64.327,-62.559,-57.510,-60.069,-60.575,-70.570,-66.726,-68.567,-68.114,-71.096,-10.000,-544.798,-289.718,14.557,-368.552,101.445
72443.250,298.606,0.845,9.158,35.445,-3.058,-57.760,-31.678,-46.119,-56.922,-57.228,-65.349,-64.541,-62.773,-58.180,-60.277,-61.842,-70.676,-67.354,-68.463,-68.218,-70.984,-10.000,-544.798,-289.718,14.557,-368.569,101.423
72439.219,298.608,0.845,9.138,35.287,-3.058,-57.976,-31.789,-45.798,-56.713,-57.552,-65.245,-64.221,-62.773,-58.180,-60.695,-61.736,-70.676,-66.936,-69.926,-69.566,-71.660,-10.000,-544.798,-289.718,14.557,-368.552,101.434
72447.281,298.606,0.845,9.158,35.445,-2.898,-58.950,-31.455,-45.370,-56.609,-57.228,-65.660,-65.396,-62.881,-58.068,-62.259,-61.314,-71.208,-67.354,-71.494,-69.669,-72.449,-10.000,-544.798,-289.718,14.557,-368.520,101.423
72443.250,298.611,0.845,9.158,35.445,-3.058,-59.599,-31.343,-45.049,-57.653,-57.120,-65.453,-65.717,-62.773,-57.063,-62.363,-60.259,-72.164,-68.609,-71.599,-70.810,-71.998,-10.000,-544.798,-289.718,14.557,-368.536,101.445
72443.250,298.609,0.845,9.148,35.366,-3.058,-60.031,-31.901,-45.263,-56.922,-57.444,-65.037,-64.541,-62.666,-57.510,-61.842,-59.836,-73.227,-69.446,-72.330,-70.706,-72.561,-10.000,-544.798,-289.718,14.557,-368.536,101.423
72431.156,298.613,0.845,17.079,123.247,-8.181,-136.720,-86.654,-138.979,-184.135,-189.825,-204.015,-201.927,-196.998,-184.253,-203.671,-204.836,-215.854,-211.788,-213.123,-209.215,-209.571,-10.000,-544.798,-289.718,14.557,-368.536,101.423
72435.187,298.611,0.845,17.057,122.931,-8.341,-134.881,-86.877,-138.337,-184.657,-190.473,-204.015,-202.675,-198.069,-184.812,-201.689,-199.876,-214.579,-210.533,-210.824,-207.971,-206.867,-10.000,-544.798,-289.718,14.557,-368.552,101.434
72431.156,298.611,0.845,17.079,123.247,-8.501,-133.258,-87.769,-138.358,-185.388,-190.473,-204.119,-203.210,-199.033,-185.817,-196.579,-199.243,-212.347,-208.441,-210.928,-207.245,-205.064,-10.000,-544.798,-289.718,14.557,-368.585,101.423
72423.093,298.609,0.845,17.075,123.168,-8.341,-131.744,-87.881,-138.679,-185.284,-191.661,-203.808,-204.278,-198.926,-184.477,-195.745,-199.665,-213.091,-208.860,-210.301,-206.830,-206.416,-10.000,-544.798,-289.718,14.557,-368.552,101.423
72431.156,298.609,0.845,17.079,123.247,-8.181,-132.501,-88.216,-138.893,-185.806,-190.689,-204.015,-203.210,-198.390,-182.802,-196.684,-200.510,-214.366,-208.128,-210.092,-207.971,-206.867,-10.000,-544.798,-289.718,14.557,-368.552,101.434
72435.187,298.611,0.845,17.073,123.168,-8.181,-133.258,-88.662,-138.893,-185.493,-190.797,-204.015,-202.889,-198.819,-183.360,-197.101,-202.093,-212.985,-208.755,-212.600,-207.452,-207.430,-10.000,-544.798,-289.718,14.557,-368.520,101.434
72431.156,298.608,0.845,17.079,123.247,-8.341,-132.718,-88.327,-139.000,-185.284,-191.661,-204.535,-202.920,-199.461,-184.588,-199.291,-201.882,-214.473,-210.010,-211.242,-207.038,-206.980,-10.000,-544.798,-289.718,14.557,-368.552,101.434
72431.156,298.609,0.845,17.074,123.168,-8.341,-132.177,-89.554,-139.535,-185.910,-192.093,-204.846,-203.455,-200.211,-185.817,-197.518,-201.776,-215.748,-208.546,-211.137,-207.971,-207.768,-10.000,-544.798,-289.718,14.557,-368.552,101.423
72435.187,298.611,0.845,17.068,123.089,-8.341,-132.285,-90.000,-140.177,-186.328,-192.849,-205.470,-204.416,-199.997,-186.234,-195.536,-204.520,-214.579,-208.546,-210.824,-208.697,-210.360,-10.000,-544.798,-289.718,14.557,-368.536,101.434
72431.156,298.613,0.845,17.074,123.168,-8.181,-133.150,-90.669,-140.498,-186.433,-192.633,-205.781,-204.523,-200.104,-185.229,-197.622,-202.093,-214.579,-209.383,-212.496,-209.837,-212.275,-10.000,-544.798,-289.718,14.557,-368.552,101.445
72431.156,298.613,0.845,17.057,122.931,-8.181,-135.205,-90.892,-141.033,-187.268,-192.849,-206.197,-205.057,-199.997,-187.350,-197.101,-201.143,-215.217,-211.684,-214.064,-209.319,-212.163,-10.000,-544.798,-289.718,14.557,-368.503,101.434
72431.156,298.606,0.845,17.079,123.247,-8.021,-134.340,-89.888,-141.568,-187.581,-193.604,-207.235,-205.805,-201.175,-189.248,-194.389,-200.299,-215.536,-212.520,-213.018,-209.630,-212.050,-10.000,-544.798,-289.718,14.557,-368.552,101.445
72431.156,298.606,0.845,17.057,122.931,-8.021,-134.340,-90.111,-141.675,-188.104,-193.496,-207.651,-205.592,-200.640,-186.122,-195.119,-201.671,-215.323,-212.730,-212.914,-209.733,-213.064,-10.000,-544.798,-289.718,14.557,-368.569,101.445
72431.156,298.609,0.845,17.068,123.089,-8.021,-134.881,-89.888,-141.889,-187.581,-192.849,-205.885,-205.164,-200.640,-183.889,-195.328,-202.832,-213.198,-212.416,-213.123,-210.355,-213.965,-10.000,-544.798,-289.718,14.557,-368.520,101.413
72435.187,298.609,0.845,17.073,123.168,-7.700,-135.314,-89.331,-140.712,-186.955,-192.741,-205.470,-204.416,-199.783,-183.778,-198.352,-200.721,-212.135,-212.312,-212.914,-209.734,-212.726,-10.000,-544.798,-289.718,14.557,-368.536,101.413
72435.187,298.609,0.845,17.079,123.247,-7.861,-134.989,-88.773,-140.177,-186.850,-192.633,-204.742,-205.164,-200.211,-184.001,-200.438,-198.927,-213.836,-210.952,-212.287,-209.216,-211.600,-10.000,-544.798,-289.718,14.557,-368.536,101.434
72435.187,298.608,0.845,17.062,123.010,-8.021,-135.422,-88.885,-140.284,-187.268,-192.525,-205.158,-205.378,-199.890,-184.671,-198.769,-199.772,-212.135,-209.383,-213.019,-209.527,-210.586,-10.000,-544.798,-289.718,14.557,-368.536,101.423
72435.187,298.606,0.845,17.062,123.010,-8.021,-135.205,-88.676,-139.856,-187.268,-192.201,-205.366,-204.309,-199.247,-184.001,-198.352,-196.711,-213.623,-209.802,-213.123,-209.319,-210.811,-10.000,-544.798,-289.718,14.557,-368.552,101.445
72431.156,298.608,0.845,17.063,123.010,-7.861,-134.989,-88.453,-140.070,-186.955,-191.877,-204.846,-204.096,-199.033,-184.001,-195.536,-199.455,-213.729,-210.534,-213.542,-210.460,-211.036,-10.000,-544.798,-289.718,14.557,-368.536,101.423
72439.219,298.605,0.845,17.062,123.010,-8.021,-135.205,-88.676,-139.428,-186.432,-192.309,-204.535,-203.882,-199.247,-183.443,-195.432,-200.405,-213.729,-210.115,-213.437,-210.149,-211.374,-10.000,-544.798,-289.718,14.557,-368.536,101.445
72431.156,298.618,0.845,33.894,485.362,-26.111,-581.908,-277.026,-484.768,-678.783,-706.911,-743.805,-741.072,-721.095,-658.065,-621.327,-715.153,-882.262,-940.430,-945.536,-937.274,-940.010,-10.000,-544.798,-289.718,14.557,-368.520,101.434
72439.219,298.618,0.845,33.892,485.362,-25.951,-594.781,-275.799,-484.126,-678.992,-707.019,-742.768,-740.539,-720.132,-652.593,-607.246,-718.420,-880.246,-955.053,-958.691,-955.702,-965.325,-10.000,-544.798,-289.718,14.557,-368.520,101.434
72435.187,298.618,0.845,33.896,485.441,-26.431,-620.637,-275.465,-483.131,-678.574,-707.450,-743.079,-740.965,-720.132,-656.501,-600.675,-710.832,-887.250,-947.011,-963.598,-968.849,-979.164,-10.000,-544.798,-289.718,14.557,-368.536,101.434
72431.156,298.616,0.845,33.894,485.362,-26.431,-629.724,-275.130,-483.024,-678.678,-707.343,-743.598,-740.965,-720.667,-658.400,-606.307,-704.930,-876.425,-944.086,-968.087,-967.296,-975.788,-10.000,-544.798,-289.718,14.557,-368.503,101.434
72439.219,298.616,0.845,33.895,485.441,-26.271,-623.990,-274.907,-482.917,-679.096,-708.205,-744.013,-741.819,-721.522,-657.841,-592.122,-724.849,-886.082,-946.279,-972.785,-969.160,-980.964,-10.000,-544.798,-289.718,14.557,-368.552,101.413
72431.156,298.618,0.845,33.899,485.520,-26.111,-626.587,-274.684,-482.703,-677.947,-707.127,-743.286,-740.539,-720.560,-656.166,-596.920,-719.685,-888.842,-949.726,-972.055,-976.510,-982.089,-10.000,-544.798,-289.718,14.557,-368.520,101.434
72431.156,298.616,0.845,33.897,485.441,-25.951,-626.911,-275.241,-483.024,-678.156,-707.450,-743.804,-740.866,-721.308,-657.841,-598.798,-703.454,-888.735,-952.546,-964.955,-969.160,-974.663,-10.000,-544.798,-289.718,14.557,-368.552,101.445
72443.250,298.618,0.845,33.894,485.441,-26.271,-621.178,-274.795,-482.917,-678.051,-708.097,-743.804,-740.866,-721.415,-658.735,-594.730,-716.523,-871.650,-950.457,-970.489,-975.682,-979.614,-10.000,-544.798,-289.718,14.557,-368.536,101.434
72443.250,298.616,0.845,33.896,485.520,-26.271,-623.990,-273.457,-481.418,-676.902,-706.911,-742.871,-739.692,-719.917,-656.392,-603.596,-702.400,-910.384,-953.382,-972.368,-973.611,-972.751,-10.000,-544.798,-289.718,14.557,-368.520,101.423
72443.250,298.618,0.845,33.894,485.441,-26.591,-618.365,-272.007,-480.134,-675.753,-704.646,-741.522,-738.198,-716.602,-649.133,-572.532,-750.565,-910.915,-949.831,-965.060,-965.743,-962.737,-10.000,-544.798,-289.718,14.557,-368.536,101.423
72439.219,298.619,0.845,33.903,485.678,-26.271,-611.766,-270.781,-479.385,-674.187,-703.352,-739.654,-736.491,-714.998,-648.240,-593.389,-749.408,-910.384,-942.101,-961.614,-959.221,-950.361,-10.000,-544.798,-289.718,14.557,-368.503,101.423
72439.219,298.618,0.845,33.900,485.599,-26.271,-604.518,-269.442,-478.529,-673.247,-701.950,-739.135,-735.211,-713.608,-649.021,-611.535,-759.947,-912.084,-939.281,-953.367,-952.699,-941.360,-10.000,-544.798,-289.718,14.557,-368.520,101.423
72443.250,298.619,0.845,33.902,485.678,-26.111,-594.349,-269.442,-479.385,-672.933,-702.166,-738.513,-735.318,-714.784,-650.920,-624.675,-760.263,-900.623,-935.419,-943.239,-941.622,-928.308,-10.000,-544.798,-289.718,14.557,-368.536,101.445
72443.250,298.616,0.845,33.899,485.599,-26.111,-585.153,-271.561,-479.492,-673.978,-702.813,-739.550,-737.451,-717.351,-655.610,-623.319,-762.160,-900.305,-925.391,-934.994,-928.164,-910.981,-10.000,-544.798,-289.718,14.557,-368.520,101.445
72443.250,298.618,0.845,33.899,485.599,-26.431,-577.905,-273.792,-481.097,-675.858,-704.538,-740.795,-738.305,-718.313,-656.392,-653.250,-766.481,-894.893,-915.991,-928.938,-926.200,-907.719,-10.000,-544.798,-289.718,14.557,-368.536,101.423
72443.250,298.618,0.845,33.902,485.678,-26.111,-574.768,-276.134,-482.917,-678.573,-706.803,-742.456,-740.759,-721.736,-660.188,-657.317,-761.317,-900.942,-908.575,-932.592,-932.722,-920.322,-10.000,-544.798,-289.718,14.557,-368.536,101.434
72447.281,298.618,0.845,33.896,485.520,-26.271,-576.282,-278.587,-484.843,-680.036,-708.097,-744.219,-741.613,-722.591,-660.635,-660.862,-768.800,-870.591,-925.078,-946.060,-942.557,-937.536,-10.000,-544.798,-289.718,14.557,-368.552,101.434
72443.250,298.614,0.845,33.899,485.599,-26.111,-587.209,-278.699,-485.592,-680.662,-709.284,-745.672,-743.427,-725.906,-667.223,-634.582,-747.194,-884.281,-925.287,-951.802,-943.695,-941.137,-10.000,-544.798,-289.718,14.557,-368.520,101.445
72447.281,298.616,0.845,33.896,485.520,-26.111,-589.156,-282.267,-487.517,-683.378,-711.333,-747.747,-745.134,-727.511,-664.990,-619.878,-757.733,-883.431,-923.198,-947.835,-948.768,-943.950,-10.000,-544.798,-289.718,14.557,-368.520,101.445
72447.281,298.621,0.845,33.901,485.678,-25.951,-587.858,-281.821,-488.587,-682.959,-711.656,-747.125,-744.173,-725.479,-662.087,-620.504,-754.150,-891.178,-927.585,-951.176,-950.631,-949.238,-10.000,-544.798,-289.718,14.557,-368.536,101.423
72419.062,298.676,0.845,9.120,35.129,-2.738,-33.753,-51.524,-62.482,-67.889,-64.139,-67.635,-62.074,-61.167,-61.195,-49.126,-46.223,-55.053,-52.293,-58.010,-63.241,-69.632,-2.000,-544.798,-289.718,14.557,-368.422,101.434
72415.030,298.676,0.845,9.120,35.129,-3.058,-33.644,-52.305,-62.589,-68.411,-64.463,-66.388,-61.860,-60.738,-60.413,-50.274,-46.012,-55.159,-52.921,-57.697,-63.760,-70.195,-2.000,-544.798,-289.718,14.557,-368.438,101.423
72410.999,298.676,0.845,9.131,35.208,-2.898,-33.861,-52.639,-62.589,-68.620,-63.923,-66.596,-61.860,-60.524,-61.195,-49.752,-45.801,-55.584,-53.130,-58.010,-64.175,-69.857,-2.000,-544.798,-289.718,14.557,-368.422,101.434
72410.999,298.676,0.845,9.131,35.208,-3.058,-33.861,-52.305,-63.017,-68.515,-63.923,-66.699,-62.181,-59.988,-60.413,-50.274,-45.801,-56.116,-52.607,-58.010,-64.071,-69.632,-2.000,-544.798,-289.718,14.557,-368.454,101.445
72419.062,298.676,0.845,9.110,35.050,-2.898,-33.861,-51.301,-62.482,-68.515,-63.265,-67.219,-61.754,-60.524,-61.753,-49.752,-45.695,-55.372,-52.712,-57.906,-63.552,-69.857,-2.000,-544.798,-289.718,14.557,-368.438,101.434
72415.030,298.677,0.845,9.120,35.129,-3.058,-34.185,-50.967,-63.873,-68.098,-63.697,-66.907,-62.074,-60.203,-60.301,-51.004,-45.695,-54.947,-52.921,-57.906,-63.138,-70.420,-2.000,-544.798,-289.718,14.557,-368.422,101.434
72415.030,298.674,0.845,9.100,34.971,-3.218,-34.294,-51.190,-63.659,-68.411,-63.805,-66.907,-61.967,-60.845,-60.748,-50.274,-45.801,-54.415,-53.339,-58.010,-63.863,-70.646,-2.000,-544.798,-289.718,14.557,-368.422,101.434
72427.124,298.677,0.845,9.120,35.129,-3.378,-34.077,-51.524,-62.910,-68.620,-63.913,-66.492,-62.074,-60.524,-59.743,-51.004,-45.801,-54.734,-53.235,-58.115,-63.449,-69.744,-2.000,-544.798,-289.718,14.557,-368.438,101.434
72419.062,298.677,0.845,9.130,35.208,-3.058,-33.753,-51.301,-62.589,-68.515,-63.913,-66.284,-62.608,-60.524,-60.190,-49.961,-46.012,-55.053,-52.607,-57.906,-62.827,-69.519,-2.000,-544.798,-289.718,14.557,-368.438,101.434
72415.030,298.679,0.845,9.120,35.129,-3.378,-33.969,-51.524,-62.696,-69.560,-63.481,-66.492,-62.715,-60.310,-59.631,-49.953,-45.379,-54.734,-52.503,-57.801,-63.552,-69.519,-2.000,-544.798,-289.718,14.557,-368.422,101.434
72419.062,298.679,0.845,9.130,35.208,-3.218,-34.510,-51.747,-62.375,-68.515,-63.481,-66.388,-62.074,-59.881,-59.631,-48.910,-46.012,-54.947,-52.293,-58.429,-63.760,-69.181,-2.000,-544.798,-289.718,14.557,-368.438,101.445
72419.062,298.676,0.845,9.120,35.129,-3.218,-33.969,-51.636,-62.910,-68.411,-64.021,-66.076,-61.754,-60.738,-59.631,-49.745,-46.645,-54.522,-52.607,-57.906,-63.552,-69.406,-2.000,-544.798,-289.718,14.557,-368.422,101.423
72427.124,298.679,0.845,9.150,35.366,-3.218,-33.212,-51.970,-62.482,-68.098,-64.345,-65.972,-61.326,-61.167,-60.078,-49.745,-45.906,-54.841,-52.189,-57.070,-63.552,-69.294,-2.000,-544.798,-289.718,14.557,-368.422,101.434
72419.062,298.676,0.845,9.110,35.050,-3.378,-33.212,-51.859,-62.696,-68.202,-64.021,-66.699,-61.647,-60.631,-59.520,-49.640,-45.590,-55.266,-52.294,-56.965,-63.656,-69.632,-2.000,-544.798,-289.718,14.557,-368.454,101.423
72423.093,298.676,0.845,9.120,35.129,-3.058,-33.212,-52.193,-62.375,-68.202,-63.697,-66.699,-61.647,-60.203,-60.301,-49.953,-45.273,-55.266,-52.398,-57.697,-63.864,-69.068,-2.000,-544.798,-289.718,14.557,-368.422,101.423
72419.062,298.677,0.845,9.130,35.208,-3.058,-33.753,-51.747,-62.910,-68.098,-63.481,-66.596,-62.181,-60.417,-60.860,-49.849,-45.801,-55.266,-52.503,-57.488,-63.034,-69.519,-2.000,-544.798,-289.718,14.557,-368.422,101.445
72423.093,298.680,0.845,9.120,35.129,-3.378,-33.639,-51.190,-62.803,-67.993,-63.481,-66.803,-61.433,-59.989,-60.525,-50.162,-45.484,-54.416,-51.875,-57.488,-63.242,-69.181,-2.000,-544.798,-289.718,14.557,-368.438,101.423
72427.124,298.677,0.845,9.140,35.287,-2.898,-33.315,-50.632,-63.124,-68.411,-63.697,-67.219,-61.860,-60.203,-59.855,-49.432,-45.379,-54.203,-52.503,-57.697,-63.034,-70.195,-2.000,-544.798,-289.718,14.557,-368.422,101.423
72427.124,298.676,0.845,9.150,35.366,-3.218,-33.315,-50.855,-63.231,-67.993,-63.805,-66.284,-61.860,-59.989,-58.626,-49.953,-45.273,-53.990,-52.607,-57.593,-62.723,-69.181,-2.000,-544.798,-289.718,14.557,-368.422,101.423
72423.093,298.679,0.845,9.151,35.366,-3.218,-33.207,-51.078,-61.947,-68.620,-63.697,-66.388,-61.647,-60.203,-59.631,-50.475,-45.906,-54.734,-53.130,-57.906,-63.138,-69.519,-2.000,-544.798,-289.718,14.557,-368.454,101.434
72419.062,298.700,0.845,17.072,123.089,-8.341,-50.729,-166.283,-205.634,-230.509,-215.599,-208.483,-195.304,-193.677,-194.639,-142.455,-141.940,-154.319,-155.730,-169.119,-186.614,-201.572,-2.000,-544.798,-289.718,14.557,-368.340,101.434
72419.062,298.700,0.845,17.067,123.010,-8.021,-50.729,-166.952,-205.527,-230.509,-215.383,-208.067,-195.304,-193.356,-194.751,-142.455,-141.307,-154.000,-155.939,-168.492,-186.096,-202.135,-2.000,-544.798,-289.718,14.557,-368.340,101.423
72419.062,298.701,0.845,17.067,123.010,-8.021,-50.945,-166.952,-206.168,-230.404,-216.030,-208.067,-194.983,-192.820,-194.304,-143.394,-140.990,-154.106,-155.939,-168.283,-187.547,-202.586,-2.000,-544.798,-289.718,14.557,-368.324,101.445
72415.030,298.701,0.845,17.073,123.089,-8.341,-50.945,-166.952,-205.419,-230.508,-215.383,-208.586,-194.983,-192.070,-194.751,-143.394,-140.885,-155.488,-156.357,-168.596,-187.547,-202.248,-2.000,-544.798,-289.718,14.557,-368.340,101.455
72419.062,298.700,0.845,17.067,123.010,-8.181,-51.054,-166.060,-205.526,-230.299,-214.411,-208.483,-194.770,-192.178,-195.644,-142.559,-141.201,-154.319,-156.044,-168.492,-186.407,-202.586,-2.000,-544.798,-289.718,14.557,-368.340,101.423
72423.093,298.700,0.845,17.083,123.247,-8.181,-51.054,-165.279,-205.633,-230.299,-214.303,-208.067,-194.663,-192.178,-193.187,-142.977,-140.885,-153.894,-155.521,-168.910,-186.511,-202.473,-2.000,-544.798,-289.718,14.557,-368.340,101.434
72415.030,298.700,0.845,17.078,123.168,-8.341,-50.729,-165.168,-206.061,-230.091,-214.411,-207.755,-195.090,-191.856,-190.842,-142.768,-141.307,-154.000,-156.148,-168.805,-186.303,-202.924,-2.000,-544.798,-289.718,14.557,-368.324,101.434
72419.062,298.697,0.845,17.083,123.247,-8.181,-50.405,-165.168,-205.205,-229.464,-213.871,-206.613,-194.663,-191.428,-190.954,-143.185,-140.568,-153.468,-156.148,-168.596,-185.889,-202.135,-2.000,-544.798,-289.718,14.557,-368.356,101.423
72423.093,298.700,0.845,17.077,123.168,-8.181,-50.945,-164.610,-204.136,-229.673,-213.763,-206.093,-194.983,-191.749,-191.848,-143.185,-140.568,-153.681,-155.207,-168.178,-186.822,-201.684,-2.000,-544.798,-289.718,14.557,-368.307,101.445
72415.030,298.700,0.845,17.084,123.247,-8.341,-50.837,-164.833,-204.029,-229.882,-213.656,-205.886,-194.876,-191.213,-193.858,-142.373,-140.463,-153.362,-155.207,-169.119,-185.992,-201.121,-2.000,-544.798,-289.718,14.557,-368.307,101.434
72415.030,298.700,0.845,17.095,123.405,-8.501,-51.270,-164.498,-204.136,-229.568,-213.008,-206.093,-194.129,-191.749,-192.741,-141.643,-140.991,-152.937,-154.789,-168.910,-185.578,-200.670,-2.000,-544.798,-289.718,14.557,-368.324,101.445
72415.030,298.698,0.845,17.095,123.405,-8.181,-50.513,-164.275,-203.815,-229.046,-213.548,-206.301,-193.915,-191.856,-190.955,-141.538,-141.096,-153.681,-154.998,-168.074,-186.303,-201.008,-2.000,-544.798,-289.718,14.557,-368.340,101.455
72415.030,298.697,0.845,17.078,123.168,-8.341,-50.513,-164.944,-204.136,-228.733,-213.656,-206.301,-193.701,-192.606,-194.305,-141.643,-140.358,-153.575,-155.208,-168.178,-186.407,-201.459,-2.000,-544.798,-289.718,14.557,-368.324,101.423
72427.124,298.697,0.845,17.088,123.326,-8.181,-50.513,-165.279,-204.563,-229.046,-214.627,-207.132,-194.235,-192.606,-194.081,-141.955,-140.252,-153.788,-155.521,-168.074,-187.029,-202.248,-2.000,-544.798,-289.718,14.557,-368.340,101.434
72419.062,298.695,0.845,17.094,123.405,-8.181,-51.054,-165.614,-204.670,-229.359,-213.979,-206.924,-194.983,-192.178,-194.305,-142.373,-140.147,-154.107,-155.940,-168.074,-186.615,-202.248,-2.000,-544.798,-289.718,14.557,-368.340,101.423
72419.062,298.695,0.845,17.089,123.326,-8.181,-51.703,-165.056,-205.205,-229.359,-214.303,-207.444,-194.556,-192.713,-195.310,-142.790,-141.202,-154.532,-155.835,-168.283,-186.926,-202.812,-2.000,-544.798,-289.718,14.557,-368.307,101.423
72419.062,298.695,0.845,17.089,123.326,-8.181,-51.919,-165.279,-205.205,-230.091,-213.979,-208.379,-194.876,-191.856,-193.635,-143.103,-141.096,-154.425,-156.463,-169.328,-187.444,-203.375,-2.000,-544.798,-289.718,14.557,-368.340,101.445
