%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
72233.619,296.902,0.848,9.722,40.056,-2.954,-10.271,12.729,-3.528,-17.851,-20.08,-28.233,-28.94,-28.69,-24.224,-25.847,-20.671,-28.571,-22.584,-23.615,-24.463,-25.109,-12,-544.798,-289.718,14.557,-369.303,101.402
72237.65,296.9,0.848,9.712,39.977,-3.274,-10.054,12.841,-2.78,-18.791,-19.864,-28.648,-29.153,-29.226,-25.228,-24.909,-21.304,-28.784,-22.897,-24.66,-23.53,-25.334,-12,-544.798,-289.718,14.557,-369.319,101.402
72233.619,296.903,0.848,9.732,40.135,-3.274,-10.379,12.618,-3.208,-17.747,-19.972,-28.648,-29.153,-29.011,-24.782,-24.492,-20.566,-29.315,-23.106,-23.092,-24.671,-25.785,-12,-544.798,-289.718,14.557,-369.287,101.413
72233.619,296.903,0.848,9.722,40.056,-3.754,-9.838,11.613,-2.352,-17.747,-19.756,-29.063,-28.619,-28.155,-24.894,-24.388,-20.882,-28.996,-22.479,-23.51,-24.049,-26.01,-12,-544.798,-289.718,14.557,-369.303,101.413
72229.588,296.903,0.848,9.703,39.898,-3.274,-10.811,12.953,-3.421,-17.747,-20.08,-28.337,-28.619,-28.797,-23.777,-24.284,-20.671,-28.253,-23.525,-24.033,-24.567,-26.122,-12,-544.798,-289.718,14.557,-369.287,101.402
72233.619,296.903,0.848,9.741,40.214,-3.434,-10.054,12.618,-2.566,-18.269,-19.864,-28.025,-29.153,-28.262,-23.666,-23.658,-20.566,-28.996,-23.106,-24.764,-24.982,-26.235,-12,-544.798,-289.718,14.557,-369.287,101.413
72233.619,296.971,0.847,17.074,123.511,-8.237,-4.541,52.928,2.677,-47.187,-56.247,-71.101,-73.684,-72.261,-60.29,-69.516,-65.388,-76.261,-70.249,-70.635,-70.902,-72.85,-12,-544.798,-289.718,14.557,-369.287,101.413
72221.525,296.973,0.847,17.081,123.59,-8.077,-4.108,53.932,2.141,-47.187,-56.031,-72.243,-73.791,-72.903,-60.625,-68.578,-65.81,-74.88,-70.772,-70.426,-71.005,-73.187,-12,-544.798,-289.718,14.557,-369.303,101.402
72229.588,296.971,0.847,17.074,123.511,-7.917,-3.568,53.597,2.784,-48.126,-56.462,-71.932,-74.752,-73.118,-60.513,-68.369,-66.338,-75.092,-69.831,-69.381,-69.761,-71.386,-12,-544.798,-289.718,14.557,-369.303,101.413
72225.556,296.973,0.847,17.075,123.511,-7.917,-3.351,52.369,1.82,-48.439,-56.894,-71.413,-74.111,-73.653,-60.067,-68.161,-66.759,-74.242,-68.472,-68.441,-69.036,-70.372,-12,-544.798,-289.718,14.557,-369.287,101.413
72233.619,296.971,0.847,17.074,123.511,-8.077,-1.081,52.034,1.713,-48.335,-57.11,-72.243,-74.431,-74.081,-61.071,-69.203,-65.705,-73.287,-67.636,-66.769,-68.31,-68.121,-12,-544.798,-289.718,14.557,-369.303,101.402
72229.588,296.971,0.847,17.069,123.432,-8.077,0.216,51.811,0.964,-48.439,-56.894,-73.177,-75.286,-73.546,-62.188,-69.099,-63.912,-72.649,-66.277,-66.351,-66.652,-67.558,-12,-544.798,-289.718,14.557,-369.287,101.413
72225.556,296.974,0.847,17.064,123.353,-8.397,0.974,52.258,1.071,-49.065,-57.218,-72.451,-74.859,-73.974,-60.067,-68.161,-63.279,-71.906,-66.068,-65.62,-65.719,-65.531,-12,-544.798,-289.718,14.557,-369.287,101.423
72221.525,296.969,0.847,17.07,123.432,-8.237,2.274,52.593,1.178,-49.379,-57.542,-72.555,-75.072,-73.546,-60.29,-66.806,-64.439,-72.012,-65.127,-66.142,-65.408,-65.756,-12,-544.798,-289.718,14.557,-369.303,101.402
72229.588,296.973,0.847,17.069,123.432,-8.077,2.599,52.034,0.749,-48.857,-57.542,-73.074,-74.325,-73.974,-60.169,-68.057,-63.279,-71.481,-66.172,-65.515,-65.822,-65.193,-12,-544.798,-289.718,14.557,-369.303,101.38
72225.556,296.971,0.847,17.059,123.274,-8.077,3.248,50.583,1.178,-48.857,-57.65,-73.177,-74.752,-73.332,-61.397,-65.868,-61.17,-72.224,-64.604,-64.993,-65.408,-65.08,-12,-544.798,-289.718,14.557,-369.303,101.423
72225.556,296.973,0.847,17.07,123.432,-7.917,3.79,52.146,0.535,-49.17,-57.218,-73.385,-74.859,-73.76,-59.946,-63.888,-62.752,-69.888,-65.336,-66.351,-64.682,-65.531,-12,-544.798,-289.718,14.557,-369.303,101.402
72221.525,296.973,0.847,17.065,123.353,-8.077,3.248,51.699,1.071,-49.17,-57.542,-72.243,-75.606,-73.653,-59.164,-66.806,-61.908,-69.676,-64.918,-65.097,-65.926,-66.657,-12,-544.798,-289.718,14.557,-369.303,101.423
72229.588,296.971,0.847,17.069,123.432,-7.917,1.299,51.699,0.428,-49.483,-57.866,-73.385,-74.538,-73.974,-59.834,-65.451,-62.119,-69.782,-64.928,-66.142,-66.444,-67.558,-12,-544.798,-289.718,14.557,-369.303,101.413
72221.525,296.973,0.847,17.07,123.432,-8.237,1.299,51.364,0.857,-48.857,-57.974,-72.451,-74.752,-73.974,-59.946,-65.555,-61.065,-70.313,-66.078,-65.411,-66.963,-67.895,-12,-544.798,-289.718,14.557,-369.319,101.423
72225.556,296.973,0.847,17.059,123.274,-8.077,1.624,51.364,0.857,-48.648,-56.462,-72.97,-74.431,-72.903,-60.839,-65.243,-61.17,-70.844,-66.496,-66.56,-66.445,-68.684,-12,-544.798,-289.718,14.557,-369.303,101.413
72229.588,296.973,0.847,17.053,123.195,-7.917,0.325,52.593,0.214,-48.752,-57.326,-72.347,-74.752,-73.224,-59.052,-65.347,-62.119,-72.012,-67.96,-66.665,-67.067,-68.796,-12,-544.798,-289.718,14.557,-369.303,101.402
72225.556,296.973,0.847,17.059,123.274,-8.237,-0.541,52.369,1.713,-49.17,-56.786,-71.932,-75.179,-73.01,-58.494,-66.806,-61.803,-73.181,-66.078,-67.919,-68,-70.26,-12,-544.798,-289.718,14.557,-369.303,101.413
72229.588,296.968,0.847,17.058,123.274,-7.917,-1.405,52.481,1.392,-48.23,-57.218,-72.243,-74.004,-73.867,-58.941,-66.91,-62.014,-72.331,-68.065,-67.292,-68.829,-70.936,-12,-544.798,-289.718,14.557,-369.287,101.413
72221.525,296.968,0.847,17.053,123.195,-7.917,-1.514,51.587,1.392,-48.335,-57.218,-72.762,-74.431,-72.903,-59.946,-68.369,-61.803,-73.287,-67.751,-67.605,-68.103,-69.922,-12,-544.798,-289.718,14.557,-369.303,101.413
72233.619,296.971,0.847,17.058,123.274,-8.077,-1.297,52.927,0.749,-48.335,-57.11,-73.177,-74.004,-73.332,-59.834,-68.265,-62.541,-72.543,-67.019,-66.769,-67.378,-69.585,-12,-544.798,-289.718,14.557,-369.303,101.413
72233.619,297.019,0.847,33.732,481.991,-25.847,13.102,238.845,29.55,-174.444,-211.492,-258.353,-266.437,-258.321,-199.259,-295.677,-305.849,-314.389,-302.787,-298.842,-287.65,-290.948,-12,-544.798,-289.718,14.557,-369.319,101.413
72237.65,297.019,0.847,33.733,482.07,-25.847,12.56,238.955,30.621,-174.34,-211.168,-256.796,-266.544,-258.321,-199.818,-277.959,-297.201,-313.858,-308.329,-300.305,-292.314,-297.479,-12,-544.798,-289.718,14.557,-369.287,101.402
72221.525,297.021,0.847,33.737,482.07,-25.687,6.497,239.848,30.942,-174.027,-210.736,-256.9,-264.835,-257.464,-195.352,-271.497,-300.998,-315.664,-309.897,-305.007,-298.845,-307.951,-12,-544.798,-289.718,14.557,-369.303,101.402
72229.588,297.023,0.847,33.733,481.991,-25.847,-1.081,241.3,33.297,-171.73,-209.548,-254.409,-262.379,-253.932,-188.431,-281.398,-305.216,-317.151,-311.047,-310.231,-303.717,-311.441,-12,-544.798,-289.718,14.557,-369.287,101.402
72225.556,297.024,0.847,33.731,481.912,-25.847,-7.46,244.314,35.225,-168.911,-206.418,-253.267,-261.525,-252.326,-191.892,-275.458,-305.005,-323.524,-312.615,-306.156,-297.186,-304.46,-12,-544.798,-289.718,14.557,-369.303,101.413
72225.556,297.024,0.847,33.734,481.991,-25.847,-4.433,245.654,35.974,-168.076,-205.878,-252.229,-260.137,-251.79,-192.562,-288.173,-301.42,-319.063,-310.106,-303.962,-296.461,-300.857,-12,-544.798,-289.718,14.557,-369.287,101.413
72225.556,297.023,0.847,33.731,481.912,-25.847,-2.919,244.873,35.76,-169.537,-207.281,-254.097,-263.019,-256.18,-200.934,-277.438,-294.143,-311.522,-302.787,-301.141,-294.284,-292.75,-12,-544.798,-289.718,14.557,-369.303,101.423
72221.525,297.023,0.847,33.732,481.912,-25.847,2.382,243.421,34.582,-170.059,-207.929,-254.408,-261.524,-255.643,-196.357,-272.54,-289.186,-308.973,-299.441,-296.752,-289.93,-288.246,-12,-544.798,-289.718,14.557,-369.319,101.423
72225.556,297.021,0.847,33.734,481.991,-26.167,7.363,242.193,35.225,-169.537,-207.713,-253.993,-262.699,-255.322,-199.818,-273.686,-290.029,-305.255,-304.146,-298.32,-287.753,-283.405,-12,-544.798,-289.718,14.557,-369.287,101.423
72229.588,297.023,0.847,33.73,481.912,-25.847,11.153,243.309,34.047,-170.164,-207.389,-254.305,-261.845,-255.536,-198.702,-275.562,-294.248,-315.558,-300.173,-293.408,-285.784,-282.729,-12,-544.798,-289.718,14.557,-369.303,101.402
72229.588,297.024,0.847,33.733,481.991,-25.847,12.56,242.639,34.903,-169.642,-207.173,-252.851,-262.592,-254.787,-198.702,-289.111,-300.155,-313.327,-304.878,-292.677,-279.15,-275.072,-12,-544.798,-289.718,14.557,-369.303,101.391
72233.619,297.021,0.847,33.734,482.07,-26.007,15.375,240.741,33.404,-171.416,-209.225,-255.031,-264.087,-257.463,-203.279,-279.21,-300.472,-311.522,-300.592,-291.423,-285.369,-281.828,-12,-544.798,-289.718,14.557,-369.319,101.423
72225.556,297.023,0.847,33.739,482.149,-25.847,12.019,240.183,32.12,-171.834,-210.196,-255.965,-264.408,-258.213,-203.279,-266.391,-290.031,-315.665,-303.311,-294.14,-286.924,-283.63,-12,-544.798,-289.718,14.557,-369.287,101.413
72229.588,297.024,0.847,33.741,482.228,-25.847,11.477,240.63,32.655,-172.147,-209.009,-256.381,-264.835,-257.57,-200.823,-259.095,-306.272,-317.789,-303.938,-294.872,-287.753,-288.359,-12,-544.798,-289.718,14.557,-369.303,101.402
72225.556,297.023,0.847,33.739,482.149,-25.687,6.605,241.076,32.227,-171.625,-208.793,-254.824,-263.66,-256.286,-199.26,-270.768,-298.679,-312.691,-309.061,-300.932,-297.395,-299.281,-12,-544.798,-289.718,14.557,-369.303,101.402
72229.588,297.024,0.847,33.738,482.149,-25.847,-0.757,242.081,35.546,-170.686,-207.281,-253.682,-262.699,-255.643,-197.251,-264.202,-303.319,-319.063,-308.329,-300.932,-290.968,-288.472,-12,-544.798,-289.718,14.557,-369.287,101.402
72229.588,297.023,0.847,33.744,482.307,-25.847,5.306,243.868,36.188,-168.389,-206.634,-252.436,-260.99,-254.145,-194.572,-278.272,-309.436,-314.071,-304.252,-295.812,-289.309,-289.71,-12,-544.798,-289.718,14.557,-369.303,101.402
72229.588,297.024,0.847,33.744,482.307,-25.847,4.548,243.533,36.295,-168.493,-206.418,-252.748,-261.524,-254.252,-198.479,-281.92,-306.694,-311.416,-303.101,-297.484,-291.797,-291.625,-12,-544.798,-289.718,14.557,-369.287,101.423
72229.588,297.023,0.847,33.738,482.149,-25.847,3.681,245.543,36.509,-167.867,-205.662,-253.163,-261.952,-254.359,-195.8,-273.373,-306.272,-311.31,-303.206,-296.021,-285.578,-282.054,-12,-544.798,-289.718,14.557,-369.287,101.434
72229.588,297.023,0.847,33.744,482.307,-26.007,9.204,245.989,37.901,-167.554,-205.23,-251.71,-261.524,-253.502,-194.014,-283.379,-303.952,-311.735,-299.965,-295.185,-288.169,-288.585,-12,-544.798,-289.718,14.557,-369.303,101.402
72201.368,297.331,0.846,8.93,33.734,-2.794,-6.054,0.112,-11.44,-19.939,-17.921,-21.59,-17.727,-16.165,-13.844,-7.504,-4.64,-11.898,-24.57,-26.958,-29.646,-33.103,-4,-544.798,-289.718,14.557,-369.303,101.402
72197.337,297.332,0.846,8.931,33.734,-3.274,-5.081,-0.223,-11.334,-20.148,-17.813,-22.109,-17.513,-16.058,-14.626,-7.921,-4.008,-13.81,-25.511,-27.063,-29.646,-33.554,-4,-544.798,-289.718,14.557,-369.27,101.423
72201.368,297.329,0.846,8.93,33.734,-2.954,-5.081,0.558,-11.761,-19.731,-17.921,-22.524,-17.834,-15.63,-14.179,-8.025,-4.43,-11.791,-25.197,-27.585,-29.335,-34.229,-4,-544.798,-289.718,14.557,-369.319,101.413
72205.399,297.327,0.846,8.941,33.813,-2.954,-5.514,0.447,-11.12,-19.522,-17.273,-21.382,-18.368,-15.951,-13.956,-8.546,-4.008,-13.279,-24.988,-27.376,-29.957,-33.103,-4,-544.798,-289.718,14.557,-369.303,101.402
72201.368,297.327,0.846,8.93,33.734,-3.114,-5.946,-0.111,-11.44,-20.148,-17.273,-21.59,-17.406,-15.737,-14.179,-7.817,-5.062,-12.323,-25.093,-27.794,-29.957,-33.103,-4,-544.798,-289.718,14.557,-369.303,101.413
72197.337,297.329,0.846,8.91,33.576,-3.114,-4.541,0.558,-11.547,-19.835,-18.569,-21.694,-17.62,-16.379,-14.068,-7.608,-4.113,-12.429,-25.72,-27.063,-30.372,-33.216,-4,-544.798,-289.718,14.557,-369.303,101.402
72197.337,297.327,0.846,8.931,33.734,-3.114,-5.838,-0.111,-11.547,-19.522,-17.489,-22.42,-17.513,-15.523,-14.849,-8.129,-4.43,-12.641,-25.406,-27.167,-29.853,-34.117,-4,-544.798,-289.718,14.557,-369.303,101.402
72201.368,297.331,0.846,8.93,33.734,-3.114,-5.406,0.335,-11.975,-20.357,-17.921,-21.901,-17.727,-15.737,-13.509,-8.233,-4.535,-11.685,-26.661,-27.272,-30.268,-34.117,-4,-544.798,-289.718,14.557,-369.319,101.413
72201.368,297.327,0.846,8.909,33.576,-3.114,-5.73,0,-11.013,-20.357,-17.921,-22.732,-18.581,-16.165,-14.403,-8.129,-4.219,-12.004,-24.988,-28.317,-29.957,-33.666,-4,-544.798,-289.718,14.557,-369.303,101.402
72197.337,297.329,0.846,8.899,33.497,-3.274,-6.379,-0.334,-11.44,-19.835,-17.273,-21.797,-17.62,-16.7,-13.956,-8.129,-5.273,-12.004,-25.616,-27.376,-29.957,-33.666,-4,-544.798,-289.718,14.557,-369.287,101.423
72193.305,297.329,0.846,8.91,33.576,-3.434,-5.297,-0.78,-11.227,-19.626,-18.137,-21.797,-18.368,-15.844,-14.626,-8.442,-4.957,-12.854,-24.884,-27.272,-30.061,-33.666,-4,-544.798,-289.718,14.557,-369.287,101.402
72193.305,297.327,0.846,8.92,33.655,-3.114,-5.838,0.893,-11.547,-19.835,-17.381,-22.628,-17.513,-15.951,-14.068,-8.129,-4.851,-12.427,-25.616,-27.69,-29.957,-34.454,-4,-544.798,-289.718,14.557,-369.336,101.413
72193.305,297.329,0.846,8.952,33.892,-3.274,-5.838,0.112,-11.547,-20.044,-17.813,-21.901,-18.688,-15.737,-14.291,-8.546,-4.957,-11.896,-25.407,-27.899,-29.957,-33.441,-4,-544.798,-289.718,14.557,-369.319,101.413
72189.274,297.327,0.846,8.931,33.734,-3.274,-5.514,0.447,-11.761,-20.983,-17.381,-21.797,-18.474,-16.272,-14.514,-6.983,-5.801,-12.108,-26.243,-28.108,-29.335,-33.441,-4,-544.798,-289.718,14.557,-369.303,101.413
72197.337,297.332,0.846,8.91,33.576,-3.434,-5.189,0.447,-11.547,-19.731,-18.029,-21.901,-17.834,-16.165,-13.621,-7.921,-4.324,-12.002,-24.988,-27.69,-29.853,-33.891,-4,-544.798,-289.718,14.557,-369.287,101.402
72193.305,297.331,0.846,8.91,33.576,-3.274,-5.297,-0.223,-11.547,-19.731,-17.381,-22.005,-18.368,-16.058,-14.626,-7.608,-4.746,-12.958,-26.348,-27.69,-29.853,-34.004,-4,-544.798,-289.718,14.557,-369.319,101.38
72193.305,297.327,0.846,8.931,33.734,-3.114,-4.649,0.67,-12.189,-20.253,-17.921,-22.524,-17.513,-16.058,-13.733,-8.233,-5.168,-12.427,-25.929,-27.063,-30.061,-33.554,-4,-544.798,-289.718,14.557,-369.319,101.423
72193.305,297.331,0.846,8.931,33.734,-3.114,-5.297,0.223,-11.44,-20.253,-17.813,-21.486,-18.261,-15.844,-13.844,-7.712,-4.324,-12.427,-24.884,-27.899,-29.957,-33.103,-4,-544.798,-289.718,14.557,-369.287,101.402
72197.337,297.326,0.846,8.941,33.813,-3.274,-5.946,0.447,-11.761,-19.939,-17.921,-22.005,-18.047,-17.129,-14.291,-7.4,-4.851,-12.108,-25.72,-27.063,-30.268,-33.892,-4,-544.798,-289.718,14.557,-369.319,101.423
72197.337,297.327,0.846,8.952,33.892,-3.114,-4.973,-0.334,-11.975,-19.939,-17.813,-21.694,-17.727,-15.737,-14.179,-8.025,-5.168,-12.639,-25.616,-27.272,-29.543,-33.103,-4,-544.798,-289.718,14.557,-369.319,101.402
72201.368,297.365,0.846,16.963,121.694,-8.077,25.12,11.613,-35.605,-70.989,-63.372,-64.355,-50.297,-43.678,-42.531,-11.256,-12.234,-25.385,-21.12,-71.471,-88.627,-109.556,-4,-544.798,-289.718,14.557,-369.303,101.391
72201.368,297.365,0.846,16.957,121.615,-7.917,25.445,11.054,-35.07,-70.676,-64.02,-63.732,-51.365,-44.106,-43.201,-11.777,-12.867,-25.385,-20.283,-72.307,-88.731,-107.867,-4,-544.798,-289.718,14.557,-369.303,101.391
72197.337,297.365,0.846,16.963,121.694,-8.077,24.687,11.613,-35.07,-70.989,-64.128,-63.524,-49.87,-44.213,-41.973,-10.735,-13.183,-24.748,-20.179,-72.203,-88.731,-108.317,-4,-544.798,-289.718,14.557,-369.287,101.413
72205.399,297.368,0.846,16.957,121.615,-8.077,26.311,11.389,-35.391,-69.84,-64.775,-64.147,-50.084,-44.213,-41.973,-11.047,-12.55,-25.491,-19.761,-72.098,-89.767,-108.205,-4,-544.798,-289.718,14.557,-369.303,101.413
72201.368,297.369,0.846,16.958,121.615,-8.077,25.77,10.72,-35.284,-70.362,-63.48,-64.459,-49.87,-44.32,-42.419,-10.839,-12.234,-24.96,-19.238,-72.203,-88.005,-109.556,-4,-544.798,-289.718,14.557,-369.303,101.413
72201.368,297.366,0.846,16.952,121.536,-7.917,25.878,11.613,-35.604,-70.467,-64.128,-64.043,-50.191,-43.999,-41.08,-11.256,-11.812,-24.323,-20.074,-72.621,-88.835,-108.88,-4,-544.798,-289.718,14.557,-369.287,101.413
72197.337,297.366,0.846,16.963,121.694,-7.917,25.987,11.166,-35.177,-71.51,-63.804,-64.043,-50.618,-44.427,-41.75,-10.526,-12.656,-25.385,-19.342,-72.516,-88.731,-108.88,-4,-544.798,-289.718,14.557,-369.27,101.413
72201.368,297.366,0.846,16.963,121.694,-8.077,25.445,11.054,-35.604,-70.989,-64.559,-64.458,-50.297,-45.605,-42.978,-10.526,-12.656,-25.066,-19.552,-72.098,-89.767,-109.443,-4,-544.798,-289.718,14.557,-369.287,101.402
72205.399,297.366,0.846,16.957,121.615,-7.917,25.553,10.496,-35.391,-70.78,-64.236,-64.562,-50.404,-44.213,-42.978,-10.735,-12.867,-25.491,-19.865,-71.053,-89.249,-109.669,-4,-544.798,-289.718,14.557,-369.303,101.413
72201.368,297.369,0.846,16.963,121.694,-7.917,26.42,11.948,-36.139,-70.989,-64.236,-65.081,-51.045,-44.427,-42.866,-10.735,-12.129,-24.854,-22.27,-70.74,-89.353,-110.682,-4,-544.798,-289.718,14.557,-369.303,101.402
72205.399,297.369,0.846,16.952,121.536,-8.077,25.77,11.054,-35.177,-71.197,-64.559,-64.251,-51.152,-44.641,-43.201,-11.36,-12.656,-24.96,-21.747,-70.426,-89.353,-110.457,-4,-544.798,-289.718,14.557,-369.303,101.423
72201.368,297.369,0.846,16.958,121.615,-7.917,25.229,11.278,-35.604,-71.406,-64.775,-64.355,-50.724,-45.069,-42.978,-11.047,-13.078,-25.597,-21.538,-70.008,-88.938,-110.682,-4,-544.798,-289.718,14.557,-369.303,101.413
72197.337,297.371,0.846,16.964,121.694,-8.077,26.203,10.608,-35.284,-70.989,-65.099,-64.355,-51.152,-44.106,-42.085,-11.047,-12.129,-25.704,-21.747,-69.486,-90.078,-111.132,-4,-544.798,-289.718,14.557,-369.303,101.423
72201.368,297.366,0.846,16.963,121.694,-8.397,25.878,11.278,-35.604,-70.989,-63.804,-64.977,-50.938,-44.213,-41.973,-10.839,-12.023,-25.279,-22.27,-69.695,-88.731,-111.245,-4,-544.798,-289.718,14.557,-369.303,101.413
72205.399,297.369,0.846,16.957,121.615,-8.077,25.662,11.724,-35.711,-71.302,-64.236,-64.043,-50.724,-44.534,-41.861,-11.256,-12.234,-25.279,-21.12,-69.277,-88.835,-110.232,-4,-544.798,-289.718,14.557,-369.303,101.402
72201.368,297.368,0.846,16.957,121.615,-7.917,26.095,10.943,-35.604,-71.51,-64.667,-64.147,-50.831,-44.32,-42.196,-10.318,-13.078,-25.491,-21.12,-69.904,-89.25,-110.119,-4,-544.798,-289.718,14.557,-369.287,101.413
72201.368,297.369,0.846,16.952,121.536,-8.077,25.553,10.72,-35.177,-71.093,-64.02,-64.043,-50.618,-45.177,-41.973,-10.839,-12.656,-25.81,-21.224,-68.964,-89.353,-110.57,-4,-544.798,-289.718,14.557,-369.303,101.391
72201.368,297.368,0.846,16.957,121.615,-8.397,26.203,10.385,-35.818,-71.197,-63.912,-64.355,-50.938,-43.999,-42.42,-11.569,-12.972,-25.81,-20.911,-69.173,-88.939,-111.02,-4,-544.798,-289.718,14.557,-369.303,101.413
72201.368,297.371,0.846,16.969,121.773,-8.237,25.12,11.166,-36.567,-71.197,-64.559,-64.666,-50.297,-44.748,-42.42,-12.194,-12.656,-25.81,-21.747,-69.486,-89.56,-110.907,-4,-544.798,-289.718,14.557,-369.287,101.413
72201.368,297.368,0.846,16.957,121.615,-8.077,25.337,11.501,-35.711,-71.615,-64.344,-64.147,-51.152,-44.427,-42.978,-11.047,-12.445,-25.81,-20.493,-70.218,-89.042,-109.894,-4,-544.798,-289.718,14.557,-369.287,101.413
